Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
PX_SCORPION_RESEARCHDEF_COMPLETE,Text,,"The ultimate purpose of the Scorpion is to make all forms of armor obsolete. Surprisingly, it seems like Mr. Antonasov’s work has provided a foundational basis for a lot of technologies with practical applications developed first by Vanadium and later New Jericho.",,,,,,,,
PX_SCORPION_RESEARCHDEF_NAME,Text,,Scorpion,,,,,,,,
PX_SCORPION_RESEARCHDEF_UNLOCK,Text,,This blueprint by renowned rocket engineer John Antonasov is for some sort of long rifle with incredible penetration and damage capacity.,,,,,,,,
PX_SCYTHER_RESEARCHDEF_COMPLETE,Text,,"According to the notes accompanying the recovered data, Jules Godfry designed the Scyther after his disappointing performance in some sort of corporate ludic e-competition called ""Chaos Reborn 2022 Annual Tournament”. In psychological terms it is the expression of unfathomable anger directed at all things, living and inanimate, though its practical military applications in the real world were doubtful until the appearance of the Pandoran monstrosities.",,,,,,,,
PX_SCYTHER_RESEARCHDEF_NAME,Text,,Scyther,,,,,,,,
PX_SCYTHER_RESEARCHDEF_UNLOCK,Text,,"A curious design by Jules Godfry, head of NG+ Weapon Systems at Vanadium, that looks like an electro blade powered by a miniaturized fusion reactor.",,,,,,,,
PX_SHARDGUN_RESEARCHDEF_COMPLETE,Text,,"The Shard Gun is perhaps the less theoretically impressive of the NG+ Weapon Systems designs. But what it lacks in mathematical panache, it compensates in sheer effectiveness; in the words of its promoter, Emmanuel ""SG"" Erickson, ""it will be a bad*** shotgun that will **** you up, you trespassing ***********"" (Mr. Erickson's streams were notable for their profanity. They tragically ended at the beginning of the First Mist, when a Triton invaded Emmanuel's Malibu beachfront, ironically vindicating the streamer's plea for a next generation home defense weapon).",,,,,,,,
PX_SHARDGUN_RESEARCHDEF_NAME,Text,,Shard Gun,,,,,,,,
PX_SHARDGUN_RESEARCHDEF_UNLOCK,Text,,"Emmanuel ""Shotgun"" Erickson, publicist, streaming celebrity and the face of NG+ Weapon Systems, advertised the work of his team as ""the next generation home defense weapons against next generation home invaders"".",,,,,,,,
KEY_K2_MISSION_FLAVOUR_TEXT,Text,,DOWNLOAD IMPOSSIBLE WEAPONS RESEARCH,,,,,,,,
KEY_MARKETPLACE_HAVEN_ADDITIONAL_HEADER,Text,,The Bazaar,,,,,,,,
KEY_MARKETPLACE_DESCRIPTION_1,Text,,"The leader of the haven, Sol ""Maker"" Markus, is fascinated by the esoteric and the occult. He has requested that we retrieve a Drop-Ka stone that he has located in a Pre-War collection. ",,,,,,,,
KEY_MARKETPLACE_DESCRIPTION_2,Text,,Sol is happy and reminds us to do as we are told if we want to receive further blessings,,,,,,,,
KEY_MARKETPLACE_DESCRIPTION_3,Text,,Sol has received the Bionics tech. He hints that Subject 24 should be destroyed.,,,,,,,,
KEY_MARKETPLACE_DESCRIPTION_4,Text,,Sol is happy because we destroyed the fortress,,,,,,,,
KEY_MARKETPLACE_DESCRIPTION_5,Text,,Enjoy the sights and pungent smells! ,,,,,,,,
DLC5/KEY_MARKETPLACE_HAVEN_HEADER,Text,,BAZAAR HAVEN,,,,,,,,
DLC5/KEY_KAOS_SYNDICATE,Text,,The Bazaar,,,,,,,,
PROG_KE1_TITLE,Text,,Mind Tricks,,,,,,,,
PROG_KE1_CHOICE_0_TEXT,Text,,Enter the crypt and retrieve the Drop-Ka stone. ,,,,,,,,
PROG_KE1_TEXT_GENERAL_0,Text,,"The coordinates provided by the Maker take you to the overgrown ruins of the collector's estate. It would have taken you weeks to find the Drop-Ka stone, but for the precise instructions given by Markus, directing you towards the ancient family crypt. ",,,,,,,,
PROG_KE1_TEXT_OUTCOME_0,Text,,"As you step inside the crypt, alien thoughts are projected into your mind. You are *listening* to a *voice* you cannot *hear*.

<i>""Soon you will be contacted by string Subject integer twenty four. Accept proposal. Share data. Satisfactory outcome will lead to much preferred customer status. Beware of your Amygdala, it reeks of betrayal.""</i>

There is no Drop-Ka stone to be found, but you suspect that's not why you were sent here anyway.",,,,,,,,
DLC5/KEY_MARKETPLACE_ACCEPT_MISSION,Text,,ACCEPT ,,,,,,,,
DLC5/KEY_MARKETPLACE_LOCATE_MISSION,Text,,DO NOT TRY SOL'S PATIENCE,,,,,,,,
DLC5/KEY_MARKETPLACE_MISSION_AVAILABLE,Text,,NEW MISSION AVAILABLE,,,,,,,,
DLC5/KEY_MARKETPLACE_MISSION_IN_PROGRESS,Text,,DO AS SOL COMMANDS,,,,,,,,
DLC5/KEY_MARKETPLACE_NO_MISSIONS,Text,,SOL IS PLEASED,,,,,,,,
SDI_01_TEXT_GENERAL_0,Text,,"We are ready to share our preliminary findings regarding the new Pandoravirus outbreak.

The viral mist is an extremely unusual phenomenon. It is in fact a highly complex aerosol, capable of moving with deliberation and transporting viral DNA and other microbes.

It is our belief that the vast waves of mist that helped cause the destruction of civilization were generated underwater by gigantic, mutated structures. Each wave, including the current one (referred to by the population as the Third Mist) has slightly different properties.",,,,,,,,
SDI1_OUTCOME,Text,,"We have received reports of a variety of afflictions suffered by individuals who have traveled or reside in areas covered by the mist: tiredness, lack of energy, brain fog, anguish and sometimes hallucinations.

So far we can conclude the following:

1) Symptoms never fully disappear, but are negligible when the subjects are fully rested, and progressively become worse as they exert themselves. 
2) Symptoms get worse if the subject stays or returns to locations where mist is present. 

We have termed this condition ""Oneiric Delirium"", on account of the subjects complaining of nightmares, or ""crazy dreams"", with similar themes of monstrosities and smothering. 

<b>Our operatives can now be afflicted with a Delirium status of up to a third of their Willpower</b>",,,,,,,,
SDI_01_TITLE,Text,,The Third Mist,,,,,,,,
SDI6_OUTCOME,Text,,"The Oneiric Delirium grows stronger.

<b>Our operatives can now be afflicted with a Delirium status of up to half of their Willpower</b>",,,,,,,,
SDI7_OUTCOME,Text,,Havens in the Mist can become infested instead of destroyed when attacked by Pandorans. Infested havens accelerate Pandoran evolution.,,,,,,,,
SDI10_OUTCOME,Text,,"The Oneiric Delirium grows stronger.

<b>Our operatives can now be afflicted with a Delirium status equal to their Willpower</b>",,,,,,,,
SDI11_OUTCOME,Text,,<b> Berith are coming! </b>,,,,,,,,
PROG_LE0_MISS_CHOICE_2_TEXT,Text,,Ask West to release Dr. Helena,,,,,,,,
PROG_LE0_MISS_CHOICE_2_OUTCOME_GENERAL,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point 

We are passing on the custody of Dr. Helena to the Phoenix Project. I trust your judgment on the matter, but I advise you against diverting too many resources on digging into the past. 

The war of extermination against our species is in the present.",,,,,,,,
PROG_PU2_CHOICE_0_OUTCOME_GENERAL,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. 
",,,,,,,,
PROG_PU2_CHOICE_0_TEXT,Text,,Agree to help Subject 24.,,,,,,,,
PROG_PU2_CHOICE_1_OUTCOME_GENERAL,Text,,"MESSAGE

When I contacted you I thought I was dealing with intelligent people, aware of the stakes. Instead, I found spineless cowards whose convictions are as hollow as the module in Tobias West’s head! 

We'll find a way to obtain the research data, but the chance of alliance between the Pure and the Phoenix Project is gone forever.",,,,,,,,
PROG_PU2_CHOICE_1_TEXT,Text,,Refuse to help Subject 24.,,,,,,,,
PROG_PU2_TEXT_GENERAL_0,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. ",,,,,,,,
PROG_PU2_CHOICE2EVENT_TEXT_GENERAL_0,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point

I appreciate your discretion in this matter. Rest assured that all necessary precautions will be taken. I trust you will not pay any attention to the ravings of this lunatic. ",,,,,,,,
PROG_PU2_CHOICE2EVENT_TITLE,Text,,The Rewards of Silence,,,,,,,,
PROG_PU2_CHOICE_2_TEXT,Text,,Inform New Jericho,,,,,,,,
PROG_PU2_CHOICE3EVENT_TEXT_GENERAL_0,Text,,"MESSAGE 
FROM: Nikolai (Synedrion) 
TO: Phoenix Point 

So another dirty little secret from West's not-so-distant past emerges. I hope that your actions in this matter reflect a new found belief in transparency and in the free exchange of information, rather than political opportunism.",,,,,,,,
PROG_PU2_CHOICE3EVENT_TITLE,Text,,Disclose and Denounce,,,,,,,,
PROG_PU2_CHOICE_3_TEXT,Text,,Publicly denounce New Jericho's covert bionics program,,,,,,,,
PROG_PU4_WIN_TEXT_GENERAL_0,Text,,"New Jericho is not happy with our raid on their clandestine research facility. But we may be able to repair some of the damage to our relations. A lot depends on how we describe what happened; sometimes words are more important than actions.

So what was it?",,,,,,,,
PROG_PU4_WIN_CHOICE_0_OUTCOME_GENERAL,Text,,Anu's leadership seeks to distance itself from the raid to avoid provoking New Jericho. We do succeed in attracting the attention of some zealots. One of them decides to join our cause.,,,,,,,,
PROG_PU4_WIN_CHOICE_0_TEXT,Text,,A righteous purge of dangerous technology,,,,,,,,
PROG_PU4_WIN_CHOICE_1_OUTCOME_GENERAL,Text,,"Synedrion and New Jericho netizens endlessly debate the raid and Phoenix Project actions. Interestingly, the debate is not drawn strictly across faction lines, with some in New Jericho justifying our raid as a legitimate police action against extraneous rogue elements and some in Synedrion criticizing us for overreach. 

West is naturally upset, but we have gained some traction among Synedrion public opinion and fostered some much needed interaction between the members of both factions.",,,,,,,,
PROG_PU4_WIN_CHOICE_1_TEXT,Text,,"An exercise in civic duty, with some unfortunate casualties",,,,,,,,
PROG_PU4_WIN_CHOICE_2_OUTCOME_GENERAL,Text,,"We are not entirely in the clear, but New Jericho doesn't want to draw attention to its secret research and therefore avoids making an issue of the raid.

At the same time, our strenuous denials result in West suspecting the involvement of other factions.",,,,,,,,
PROG_PU4_WIN_CHOICE_2_TEXT,Text,,"What was what? Deny, deny, deny",,,,,,,,
PROG_PU12_NEWNJOPT_GENERAL,Text,,"MESSAGE 
From: Abongameli Smith (New Jericho)
To: Phoenix Point

I won't ask you how you came across this intelligence, but it is much appreciated. Unlike others, I'm not even a little surprised that Synedrion would be engaging in this kind of research. 

They preach about ""radical transparency"" and ""non-hierarchical societal structures founded on absence of material scarcity"", but humans are humans and if there is one thing they can never get enough of, it's power, power over their fellow human beings.

It is part of our nature. We have to acknowledge it, and institute checks and balances to preserve our freedoms. It's the only way.  ",,,,,,,,
PROG_PU12_NEWNJOPT_TITLE,Text,,Of Human Bondage,,,,,,,,
PROG_PU12_MISS_CHOICE_3_TEXT,Text,,Sell the information about the secret Synedrion lab at [HavenName] to New Jericho,,,,,,,,
PROG_PU12_MISS_CHOICE_2_TEXT,Text,,Join Synedrion in the defense against the raid by the Pure,,,,,,,,
PROG_PU12_MISS_CHOICE_1_TEXT,Text,,Return later,,,,,,,,
PROG_PU12_MISS_CHOICE_0_TEXT,Text,,Wait for the Pure raid to start and attack the Synedrion lab,,,,,,,,
PROG_PU12_WIN_CHOICE_0_TEXT,Text,,Our secrets are our own,,,,,,,,
PROG_PU12_WIN_CHOICE_1_TEXT,Text,,Share the research with New Jericho,,,,,,,,
PROG_PU12_MISS_TEXT_GENERAL_0,Text,,"[AircraftName] is overflying [HavenName]. 

This is where Synedrion's clandestine lab doing advanced research into bionics is located. It is well guarded. 

The leader of [HavenName], [HavenLeaderForename] [HavenLeaderSurname], will not allow our operatives anywhere near the lab grounds, unless, or until, they come under attack by the Pure. Then we can probably use the confusion to break in, but we will have to fight both the Pure and Synedrion. 

There might be other options as well.",,,,,,,,
PROG_PU12_WIN2_TITLE,Text,,Just Doing Our Job,,,,,,,,
PROG_PU12_WIN2_CHOICE_0_TEXT,Text,,OK,,,,,,,,
PROG_PU12_WIN2_TEXT_GENERAL_0,Text,,"Given the good relations between Phoenix Project and Synedrion, [HavenLeaderForename] [HavenLeaderSurname] was not surprised at the presence of [AircraftName] in the [HavenName] at the time of the attack, and [HavenLeaderForename] assumed that you were aware of the research going on in the restricted research campus. After defending [HavenName] from the raid, Phoenix operatives stole the secrets to Synderion bionics research.",,,,,,,,
PROG_PU12_FAIL2_TITLE,Text,,Miserable Failure!,,,,,,,,
PROG_PU12_FAIL2_TEXT_GENERAL_0,Text,,You suck!,,,,,,,,
PROG_PU12_FAIL2_CHOICE_0_TEXT,Text,,:(,,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_BENEFITS,Text,,First Assault Recon (FAR) module is available for production,,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_COMPLETE,Text,,"The First Assault Recon (FAR) module was conceived to give the Manticore a personnel transport, insertion and evacuation role, but thanks to its modular design it can be fitted on any craft to increase its passenger capacity. In addition, the FAR module accelerates recuperation from combat fatigue: targeted alterations in the ordinary metabolic processes of our operatives are introduced via a complex drug cocktail, external sensory stimulus and direct brain-wave manipulation.",,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_NAME,Text,,First Assault Recon (FAR) Module,,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_UNLOCK,Text,,"Among the Phoenix Archives we have found the original designs for the First Assault Recon (FAR) Module, to carry up to four additional operatives in any aircraft. The FAR module also allows soldiers to effectively rest and recuperate mid-air.",,,,,,,,
KEY_DLC3_GEOBONUS_STAMINA,Text,,Onboard personnel recovers Stamina and increases carrying capacity by four,,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_DESCRIPTION,Text,,Extra Crew and Recuperation Module,,,,,,,,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_NAME,Text,,FAR-M,,,,,,,,
ANU_PISSED_BIONICS_TEXT_GENERAL_0,Text,,"Your clumsy experiments with bionics have not gone unnoticed. We are sorely disappointed. You are shredding the Imperfect Double Helix to replace it with mean metal. An evolutionary deadend, beyond the Salvation of the Evermutable. O! But how do you try Our patience, yes...",,,,,,,,
ANU_PISSED_BIONICS_TITLE,Text,,Genes and Metals,,,,,,,,
ANU_PISSED_BIONICS_CHOICE_0_OUTCOME,Text,,"You dare preach to Us, the Synod of Yearning? What a fool you must be. We seek to uplift our phenotypes to match the perfection of our souls, you would have us confined to a data stream and call it life.",,,,,,,,
ANU_PISSED_BIONICS_CHOICE_0,Text,,"Our bodies are but shells. You Disciples claim to understand this, but apparently you do not",,,,,,,,
ANU_PISSED_BIONICS_CHOICE_1_OUTCOME,Text,,"They are the junkyard detritus of the Old World, that shall rust into nothingness after the Great Evolutionary Leap, and perhaps so will you, lest you learn better. ",,,,,,,,
ANU_PISSED_BIONICS_CHOICE_1,Text,,They are soldiers; triumph is their salvation and triumph they shall,,,,,,,,
ANU_PISSED_BIONICS_CHOICE_2_OUTCOME,Text,,"That is good, yes... Repentance, such strength in it, yes... But do not try to deceive Us; there is little that we do not know. ",,,,,,,,
ANU_PISSED_BIONICS_CHOICE_2,Text,,"You are right, and we shall not do it again",,,,,,,,
NJ_PISSED_MUTATIONS_TEXT_GENERAL_0,Text,,"I have received a troubling report about how your organization has started to use Anu gene splicing technologies on your operatives. 

For the love of humanity, what are you thinking? You are supposed to be the scientists, and more: the guardians of our species. Are you adolescents, that you must, because you can?",,,,,,,,
NJ_PISSED_MUTATIONS_TITLE,Text,,Teenage Wasteland,,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_0,Text,,We have to face the facts: this is what it takes to save humanity,,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_0_OUTCOME,Text,,"Yes, and as you are well aware, I have sometimes taken that line of reasoning myself. Yet there must be limits: how are we to beat our enemy if we do its work?",,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_1,Text,,"Our humanity is in our souls, not our genes",,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_1_OUTCOME,Text,,"I expect this nonsense from religious fanatics and cultists, not rational individuals. No matter, even if Phoenix Project has succumbed to the malady of our times, we shall persevere.",,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_2,Text,,The procedure is entirely safe and strictly voluntary,,,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_2_OUTCOME,Text,,"I shall take you at your word. Some of our citizens may join you to fight the Pandoravirus. Should I find out that any of them have been subjected to gene altering procedures against their will, we will respond. Do not mistake this for an idle threat.",,,,,,,,
ANU_REALLY_PISSED_BIONICS_TEXT_GENERAL_0,Text,,"What an arrogant fool you are for indulging in the notion that we could be deceived. We have long sequenced you and your organization, and nothing can be hidden from us for long. Yes, our agents have done their work... The facilities you have been using to turn humans into robots lie in ruins.",,,,,,,,
ANU_REALLY_PISSED_BIONICS_TITLE,Text,,Sabotage!,,,,,,,,
ANU_REALLY_PISSED_BIONICS_CHOICE_0,Text,,OK,,,,,,,,
ANU_REALLY_PISSED_BIONICS_CHOICE_0_OUTCOME,Text,,"Director, our bionic labs have been destroyed in a series of explosions! It must have have been the Disciples of Anu, but how did they do it? Could there be a traitor among our operatives?",,,,,,,,
NJ_REALLY_PISSED_MUTATIONS_TEXT_GENERAL_0,Text,,"I thought I had myself clear: you shall not disfigure our men and women like if they were livestock, turn them into monstrosities to satisfy your delusions of grandeur.  ",,,,,,,,
NJ_REALLY_PISSED_MUTATIONS_TITLE,Text,,Sabotage!,,,,,,,,
NJ_REALLY_PISSED_MUTATIONS_CHOICE_0,Text,,OK,,,,,,,,
NJ_REALLY_PISSED_MUTATIONS_CHOICE_0_OUTCOME,Text,,"Director, something happened in the mutation labs... There was a containment breach and we had to purge the entire facility. Some deaths among assisting personnel have ocurred. Was this the work New Jericho?",,,,,,,,
VOID_OMEN_TITLE_01,Text,,"Ambushes more dangerous and more likely, but have more crates",,,,,,,,
VOID_OMEN_TITLE_02,Text,,All diplomatic penalties and rewards halved,,,,,,,,
VOID_OMEN_TITLE_03,Text,,"All abilities cost +50% WP, but Delirium has no effect on WP",,,,,,,,
VOID_OMEN_TITLE_04,Text,,"Max 6 operatives can be deployed on any mission, but experience +25%",,,,,,,,
VOID_OMEN_TITLE_05,Text,,"Haven defenders always hostile, but crates available for looting ",,,,,,,,
VOID_OMEN_TITLE_06,Text,,Pandorans evolve as they lose missions and colonies,,,,,,,,
VOID_OMEN_TITLE_07,Text,,More Mist in missions,,,,,,,,
VOID_OMEN_TITLE_08,Text,,"Diplomatic penalties among factions +50%, but double faction research",,,,,,,,
VOID_OMEN_TITLE_09,Text,,Attacks on havens twice as frequent,,,,,,,,
VOID_OMEN_TITLE_10,Text,,"No limit to Delirium, regardless of ODI level",,,,,,,,
VOID_OMEN_TITLE_11,Text,,Behemoth disruption threshold increased,,,,,,,,
VOID_OMEN_TITLE_12,Text,,Strength of Pandoran attacks on Havens increased by 50%,,,,,,,,
VOID_OMEN_TITLE_13,Text,,New Pandoran Colonies are built 100% faster,,,,,,,,
VOID_OMEN_TITLE_14,Text,,Human perception lowered to 20 from 35,,,,,,,,
VOID_OMEN_TITLE_15,Text,,More Umbras,,,,,,,,
VOID_OMEN_TITLE_16,Text,,Umbras can appear anywhere and attack anyone,,,,,,,,
VOID_OMEN_TITLE_17,Text,,Destroyed havens in Mist always become infested ,,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_01,Text,,"<i>""The reports we are intercepting from both faction and independent scavenging teams is that it's getting more dangerous out there… But we will probably see more loot, because… fewer competitors.""</i> ",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_02,Text,,"<i>""We are losing our moral compass, if we ever had one.""</i> ",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_03,Text,,"<i>""It's a waking nightmare. Can you get used to nightmares?""</i> ",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_04,Text,,"<i>""Have you seen the latest psych-evals? 'Trust issues' is putting it mildly: they can start shooting each other any minute. If you want my advice, keep the combat units small, at least for a while.""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_05,Text,,"<i>""They went Paranoid cuckoo! They think we are not there to defend them, but to take their stuff. Honestly, I think we should, just to teach them a lesson.""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_06,Text,,"<i> ""What did you expect? They too are capable of learning from their mistakes.""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_07,Text,,"<i> ""It has nothing to do with meteorology. We know nothing about the Mist: why it moves, where to, why there is so much more of it all of a sudden. Yes, as a ""Mist Expert"" I admit I'm a fraud."" </i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_08,Text,,"<i> ""Them and us, we can't help but see the world that way. Odd how sometimes that peaks and we forget that we are all part of the same species. A species that is currently facing extinction.""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_09,Text,,"<i> ""I would say they are off the leash now, but, if so, who was holding it?""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_10,Text,,<i>I can't wake up I can't wake up I can't wake up <b> I CAN'T WAKE UP</b></i>,,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_11,Text,,<i>It just won't quit</i>,,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_12,Text,,<i>They are throwing everything they have at us</i>,,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_13,Text,,"<i>""Look, the Pandron Colonies don't just happen… They follow some pattern; I can't tell you what it is because we don't understand it… yet. But I can tell you that something has changed. </i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_14,Text,,"<i>Have you noticed how things look less substantial these days? Like they were covered in fog, or made of cotton candy. Maybe it's just me.</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_15,Text,,"<i>""Our people are seeing <b>more</b> oil monsters in the field. I look forward to the strict adherents of the scientific method explaining this away as our operatives going <b>more</b> crazy.""</i>",,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_16,Text,,<i>It just isn't fair! Demons are supposed to follow rules too!</i>,,,,,,,,
VOID_OMEN_DESCRIPTION_TEXT_17,Text,,<i>What if this is their end game? To turn us all into the puppets of an alien intelligence?</i>,,,,,,,,
VOID_OMEN_INTRO,Text,,"We believe we are observing the first effects of the Oneiric Delirium on a collective scale. The phenomenon is akin to mass hysteria. 

Synedrion psycho-sociologists are rationalizing the documented instances of widespread psychosis as the result of stresses to which our communities are subjected when our species is facing the possibility of extinction. 

However, the global scale and eerie thematic homogeneity of these events suggests a different causal relationship. 

Given what we know about the Oneiric Delirium and its connection to the Mist, there is little room for doubt: our collective psyche has become another battleground in our struggle with the Pandoravirus.",,,,,,,,
VOID_OMEN_INTRO_TITLE,Text,,Omens of the Void,,,,,,,,
