Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
TFTV_NJ_VEHICLETECH_RESEARCHDEF_BENEFITS,Text,,The breakthrough we have been waiting for! We can now manufacture the Scorpion Impossible Weapon.,我們一直在等待的突破！我們現在可以製造蝎子不可能武器了。,,,,,"Прорыв, которого мы так долго ждали! Теперь мы можем производить Скорпиона (Супер-оружие).
",,
PX_SCORPION_RESEARCHDEF_COMPLETE,Text,,"The ultimate purpose of the Scorpion is to make all forms of armor obsolete. Surprisingly, it seems like Mr. Antonasov’s work has provided a foundational basis for a lot of technologies with practical applications developed first by Vanadium and later New Jericho.

Requires completing Living Crystal and Protean Mutane researches.","蝎子的最終目的是讓所有形式的盔甲都過時。令人驚訝的是，Antonasov 先生的工作似乎為 Vanadium 和後來的 New Jericho 開發的許多具有實際應用的技術提供了基礎。
 
 需要完成生命水晶和 Protean Mutane 研究。","Le but ultime du Scorpion est de rendre toutes les formes d’armure obsolètes. Étonnamment, il semble que le travail de M. Antonasov ait fourni une base fondamentale à de nombreuses technologies avec des applications pratiques développées d’abord par Vanadium et plus tard par la Nouvelle Jericho.",,,,"Конечная цель Скорпиона - сделать все виды брони устаревшими. Удивительно, но похоже, что работа мистера Антонасова послужила основой для множества технологий, имеющих практическое применение, разрабатываемых сначала корпорацией «Ванадий», а затем Новым Иерихоном. 

Требуется завершить исследования «Живой Кристалл» и «Белковый Мутаген».
",,
PX_SCORPION_RESEARCHDEF_NAME,Text,,Scorpion,蠍,Scorpion,,,,"СКОРПИОН
",,
PX_SCORPION_RESEARCHDEF_UNLOCK,Text,,This blueprint by renowned rocket engineer John Antonasov is for some sort of long rifle with incredible damage capacity.,著名火箭工程師約翰·安東納索夫的這份藍圖是針對某種具有令人難以置信的傷害能力的長步槍。,Ce plan du célèbre ingénieur en fusée John Antonasov est pour une sorte de long fusil avec une capacité de pénétration et de dégâts incroyable.,,,,"Этот чертеж, выполненный известным инженером-ракетчиком Джоном Антонасовым, предназначен для производства какой-то длиннющей винтовки с невероятно мощным уроном.
",,
TFTV_SYN_BIONICS3_RESEARCHDEF_BENEFITS,Text,,Cybernetics Lab facility and additional designs. The breakthrough we have been waiting for! We can now manufacture the Scyther Impossible Weapon.,控制論實驗室設施和其他設計。我們一直在等待的突破！我們現在可以製造鐮刀不可能武器了。,,,,,"Лаборатория кибернетики и дополненной реальности. 

Прорыв, которого мы так долго ждали! Теперь мы можем производить Косилку (Супер-оружие).
",,
TFTV_PX_SCYTHER_RESEARCHDEF_COMPLETE,Text,,"According to the notes accompanying the recovered data, Jules Godfry designed the Scyther after his disappointing performance in some sort of corporate ludic e-competition called ""Chaos Reborn 2022 Annual Tournament”. In psychological terms it is the expression of unfathomable anger directed at all things, living and inanimate, though its practical military applications in the real world were doubtful until the appearance of the Pandoran monstrosities.

Unfortunately, elemental safety concerns prevent us from manufacturing the Scyther, a bladed weapon with an area of effect. This weapon requires very fine sensors that can re-balance the weapon while in full swing to avoid harming its wielder. The reaction times demanded of these sensors are beyond what our own technology can provide, but New Jericho’s Project Purity was making strides in the right direction. Perhaps further development of bionics technology will give us the solution we need. Until then, the Scyther remains a dream.

In addition, requires completing Living Crystal and Protean Mutane researches.",根據恢復數據附帶的註釋，朱爾斯·戈弗萊在某種名為“混沌重生 2022 年年度錦標賽”的企業滑稽電子競賽中表現令人失望後，設計了鐮刀？在全面展開時重新平衡武器，以避免傷害其使用者。,,,,,"Согласно найденным записям, Джулс Годфри создал Косилку после неудачного выступления на каком-то корпоративном кибер-спортивном соревновании под названием «Ежегодный турнир Возрождение Хаоса 2022». Психологически, это выражение яростного гнева, направленного на все живое и неживое, хотя его практическое военное применение в реальном мире было сомнительным до появления Пандоранских чудовищ. 

Требуется завершить исследования «Живой Кристалл» и «Белковый Мутаген».
",,
PX_SCYTHER_RESEARCHDEF_COMPLETE,Text,,"According to the notes accompanying the recovered data, Jules Godfry designed the Scyther after his disappointing performance in some sort of corporate ludic e-competition called ""Chaos Reborn 2022 Annual Tournament"". In psychological terms it is the expression of unfathomable anger directed at all things, living and inanimate, though its practical military applications in the real world were doubtful until the appearance of the Pandoran monstrosities.

Requires completing Living Crystal and Protean Mutane researches.","根據恢復資料附帶的註釋，朱爾斯·戈弗萊 (Jules Godfry) 在某種名為“Chaos Reborn 2022 年度錦標賽”的企業電子競賽中表現令人失望後，設計了 Scyther。從心理學的角度來說，它是對所有生物（無論是有生命的還是無生命的）深不可測的憤怒的表達，儘管在潘多拉怪物出現之前，它在現實世界中的實際軍事應用一直令人懷疑。
 
 需要完成生命水晶和 Protean Mutane 研究。","Selon les notes accompagnant les données récupérées, Jules Godfry a conçu la Scyther après sa performance décevante dans une sorte de compétition électronique ludique d’entreprise appelée ""Chaos Reborn 2022 Annual Tournament"". En termes psychologiques, c’est l’expression d’une colère insondable dirigée vers toutes choses, vivantes ou inanimées, bien que ses applications militaires pratiques dans le monde réel étaient douteuses jusqu’à l’apparition des monstruosités pandoriennes.",,,,"Согласно найденным записям, Джулс Годфри создал Косилку после неудачного выступления на каком-то корпоративном кибер-спортивном соревновании под названием «Ежегодный турнир Возрожденный Хаос 2022». Психологически, это выражение яростного гнева, направленного на все живое и неживое, хотя его практическое военное применение в реальном мире было сомнительным до появления Пандоранских чудовищ. 

Требуется завершить исследования «Живой Кристалл» и «Белковый Мутаген».
",,
PX_SCYTHER_RESEARCHDEF_NAME,Text,,Scyther,鐮刀,Scyther,,,,"КОСИЛКА
",,
PX_SCYTHER_RESEARCHDEF_UNLOCK,Text,,"A curious design by Jules Godfry, head of NG+ Weapon Systems at Vanadium, that looks like an electro blade powered by a miniaturized fusion reactor.",Vanadium NG+ 武器系統負責人 Jules Godfry 的奇特設計，看起來像是一把由小型聚變反應器提供動力的電動刀片。,"Une curieuse conception de Jules Godfry, directeur de NG+ Weapon Systems chez Vanadium, qui ressemble à une lame électro alimentée par un réacteur à fusion miniaturisé.",,,,"Любопытная разработка Джулса Годфри, инженера филиала «Оружейные Системы Нового Поколения» корпорации «Ванадий», выглядит как электролезвие, питающееся от миниатюрного термоядерного реактора.
",,
TFTV_ANU_ADVANCEDINFECTIONTECH_RESEARCHDEF_BENEFITS,Text,,The breakthrough we have been waiting for! We can now manufacture the Shardgun Impossible Weapon.,我們一直在等待的突破！我們現在可以製造「沙槍」不可能武器了。,,,,,"Прорыв, которого мы так долго ждали! Теперь мы можем производить Осколочное Орудие (Супер-оружие).
",,
TFTV_PX_SHARDGUN_RESEARCHDEF_COMPLETE,Text,,"The Shard Gun is perhaps the less theoretically impressive of the NG+ Weapon Systems designs. But what it lacks in mathematical panache, it compensates in sheer effectiveness; in the words of its promoter, Emmanuel ""SG"" Erickson, ""it will be a bad*** shotgun that will **** you up, you trespassing ***********"" (Mr. Erickson's streams were notable for their profanity. They tragically ended at the beginning of the First Mist, when a Triton invaded Emmanuel's Malibu beachfront, ironically vindicating the streamer's plea for a next generation home defense weapon).

A crucial aspect of this weapon's design is that the shards must deliver a nerve agent that will demoralize the target on impact. Surely the Disciples of Anu must be working on some advanced technology for their ""Priest"" class operatives that we can advantage of to finally make the Shard Gun a reality. 

In addition, requires completing Living Crystal and Protean Mutane researches.","碎片槍可能是 NG+ 武器系統設計中理論上不太令人印象深刻的一個。但它在數學方面的不足，卻以純粹的有效性來彌補。用它的發起人伊曼紐爾·“SG”·埃里克森的話來說，“這將是一把糟糕的***散彈槍，會把你吸起來，你非法侵入************”（埃里克森先生的直播因其褻瀆而聞名。他們在第一迷霧開始時悲劇性地結束了，當時一艘海衛一入侵了伊曼紐爾的馬里布，美國汽車防禦地證明了下一代對家庭防守的正確主播是正確的汽車）。
 
 這種武器設計的一個關鍵方面是碎片必須提供一種神經毒劑，在撞擊時使目標士氣低落。當然，阿努的門徒一定正在為他們的「牧師」級特工開發一些先進的技術，我們可以利用這些技術最終使碎片槍成為現實。 
 
 此外，需要完成生命水晶和Protean Mutane研究。",,,,,"Осколочное орудие, пожалуй, наименее обоснованная в теоретическом плане разработка филиала «Оружейные Системы Нового Поколения». Но неубедительность математического аппарата оно сполна компенсирует своей эффективностью. По словам его создателя, Эммануэля Эриксона, «...это будет *** дробовик, который *** вас на кусочки, лезущие куда не надо *** дети!» (Стримы мистера Эриксона отличались ненормативной лексикой. Они трагически закончились в начале Первого Тумана, когда Тритон заполз на пляж Малибу и отобедал там Эммануэлем, по иронии судьбы, подкрепив чаяния стимера о необходимости разработки оружия самозащиты нового поколения). 

Требуется завершить исследования «Живой Кристалл» и «Белковый Мутаген».
",,
PX_SHARDGUN_RESEARCHDEF_COMPLETE,Text,,"The Shard Gun is perhaps the less theoretically impressive of the NG+ Weapon Systems designs. But what it lacks in mathematical panache, it compensates in sheer effectiveness; in the words of its promoter, Emmanuel ""SG"" Erickson, ""it will be a bad*** shotgun that will **** you up, you trespassing ***********"" (Mr. Erickson's streams were notable for their profanity. They tragically ended at the beginning of the First Mist, when a Triton invaded Emmanuel's Malibu beachfront, ironically vindicating the streamer's plea for a next generation home defense weapon).

Requires completing Living Crystal and Protean Mutane researches.","碎片槍可能是 NG+ 武器系統設計中理論上不太令人印象深刻的一個。但它在數學方面的不足，卻以純粹的有效性來彌補。用它的發起人伊曼紐爾·“SG”·埃里克森的話來說，“這將是一把糟糕的***散彈槍，會把你吸起來，你非法侵入************”（埃里克森先生的直播因其褻瀆而聞名。他們在第一迷霧開始時悲劇性地結束了，當時一艘海衛一入侵了伊曼紐爾的馬里布，美國汽車防禦地證明了下一代對家庭防守的正確主播是正確的汽車）。
 
 需要完成生命水晶和 Protean Mutane 研究。","Le Shard Gun est peut-être le moins impressionnant en théorie des systèmes d’armes NG+. Mais ce qui lui manque en panache mathématique, il compense en efficacité; selon les mots de son promoteur, Emmanuel ""SG"" Erickson, ""ce sera un mauvais*** fusil de chasse qui **** vous, vous pénétrez ***********"" (Les flots d'insultes de M. Erickson étaient remarquables pour leur blasphème. Ils ont pris fin tragiquement au début de la Première Brume, quand un Triton a envahi le front de mer de Malibu, justifiant ironiquement le plaidoyer d’Emmanuel pour une arme de défense du domicile de prochaine génération).",,,,"Осколочное орудие, пожалуй, наименее обоснованная в теоретическом плане разработка филиала «Оружейные Системы Нового Поколения». Но неубедительность математического аппарата оно сполна компенсирует своей эффективностью. По словам его создателя, Эммануэля Эриксона, «...это будет *** дробовик, который *** вас на кусочки, лезущие куда не надо *** дети!» (Стримы мистера Эриксона отличались ненормативной лексикой. Они трагически закончились в начале Первого Тумана, когда Тритон заполз на пляж Малибу и отобедал там Эммануэлем, по иронии судьбы, подкрепив чаяния стимера о необходимости разработки оружия самозащиты нового поколения). 

Требуется завершить исследования «Живой Кристалл» и «Белковый Мутаген».
",,
PX_SHARDGUN_RESEARCHDEF_NAME,Text,,Shard Gun,碎片槍,Shard Gun,,,,"ОСКОЛОЧНОЕ ОРУДИЕ
",,
PX_SHARDGUN_RESEARCHDEF_UNLOCK,Text,,"Emmanuel ""Shotgun"" Erickson, publicist, streaming celebrity and the face of NG+ Weapon Systems, advertised the work of his team as ""the next generation home defense weapons against next generation home invaders"".",Emmanuel “Shotgun” Erickson，公關人員、串流媒體名人和 NG+ Weapon Systems 的代言人，將他的團隊的工作宣傳為「對抗下一代家庭入侵者的下一代家庭防禦武器」。,"Emmanuel ""Shotgun"" Erickson, publiciste, célébrité du streaming et visage de NG+ Weapons Systems, a annoncé le travail de son équipe comme ""la prochaine génération d’armes de défense du domicile contre les envahisseurs de la prochaine génération"".",,,,"Эммануэль «Дробовик» Эриксон, знаменитый стример и официальный представитель филиала «Оружейные Системы Нового Поколения», рекламировал работу своей команды как «оружие нового поколения для самозащиты от разбойников нового поколения».
",,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_BENEFITS,Text,,First Assault Recon (FAR) module is available for production,第一個突擊偵察（FAR）模組可投入生產,Le module First Assault Recon (FAR) est disponible pour la production,,,,"Разведывательно-штурмовой модуль (РШМ) доступен для производства
",,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_COMPLETE,Text,,"The First Assault Recon (FAR) module was conceived to give the Manticore a personnel transport, insertion and evacuation role, but thanks to its modular design it can be fitted on any craft to increase its passenger capacity. In addition, the FAR module accelerates recuperation from combat fatigue: targeted alterations in the ordinary metabolic processes of our operatives are introduced via a complex drug cocktail, external sensory stimulus and direct brain-wave manipulation.",首次突擊偵察 (FAR) 模組的設計初衷是讓「蠍獅」承擔人員運輸、插入和疏散的任務，但由於其模組化設計，它可以安裝在任何飛船上以增加其載客量。此外，FAR 模組可加速戰鬥疲勞的恢復：透過複雜的藥物混合物、外部感官刺激和直接腦電波操縱，對我們特工的普通代謝過程進行有針對性的改變。,"Le module First Assault Recon (FAR) a été conçu pour donner au Manticore un rôle de transport, d’insertion et d’évacuation du personnel. Mais grâce à sa conception modulaire, il peut être monté sur n’importe quel engin pour augmenter sa capacité de passagers. De plus, le module FAR accélère la récupération de la fatigue de combat : des altérations ciblées dans les processus métaboliques ordinaires de nos agents sont introduites via un cocktail de drogue complexe, un stimulus sensoriel externe et une manipulation directe des ondes cérébrales.",,,,"Разведывательно-штурмовой модуль (РШМ) был задуман, чтобы придать Мантикоре функции транспортировки, десантирования и эвакуации бойцов, но благодаря модульной конструкции его можно установить на любой другой корабль, чтобы увеличить его пассажировместимость. Кроме того, РШМ ускоряет восстановление послебоевой усталости: метаболизм наших бойцов подстегивается сложным наркотическим коктейлем, а также применением генераторов внешних сенсорных стимулов и электрического воздействия на нейронные связи мозга.
",,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_NAME,Text,,First Assault Recon (FAR) Module,第一突擊偵察（FAR）模組,Module First Assault Recon (FAR),,,,"Разведывательно-штурмовой модуль (РШМ)
",,
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_UNLOCK,Text,,"Among the Phoenix Archives we have found the original designs for the First Assault Recon (FAR) Module, to carry up to four additional operatives in any aircraft. The FAR module also allows soldiers to effectively rest and recuperate mid-air.",在菲尼克斯檔案館中，我們發現了第一突擊偵察（FAR）模組的原始設計，任何飛機最多可搭載四名額外特工。 FAR模組還可以讓士兵在空中有效休息和恢復。,"Parmi les archives de Phoenix Point, nous avons trouvé les conceptions originales du module First Assault Recon (FAR), pour transporter jusqu’à quatre agents supplémentaires dans n’importe quel aéronef. Le module FAR permet également aux soldats de se reposer et de récupérer efficacement en vol.",,,,"Среди архивов Феникса мы нашли оригинальный проект Разведывательно-штурмового модуля (РШМ), позволяющего перевозить до четырех дополнительных бойцов в любом самолете. Также модуль позволяет бойцам эффективно отдыхать и восстанавливать силы в полете
",,
ALN_CRABMANUMBRA_RESEARCHDEF_COMPLETE,Text,,"""What are they? You ask me, but I do not know; there is nothing in them to sequence. Perhaps you should talk to Martika the Priest... These 'purple shadows' our warriors speak of sound like her field of expertise.""

- Kalus, a Disciple gene-smith

""Our soldiers are under immense stress, not to mention the drug cocktail and direct cortical stimulation administered to them on a constant basis. If one or two of them start seeing 'oil monsters', I say it's a tolerable side effect.""

- Dr. Abongameli Smith, New Jericho","「它們是什麼？你問我，但我不知道；它們中沒有任何東西可以排序。也許你應該和牧師瑪蒂卡談談……我們的戰士所說的這些『紫色陰影』聽起來就像她的專業領域。”
 
 - 卡盧斯，門徒基因工匠“我們的士兵承受著巨大的壓力，更不用說持續對他們進行藥物雞尾酒和直接皮質刺激。如果他們中的一兩個人開始看到‘石油怪物’，我認為這是一種可以忍受的副作用。”
 
 - Abongameli Smith 博士，新傑里科","""Que sont-elles ? Vous me le demandez, mais je ne le sais pas. Il n'y a rien à analyser en eux. Peut-être devriez-vous parler à Martika la Prêtresse... Ces 'ombres violettes' dont parlent nos guerriers semblent être son domaine d'expertise.""

- Kalus, un disciple généticien

""Nos soldats sont soumis à un stress immense, sans parler du cocktail de drogues et de la stimulation corticale directe qui leur sont administrés en permanence. Si un ou deux d'entre eux commencent à voir des 'monstres de pétrole', je dis que c'est un effet secondaire tolérable.""

- Dr. Abongameli Smith, Nouvelle Jericho",,,,"""Кто они? Вы спрашиваете меня, но я не знаю, из них нельзя добыть ничего, что можно было бы изучить. Возможно, вам стоит поговорить с жрицей Мартикой... Эти «фиолетовые тени», о которых говорят наши бойцы, похоже, в ее компетенции"". - Калус, генный инженер, Последователи Ану. 

«Наши бойцы подвергаются огромному стрессу, не говоря уже о коктейле из наркотиков и прямых стимуляциях мозга, которыми их постоянно пичкают. Если один или два из них начнут видеть «нефтяных монстров», я скажу, что это вполне терпимый побочный эффект».  - Доктор Абонгамели Смит, Новый Иерихон
",,
ALN_CRABMANUMBRA_RESEARCHDEF_NAME,Text,,ARTHRON UMBRA,阿斯隆本影,OMBRE ARTHRON,,,,АРТРОН (ФИОЛЕТОВАЯ ТВАРЬ),,
ALN_FISHMANUMBRA_RESEARCHDEF_COMPLETE,Text,,"""It grew from the fishman’s pool of blood in the ground... Like water from a spigot... flowing in reverse. I shot it! We all shot it, we emptied our mags into the fragging thing!... Then it just melted... There was nothing left... I don't know what got the rest of the squad, maybe there was more of... those things, maybe it was the regular crabbies. I lost it, I ran away, never looking back.""

- Citizen Brackman, sole survivor of recon team Echo, Synedrion 

""Oh, but the Umbra are quite real, I assure you. Why wouldn't they be, when we live in the age of horrors?"" 

- Alistair Ashby, Phoenix Project","「它是從魚人身上長出來的？地上的一灘血……就像水龍頭裡的水……反向流動。我開槍了它！我們都開槍了，我們把彈匣都倒進了那個破爛的東西里！……然後它就融化了……什麼都沒有剩下……我不知道小隊的其他人怎麼了，也許還有更多……然後它就回去了普通的螃蟹。
 
 - 公民布拉克曼，Synedrion 偵察隊 Echo 的唯一倖存者“哦，但我向你保證，Umbra 是真實存在的。當我們生活在恐怖時代時，為什麼它們不會是真實的呢？” 
 
 - 阿利斯泰爾·阿什比，鳳凰計劃","""Il a grandi à partir de la mare de sang du pêcheur au sol... Comme l'eau d'un robinet... coulant à l'envers. Je l'ai tué ! Nous avons tous tiré, nous avons vidé nos chargeurs dans cette chose fragile !... Puis il a juste fondu... Il n'y avait plus rien... Je ne sais pas ce qui a eu le reste de l'équipe, peut-être qu'il y avait plus de... ces choses, peut-être que c'était les Crabbies habituels. Je les ai perdu, je me suis enfui, sans jamais regarder en arrière.""

- Citizen Brackman, seul survivant de l'équipe de reconnaissance Echo, Synedrion.

""Oh, mais les Ombres sont bien réelles, je vous assure. Pourquoi ne le seraient-ils pas, alors que nous vivons dans l'âge des horreurs ?""

- Alistair Ashby, Projet Phoenix",,,,"«Оно поднялось из лужи крови на земле... Словно вода из крана, текущая в обратном направлении. Я выстрелил! Мы все стреляли в него, мы разрядили полные магазины в эту фиолетовую штуку! А потом она просто растаяла. Ничего не осталось... Я не знаю, что случилось с остальными из отряда, может, там было больше... этих тварей, может, это были обычные Крабы. Я потерял их, я бежал оттуда не оглядываясь...» - Гражданин Брэкман, единственный выживший из разведгруппы «Эхо», Синедрион. 

«Ну, Фиолетовые Твари вполне реальны, уверяю вас. А почему бы и нет, если мы живем в эпоху ужасов?» - Алистер Эшби, Проект Феникс
",,
ALN_FISHMANUMBRA_RESEARCHDEF_NAME,Text,,TRITON UMBRA,海衛一本影,OMBRE TRITON,,,,ТРИТОН (ФИОЛЕТОВАЯ ТВАРЬ),,
