Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
CAPTURE_CAPACITY_BASE,Text,,"FUNCTIONING CONTAINMENT FACILITY PRESENT, FULLY PARALYZED PANDORANS WILL BE CAPTURED",,INSTALLATION DE CONFINEMENT OPÉRATIONNELLE : LES PANDORIENS TOTALEMENT PARALYSÉS SERONT CAPTURÉS.,"FUNKTIONSFÄHIGE EINDÄMMUNGSANLAGE VORHANDEN, VOLLSTÄNDIG GELÄHMTE PANDORANS WERDEN GEFANGENGENOMMEN",,,"ДОСТУПЕН ФУНКЦИОНИРУЮЩИЙ ИЗОЛЯТОР, ПОЛНОСТЬЮ ПАРАЛИЗОВАННЫЕ ПАНДОРАНЫ БУДУТ ЗАХВАЧЕНЫ",,
CAPTURE_CAPACITY_AIRCRAFT,Text,,CAPTURE SPACE REMAINING:,,ESPACE DE CAPTURE RESTANT :,VERBLEIBENDE EINDÄMMUNGSKAPAZITÄT:,,,СВОБОДНОЕ МЕСТО В ИЗОЛЯТОРАХ:,,
CAPTURE_CAPACITY_TOTAL,Text,,TOTAL AVAILABLE CONTAINMENT:,,CAPACITÉ TOTALE DE CONFINEMENT :,GESAMTE EINDÄMMUNGSKAPAZITÄT:,,,ОБЩИЙ ОБЪЕМ ИЗОЛЯТОРОВ:,,
KEY_BASE_FACILITY_CONTAINMENT_DESCRIPTION,Text,,"Live Pandorans can be contained here and kept alive. Large creatures will take more space, and space is shared across all facilities. The facility has 25 containment space.",,"Les Pandoriens vivants peuvent être enfermés et maintenus en vie ici. Les créatures de grande taille occupent plus d'espace, et celui-ci est partagé entre toutes les installations. Cette installation dispose de 25 places de confinement.",Hier werden lebende Pandoraner sicher festgehalten. Große Kreaturen belegen mehr Plätze. Die Kapazität wird basisübergreifend geteilt. +25 Plätze.,,,"Здесь держат живых Пандоранов. Крупные существа занимают больше места. Доступное пространство включает в себя все Изоляторы на базах, в каждом - 25 единиц объема.",,
TFTV_HUMAN_ENEMIES_FEARSOME_TEXT,Text,,Enemies who can see the character lose 2 WP,,Les ennemis qui voient ce personnage perdent 2 PVol.,"Gegner, die die Einheit sehen können, verlieren 2 WP.",,,При виде этого персонажа враги теряют 2 Очка Воли.,,
TFTV_HUMAN_ENEMIES_FEARSOME_TITLE,Text,,Fearsome,,Effrayant,Furchteinflößend,,,НАВОДЯЩИЙ УЖАС,,
TFTV_HUMAN_ENEMIES_VOLLEY_TEXT,Text,,"While leader is alive, allies first attack with firearms costs 2 AP less",,"Tant que le chef est en vie, la première attaque avec une arme à feu de chaque allié coûte 2 PA de moins.","Solange der Anführer lebt, kostet die erste Salve Verbündeter mit Schusswaffen 2 Aktionspunkte weniger.",,,Пока командир жив первая атака союзников с огнестрельным оружием стоит на 2 Очка Действий меньше.,,
TFTV_HUMAN_ENEMIES_VOLLEY_TITLE,Text,,Starting volley,,Première salve,Erste Salve,,,СТРЕЛЬБА НАВСКИДКУ,,
TFTV_HUMAN_ENEMIES_SELFREPAIR_TEXT,Text,,Metalhearts gain self-repair ability that restores disabled limbs,,Les Metalhearts gagnent une capacité d'auto-réparation qui restaure les membres désactivés.,"Metallherzen erlangen die Fähigkeit zur Selbstreparatur, die geschädigte Gliedmaßen wiederherstellt.",,,Капитаны-киборги получают способность к самовосстановлению выбитых конечностей.,,
TFTV_HUMAN_ENEMIES_SELFREPAIR_TITLE,Text,,Self-repair protocol,,Protocole d’auto-réparation,Selbstreparaturprotokoll,,,АВТОРЕМОНТ КИБОРГОВ,,
TFTV_HUMAN_ENEMIES_DRUGS_TEXT,Text,,All lowest tier friendlies gain 10 regeneration,,Tous les alliés de rang inférieur gagnent 10 points de régénération.,Alle Verbündeten der niedrigsten Stufe erhalten 10 Regeneration.,,,Все союзники более низкого уровня получают 10 очков регенерации.,,
TFTV_HUMAN_ENEMIES_DRUGS_TITLE,Text,,Experimental drugs,,Drogues expérimentales,Experimentelle Medikamente,,,ОБЩАЯ РЕГЕНЕРАЦИЯ,,
TFTV_HUMAN_ENEMIES_CAMO_TEXT,Text,,Allies within 16 tiles invisible; effect disappears immediately on leader's death,,Les alliés dans un rayon de 16 cases sont invisibles ; l'effet disparaît immédiatement à la mort du chef.,Verbündete im Umkreis von 16 Feldern sind unsichtbar. Dieser Effekt verschwindet sofort nach dem Tod des Anführers.,,,Союзники в радиусе 16 клеток невидимы. Эффект исчезает сразу после гибели командира.,,
TFTV_HUMAN_ENEMIES_CAMO_TITLE,Text,,Active camo,,Camouflage actif,Aktive Tarnung,,,НЕЙТРОННЫЙ КАМУФЛЯЖ,,
TFTV_HUMAN_ENEMIES_DISCIPLINE_TEXT,Text,,Allies within 20 tiles of the Leader have return fire ability,,Les alliés dans un rayon de 20 cases autour du chef gagnent la capacité de riposte.,Verbündete innerhalb von 20 Feldern um den Anführer haben die Fähigkeit Zurückschießen.,,,Союзники в радиусе 20 клеток от командира умеют вести ответный огонь.,,
TFTV_HUMAN_ENEMIES_DISCIPLINE_TITLE,Text,,Fire discipline,,Discipline de tir,Feuerdisziplin,,,ОТВЕТНЫЙ ОГОНЬ,,
TFTV_HUMAN_ENEMIES_FRENZY_TEXT,Text,,"When any high ranking character dies, allies gain frenzy status",,"Lorsqu'un personnage de haut rang meurt, les alliés gagnent le statut Frénésie.","Stirbt ein hochrangiger Charakter, geraten Verbündete in Wutrausch.",,,"При гибели любого персонажа высокого уровня, союзники получают статус Иссупление.",,
TFTV_HUMAN_ENEMIES_FRENZY_TITLE,Text,,Blood frenzy,,Frénésie sanglante,Blutrausch,,,ЯРОСТНЫЙ БЕРСЕРК,,
TFTV_HUMAN_ENEMIES_RETRIBUTION_TEXT,Text,,Enemy that attacks any high ranking character becomes Marked for Death,,Tout ennemi qui attaque un personnage de haut rang devient Désigné pour mourir.,"Ein Feind, der einen hochrangigen Charakter angreift, erhält eine Todesmarkierung.",,,"Враг, атакующий любого союзника высокого уровня, получает в ответ Смертельную Метку.",,
TFTV_HUMAN_ENEMIES_RETRIBUTION_TITLE,Text,,Retribution,,Vengeance,Vergeltung,,,СМЕРТЕЛЬНАЯ МЕТКА,,
TFTV_HUMAN_ENEMIES_AMBUSH_TEXT,Text,,Each ally does +10% damage while leader is alive if there are no enemies in sight within 10 tiles at the start of its turn,,"Tant que le chef est en vie, chaque allié inflige +10 % de dégâts s'il n'y a aucun ennemi en vue dans un rayon de 10 cases au début de son tour.","Jeder Verbündete verursacht +10% Schaden, solange sein Anführer lebt, wenn sich zu Beginn seines Zuges keine Feinde in Sichtweite von 10 Feldern befinden.",,,"Пока командир жив, каждый союзник наносит +10% урона, если в начале его хода в радиусе 10 клеток нет врагов.",,
TFTV_HUMAN_ENEMIES_AMBUSH_TITLE,Text,,Ambush,,Embuscade,Hinterhalt,,,УВЕЛИЧЕННЫЙ УРОН,,
TFTV_HUMAN_ENEMIES_TARGETING_TEXT,Text,,"While leader is alive each ally gains +15% accuracy per ally within 12 tiles, up to +60%",,"Tant que le chef est en vie, chaque allié gagne +15 % de précision par allié présent dans un rayon de 12 cases, jusqu'à un maximum de +60 %.","Solange der Anführer lebt, erhält jeder Verbündete +15% Treffsicherheit für jeden Verbündeten innerhalb von 12 Feldern - maximal +60%",,,"Пока этот персонаж жив, каждый союзник получает +15% точности за каждого союзника в радиусе 12 клеток, до +60%.",,
TFTV_HUMAN_ENEMIES_TARGETING_TITLE,Text,,Assisted targeting,,Ciblage assisté,Zielunterstützung,,,ПОВЫШЕННАЯ ТОЧНОСТЬ,,
TFTV_HUMAN_ENEMIES_NJ,Text,,New Jericho,,Nouvelle-Jéricho,Neu-Jericho,,,"Новым Иерихоном, ",,
TFTV_HUMAN_ENEMIES_SYN,Text,,Synedrion,,Synédrion,Synedrion,,,"Синедрионом, ",,
TFTV_HUMAN_ENEMIES_ANU,Text,,Disciples of Anu,,Disciples d'Anu,Die Jünger von Anu,,,"Последователями Ану, ",,
TFTV_HUMAN_ENEMIES_UNIT_TYPE_GANG,Text,,a gang,,un gang,eine Bande,,,бандой,,
TFTV_HUMAN_ENEMIES_UNIT_TYPE_SQUAD,Text,,squad,,escouade,Einsatzteam,,,отрядом,,
TFTV_HUMAN_ENEMIES_UNIT_TYPE_PACK,Text,,a pack of Forsaken,,une horde de Rejetés,ein Rudel Verlassener,,,группой Изгоев,,
TFTV_HUMAN_ENEMIES_UNIT_TYPE_ARRAY,Text,,an array of the Pure,,un bataillon de Purs,eine Reihe von den Reinen,,,отрядом Непорочных,,
DLC4 Hypnos/KEY_STATUS_CORRUPTED_NAME,Text,,Delirium,,Delirium,Delirium,,,Сонное Безумие,,
KEY_STATUS_CORRUPTED_NAME,Text,,DELIRIUM,,DELIRIUM,DELIRIUM,,,ЗАРАЖЕН СОННЫМ БЕЗУМИЕМ,,
KEY_STATUS_CORRUPTED_DESCRIPTION,Text,,"Delirium reduces WP. This effect is, in turn, reduced by 1 per 10 Stamina. Maximum Delirium level is determined by ODI.",,Le Delirium réduit la Volonté. Cet effet est à son tour réduit de 1 par tranche de 10 points d'Endurance. Le niveau maximum de Delirium est déterminé par l’indice (IDO).,Delirium reduziert die Willenspunkte (WP). Dieser Effekt wird wiederum um 1 pro 10 Ausdauer verringert. Das maximale Delirium wird durch den ODI bestimmt.,,,"Сонное Безумие снижает Очки Воли. В тоже время, оно уменьшается на 1 за каждые 10 выносливости. Максимальный уровень Сонного Безумия определяется значением ИСБ (Индекс Сонного Безумия).",,
KEY_CO_CORRUPTION_NAME,Text,,Co-Delirium,,Co-Delirium,Co-Delirium,,,Переносчики Сонного Безумия,,
KEY_CO_CORRUPTION_DESCRIPTION,Text,,All Pandorans deal Delirium damage when attacking with a melee weapon.,,Tous les Pandoriens infligent des dégâts de Delirium lorsqu'ils attaquent avec une arme de mêlée.,"Alle Pandoraner verursachen Delirium-Schaden, wenn sie mit einer Nahkampfwaffe angreifen.",,,Все Пандораны наносят урон Сонного Безумия при атаке оружием ближнего боя.,,
KEY_CONTACT_CORRUPTION_NAME,Text,,CONTACT DELIRIUM,,DELIRIUM AU CONTACT,KONTAKT DELIRIUM,,,ПРИКОСНОВЕНИЕ СОННОГО БЕЗУМИЯ,,
