Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
NANOVEST_DESCRIPTION,Text,,Enhanced limb protection,增強肢體保護,,,,,"Комбинезон из наноматериала, защищающий все конечности",,
NANOVEST_ABILITY_NAME,Text,,INCREASED BODYPART HP,身體部位 HP 增加,,,,,УВЕЛИЧЕННЫЕ ХИТЫ ЧАСТЕЙ ТЕЛА,,
NANOVEST_ABILITY_DESCRIPTION,Text,,Increases the HP of all bodyparts by 10,身體各部位HP增加10,,,,,Увеличивает хиты всех частей тела на 10,,
KEY_BASE_FACILITY_CONTAINMENT_DESCRIPTION,Text,,"Live Pandorans can be contained here and kept alive. Large creatures will take more space, and space is shared across all facilities. The facility has 25 containment space.",活的潘朵拉人可以被收容在這裡並保持活力。大型生物將佔用更多空間，並且所有設施共享空間。該設施有 25 個收容空間。,,,,,"Здесь держат живых Пандоранов. Крупные существа занимают больше места. Доступное пространство включает в себя все Изоляторы на базах, в каждом - 25 единиц объема.",,
Taxiarch_Nergal,Text,,Taxiarch Nergal,計程車酋長涅加爾,,,,,Таксиарх Нергал,,
Nikolai,Text,,Nikolai,尼古拉,,,,,Николай,,
Stas,Text,,Stas,史塔斯,,,,,Стас,,
Zhara,Text,,Zhara,札拉,,,,,Жара,,
Sophia_Villanova,Text,,Sophia Villanova,索菲亞·維拉諾瓦,,,,,София Вилланова,,
Colonel_Jack_Harlson,Text,,Colonel Jack Harlson,傑克·哈森上校,,,,,Полковник Джек Харлсон,,
Captain_Richter,Text,,Captain J. P. Richter,J·P·里克特船長,,,,,Капитан Дж. П. Рихтер,,
KEY_NJ_EXO_BIO_HELMET_DESCRIPTION,Text,,New Jericho Will Disruption Head Augmentation,新傑里科將顛覆頭部強化,,,,,Аугментация «Голова-подавитель воли» Нового Иерихона,,
KEY_NJ_EXO_BIO_HELMET_LONG_DESCRIPTION,Text,,"Created as an advanced targeting implant, the Disruptor head augmentation was gradually modified to use ultrasound emitters to disrupt enemy mind processes.",作為一種先進的標靶植入物，擾亂者頭部增強裝置逐漸被修改為使用超音波發射器擾亂敵人的思考過程。,,,,,"«Голова-подавитель воли» создавалась как передовой имплант-прицел, позже модифицированный, чтобы использовать ультразвуковые излучатели для воздействия на противника - подавления его воли.",,
KEY_NJ_EXO_BIO_HELMET_NAME2,Text,,Disruptor Head,幹擾頭,,,,,Голова-подавитель воли,,
KEY_NJ_EXO_BIO_LEGS_DESCRIPTION,Text,,New Jericho Rocket Legs Augmentation,新傑里科火箭腿增強,,,,,Аугментация «Ноги-ракеты» Нового Иерихона,,
KEY_NJ_EXO_BIO_LEGS_LONG_DESCRIPTION,Text,,"Following the design of the Golem-B armor jetpack, the Propeller legs augmentation allows soldiers to traverse short distances flying over low obstacles on the way.",遵循 Golem-B 裝甲噴氣背包的設計，螺旋槳腿增強功能允許士兵在途中飛越低矮障礙物進行短距離飛行。,,,,,"«Ноги-ракеты» позволяют бойцам преодолевать небольшие расстояния, облетая по пути невысокие препятствия. Разработаны на основе реактивного ранца Голем-Б.",,
KEY_NJ_EXO_BIO_LEGS_NAME2,Text,,Propeller Legs,螺旋槳腿,,,,,Ноги-ракеты,,
KEY_NJ_EXO_BIO_TORSO_DESCRIPTION,Text,,New Jericho Exoskeletal Torso Augmentation,New Jericho 外骨骼軀幹增強術,,,,,Аугментация «Корпус-экзоскелет» Нового Иерихона,,
KEY_NJ_EXO_BIO_TORSO_LONG_DESCRIPTION,Text,,"A third generation exoskeleton rig that allows a soldier to attach any mounted weapons or mecharms to their frame, increasing their versatility in combat by seventy-nine percent.",第三代外骨骼裝備，允許士兵將任何安裝的武器或機械裝置安裝到他們的框架上，將他們在戰鬥中的多功能性提高了百分之七十九。,,,,,"Экзоскелет третьего поколения, позволяющий бойцу носить любое встраиваемое оружие или манипуляторы, что повышает его универсальность в бою на 79%.",,
KEY_NJ_EXO_BIO_TORSO_NAME2,Text,,Neural Torso,神經軀幹,,,,,Корпус-экзоскелет,,
KEY_NJ_JUGG_BIO_HELMET_DESCRIPTION,Text,,New Jericho Control Resist Head Augmentation,新傑里科控制抗性頭部增強,,,,,Аугментация «Голова-антиконтроль» Нового Иерихона,,
KEY_NJ_JUGG_BIO_HELMET_LONG_DESCRIPTION,Text,,"A massive head augmentation of reinforced titanium, the Clarity head provides complete protection to the soldier’s brain, while also isolating him from Pandoran mind control.
",Clarity 頭部是由強化鈦合金製成的巨大頭部增強體，為士兵的大腦提供了全面的保護，同時也將他與潘朵拉精神控制隔離。,,,,,"Массивная аугментация черепа из закаленного титана, прозванная «Шапочкой-из-фольги», обеспечивает полную защиту мозга бойца, а также защищает его от Пандоранского контроля разума.",,
KEY_NJ_JUGG_BIO_HELMET_NAME2,Text,,Clarity Head,清晰度頭,,,,,Голова-антиконтроль,,
KEY_NJ_JUGG_BIO_LEGS_DESCRIPTION,Text,,New Jericho Safe Landing Legs Augmentation,新傑里科安全著陸腿增強,,,,,Аугментация «Ноги-амортизаторы» Нового Иерихона,,
KEY_NJ_JUGG_BIO_LEGS_LONG_DESCRIPTION,Text,,"Based on advanced vehicle hydraulics, the Armadillo legs allow soldiers of up to three tons to land safely from fifty meters height absorbing the entire shock.",基於先進的車輛液壓系統，犰狳腿允許重達三噸的士兵從五十公尺高處安全著陸，吸收全部衝擊力。,,,,,"«Ноги-амортизаторы» позволяют бойцам массой до трех тонн безопасно приземляться с пятидесятиметровой высоты, поглощая весь удар. Разработаны на основе передовой автогидравлики.",,
KEY_NJ_JUGG_BIO_LEGS_NAME2,Text,,Armadillo Legs,犰狳腿,,,,,Ноги-амортизаторы,,
KEY_NJ_JUGG_BIO_TORSO_DESCRIPTION,Text,,New Jericho Demolishing Torso Augmentation,新傑里科拆除軀幹增強,,,,,Аугментация «Корпус-бетонобой» Нового Иерихона,,
KEY_NJ_JUGG_BIO_TORSO_LONG_DESCRIPTION,Text,,"Initially designed for space combat, the Juggernaut torso makes a person immune to the majority of physical attacks, while also allowing soldiers to breach through solid walls by walking through them.",劍聖軀幹最初是為太空戰鬥而設計的，它可以使人類免疫大多數物理攻擊，同時也允許士兵透過行走來突破堅固的牆壁。,,,,,"Изначально созданный для космических боев, «Корпус-бетонобой» делает человека неуязвимым для большинства физических атак и позволяет бойцам проходить сквозь прочные стены, попросту проламывая их.",,
KEY_NJ_JUGG_BIO_TORSO_NAME2,Text,,Juggernaut Torso,主宰軀幹,,,,,Корпус-бетонобой,,
KEY_SY_SHINOBI_BIO_HELMET_DESCRIPTION,Text,,Synedrion Silent Echo Head Augmentation,Synedrion 無聲迴聲頭部增強,,,,,Аугментация «Голова-ниндзя» Синедриона,,
KEY_SY_SHINOBI_BIO_HELMET_LONG_DESCRIPTION,Text,,"Based on Triton head physiology, the Echo head augment is able to produce a sound suppression field, increasing soldier's stealth.",基於 Triton 頭部生理學，Echo 頭部增強器能夠產生聲音抑制場，提高士兵的隱身性。,,,,,"«Голова-ниндзя» способна гасить издаваемый звук, повышая скрытность бойца. Разработана на основе физиологии головы Тритона.",,
KEY_SY_SHINOBI_BIO_HELMET_NAME2,Text,,Echo Head,迴聲頭,,,,,Голова-ниндзя,,
KEY_SY_SHINOBI_BIO_LEGS_DESCRIPTION,Text,,Synedrion Anti-detection Legs Augmentation,Synedrion 防偵測腿部增強,,,,,Аугментация «Ноги-ниндзя» Синедриона,,
KEY_SY_SHINOBI_BIO_LEGS_LONG_DESCRIPTION,Text,,"Designed for silent running, the Mirage legs allow soldiers to run through observed areas unnoticed without worrying about enemy Overwatch.",Mirage 腿部專為靜音奔跑而設計，可讓士兵在不被注意的情況下穿過觀察區域，而無需擔心敵人的守望先鋒。,,,,,"Созданные для бесшумного бега, «Ноги-ниндзя» позволяют бойцам незаметно пробегать под носом у врагов, находящихся в режиме наблюдения, не опасаясь перехвата.",,
KEY_SY_SHINOBI_BIO_LEGS_NAME2,Text,,Mirage Legs,幻影腿,,,,,Ноги-ниндзя,,
KEY_SY_SHINOBI_BIO_TORSO_DESCRIPTION,Text,,Synedrion Melee Proficient Torso Augmentation,Synedrion 近戰精通軀幹強化,,,,,Аугментация «Корпус-ниндзя» Синедриона,,
KEY_SY_SHINOBI_BIO_TORSO_LONG_DESCRIPTION,Text,,"The Vengeance torso augmentation focuses on close combat efficiency, combining reflex enhancers and vital spot targeting assistance. This also allows soldiers to wield melee weapons effectively without prior training.",Vengeance 軀幹增強器專注於近戰效率，結合了反射增強器和重要部位瞄準輔助。這也使得士兵無需事先訓練即可有效地使用近戰武器。,,,,,"«Корпус-ниндзя» сочетает в себе усилители рефлексов и автонаведение в уязвимые точки, что позволяет бойцам эффективно владеть оружием ближнего боя без предварительной подготовки.",,
KEY_SY_SHINOBI_BIO_TORSO_NAME2,Text,,Vengeance Torso,復仇軀幹,,,,,Корпус-ниндзя,,
KEY_MUTATION_PART_HEAD_ARMORED_LONG_DESCRIPTION,Text,,"Developed through Arthron DNA modification, the mutation grants 30 head armor and full daze immunity. Additional +1 to Strength",該突變透過 Arthron DNA 修改而開發，賦予 30 頭甲和完全眩暈免疫力。力量額外+1,,,,,"Мутация, полученная в результате модификации ДНК Артрона, дает 30 единиц брони голове и полную невосприимчивость к оглушения. Увеличивает силу на 1",,
KEY_MUTATION_PART_HEAD_PERCEPTOR_LONG_DESCRIPTION,Text,,"Based on Scylla DNA samples, the mutation enhances the senses, increasing Perception by 8 and Accuracy by 10%.",根據 Scylla DNA 樣本，突變增強了感官，感知能力提高了 8%，準確性提高了 10%。,,,,,"Мутация основана на образцах ДНК Сциллы. Обостряет чувства, увеличивая восприятие на 8 и точность на 10%",,
KEY_MUTATION_PART_HEAD_RESISTOR_LONG_DESCRIPTION,Text,,"Engineered through Siren gene modification, the mutation offers Poison and Virus resistance, while also increasing Willpower by +2.",突變透過海妖基因改造而設計，具有毒和病毒抵抗力，同時也將意志力提高+2。,,,,,"Мутация, созданная путем модификации генов Сирены, обеспечивает устойчивость к ядам и вирусам, а также увеличивает Силу Воли на 2",,
KEY_MUTATION_PART_LEG_AGILE_LONG_DESCRIPTION,Text,,"Modified based on Arthron DNA, the mutation grants superior Speed as well as goo immunity and the ability to jump up one storey.",該突變基於 Arthron DNA 進行了修改，賦予了卓越的速度、黏性免疫以及跳上一層樓的能力。,,,,,"Мутация на основе ДНК Артрона, дает превосходную скорость, а также невосприимчивость к слизи и способность прыгать на один этаж вверх",,
KEY_MUTATION_PART_LEG_SNEAKER_LONG_DESCRIPTION,Text,,"Combining Triton and aquatic DNA, the mutation grants superior stealth and the ability to perform kicks (Sonic Attack will daze target with WP < 15) as well as approach Sentinels without being detected.",結合 Triton 和水生 DNA，該突變賦予卓越的隱身性和執行踢擊的能力（聲波攻擊將使 WP < 15 的目標暈眩）以及在不被發現的情況下接近哨兵。,,,,,"Мутация на основе ДНК Тритона, дает превосходную скрытность, позволяя незаметно приближаться к Стражам, и способность выполнять «Электроудар» (оглушает врагов с Очками Воли менее 15).",,
KEY_MUTATION_PART_LEG_STOMPER_LONG_DESCRIPTION,Text,,"Created from Chiron DNA, the mutation grants Stomping Attack (Shock Attack affecting a 5-tile radius, dazing targets if shock value > target Hit Points and removes Mist and Fire from the tiles within range). Additional +1 to Strength.",由 Chiron DNA 創建，該突變賦予踩踏攻擊（影響 5 格半徑的衝擊攻擊，如果衝擊值 > 目標生命值則使目標眩暈，並從範圍內的格子中移除薄霧和火焰）。力量額外+1。,,,,,"Мутация, созданная из ДНК Хирона, дает способность ""Атака топотом"" (шоковая атака в радиусе 5 клеток, оглушающая цель, если значение шока превышает количество хитов цели). Увеличивает силу на 1",,
KEY_MUTATION_PART_PRIEST1_LONG_DESCRIPTION,Text,,"Based on DNA from the Synod of Yearning, the mutation restores 2 Will Points to all friendly living entities within 7 tiles at the start of each turn. Additional +4 to Willpower.",根據渴望大會的 DNA，該突變會在每回合開始時為 7 格內的所有友善生物體恢復 2 點意志點。意志力額外+4。,,,,,"Мутация на основе ДНК «Синода Возжелания», восстанавливает 2 Очка Воли у всех союзников в радиусе 7 клеток в начале каждого хода. Увеличивает Силу Воли на 4.",,
KEY_MUTATION_PART_PRIEST2_LONG_DESCRIPTION,Text,,"Created from DNA of from the Blind Legate, the mutation allows a priest to perform Instil Frenzy (increase Speed by 33% and make them immune to panic) on allied characters. Additional +4 to Willpower.",該突變由盲人使節的 DNA 創建，允許牧師對盟友角色執行 Instil Frenzy（速度提高 33% 並使他們免疫恐慌）。意志力額外+4。,,,,,"Мутация на основе ДНК «Слепого Легата», позволяет жрецу вызывать Иссупление у союзников (скорость +33% и невосприимчивость к панике). Увеличивает Силу Воли на 4.",,
KEY_MUTATION_PART_PRIEST3_LONG_DESCRIPTION,Text,,"Engineered from the Keeper of the Threshhold’s DNA, the mutation grants Mind Control Immunity and the ability to perform a Psychic Scream (reduces the Will Points of all enemy units in an 8 tile radius by 10). Additional +8 to Willpower.",突變由閾值守護者 DNA 設計而成，賦予精神控制免疫力和執行心靈尖叫的能力（將 8 格半徑內所有敵方單位的意志點減少 10）。意志力額外+8。,,,,,"Мутация на основе ДНК «Хранителя Врат», дает иммунитет к контролю над разумом и способность издавать «Психический Вопль» (уменьшает количество Очков Воли на 10 у всех врагов в радиусе 8 клеток). Увеличивает Силу Воли на 8.",,
KEY_MUTATION_PART_TORSO_REGEN_LONG_DESCRIPTION,Text,,"Based on Arthron DNA, the mutation has regeneration capabilities (restore 10 Hit Points to arms and torso at the end of each turn) and fire resistance. Additional +1 to Strength.",基於 Arthron DNA，該突變具有再生能力（每回合結束時為手臂和軀幹恢復 10 點生命值）和耐火性。力量額外+1。,,,,,"Мутация, основанная на ДНК Артрона, дает способность к регенерации (восстанавливает 10 хитов на руках и туловище в конце каждого хода) и огнестойкость. Увеличивает Силу на 1",,
KEY_MUTATION_PART_TORSO_SHOOT_LONG_DESCRIPTION,Text,,"Created through combination of aquatic DNA, the mutation makes it possible to shoot poisonous darts at short distances. The mutation prevents the use of two-handed weapons.",這種突變是透過水生 DNA 組合而產生的，使得短距離發射有毒飛鏢成為可能。這種突變阻止了雙手武器的使用。,,,,,"Мутация, созданная путем сочетания ДНК различных водных организмов, позволяет стрелять ядовитыми дротиками на короткие расстояния. Использование двуручного оружия невозможно",,
KEY_MUTATION_PART_TORSO_TENTACLE_LONG_DESCRIPTION,Text,,"Two pairs of tentacles that retaliate to any proximity attack. Based on electric eel DNA, the tentacles are capable of performing melee attacks that deal Paralyze damage.",兩對觸手可以對任何近距離攻擊進行報復。基於電鰻 DNA，觸手能夠執行造成麻痺傷害的近戰攻擊。,,,,,"Две пары щупалец, которые отвечают на любую атаку с близкого расстояния и способны выполнять атаки ближнего боя с нанесением парализующего урона. Разработка на основе ДНК электрического угря.",,
TFTV_KEY_AC_MACE_NAME,Text,,Reaper,收割者,,,,,ЖНЕЦ,,
TFTV_KEY_AC_HEAVY_NAME,Text,,Rebuke,訓斥,,,,,ДЕЗИНТЕГРАТОР,,
TFTV_KEY_AC_SNIPER_NAME,Text,,Scorpion,蠍,,,,,СКОРПИОН,,
TFTV_KEY_AC_SCYTHE_NAME,Text,,Scyther,鐮刀,,,,,КОСИЛКА,,
TFTV_KEY_AC_SHOTGUN_NAME,Text,,Shard Gun,碎片槍,,,,,ОСКОЛОЧНОЕ РУЖЬЕ,,
KEY_KAOSGUNS_AMMO_KS_Obliterator_WeaponDef,Text,,Obliterator Ammo,湮滅者彈藥,,,,,Патроны к Уничтожителю,,
KEY_KAOSGUNS_AMMO_DESCRIPTION_KS_Obliterator_WeaponDef,Text,,Obliterator Assault Rifle Magazine,湮沒者突擊步槍彈匣,,,,,Магазин к автомату Уничтожитель,,
KEY_KAOSGUNS_AMMO_KS_Subjector_WeaponDef,Text,,Subjector Ammo,臣民彈藥,,,,,Патроны к Покорителю,,
KEY_KAOSGUNS_AMMO_DESCRIPTION_KS_Subjector_WeaponDef,Text,,Subjector Sniper Rifle Magazine,主題狙擊步槍雜誌,,,,,Снаряженная обойма к снайперской винтовке Покоритель,,
KEY_KAOSGUNS_AMMO_KS_Redemptor_WeaponDef,Text,,Redemptor Ammo,救贖者彈藥,,,,,Патроны к Спасителю,,
KEY_KAOSGUNS_AMMO_DESCRIPTION_KS_Redemptor_WeaponDef,Text,,Redemptor Shotgun Shells,救贖者霰彈槍彈殼,,,,,Боеприпасы к дробовику Спаситель,,
KEY_KAOSGUNS_AMMO_KS_Devastator_WeaponDef,Text,,Devastator Ammo,毀滅性彈藥,,,,,Снаряды к Опустошителю,,
KEY_KAOSGUNS_AMMO_DESCRIPTION_KS_Devastator_WeaponDef,Text,,Devastator Cannon Shells,毀滅性的砲彈,,,,,Боеприпасы к автопушке Опустошитель,,
KEY_KAOSGUNS_AMMO_KS_Tormentor_WeaponDef,Text,,Tormentor Ammo,折磨者彈藥,,,,,Патроны к Мучителю,,
KEY_KAOSGUNS_AMMO_DESCRIPTION_KS_Tormentor_WeaponDef,Text,,Tormentor Handgun Magazine,折磨者手槍彈匣,,,,,Магазин к пистолету Мучитель,,
KEY_EXPENDABLE_ARCHETYPE_FORMER_PX_NAME,Text,,SECURITY,安全,,,,,Бывший охранник,,
KEY_EXPENDABLE_ARCHETYPE_FORMER_PX_DESCRIPTION,Text,,"This mercenary was employed in the Phoenix Point security detail before the cataclysm, and still proudly carries an older pattern of our gear, now a little worse-for-wear after several years without proper maintenance. When you speak with them they tell you that they had no idea that the project had survived. They are dismissive of suggestions that they join back up with the cause, but mention casually that you would be very welcome to take them on at their standard rates. Plus hazard pay of course.",這名傭兵在災難發生前受僱於鳳凰角安全部隊，並且仍然自豪地攜帶著我們舊式的裝備，由於幾年沒有適當的維護，現在磨損得有點嚴重了。當你與他們交談時，他們告訴你，他們不知道該項目已經倖存下來。他們對加入這項事業的建議不屑一顧，但隨意提及，非常歡迎您以他們的標準費率接受他們。當然還有危險津貼。,,,,,"Этот наемник работал в службе безопасности Феникс-Пойнт до катаклизма и до сих пор с гордостью носит нашу экипировку старого образца, слегка потрепанную после стольких лет отсутствия надлежащего ухода. Завидев вас, он удивляется, что Проект Феникс еще жив. Он не хочет снова присоединяться Проекту, но вскользь упоминает, что был бы рад поработать с нами за обычный гонорар. Плюс, конечно, надбавки за работу в опасных условиях.",,
KEY_EXPENDABLE_ARCHETYPE_FORMER_PX_QUOTE,Text,,"<i>“We already tried to save the world once, and everyone I worked with died. It’s naive to think that everything can be overcome with grit and best intentions. Sometimes you just have to escape, survive, and reassess your priorities.”</i>",<i>我們已經嘗試過拯救世界一次，但和我一起工作的每個人都死了。認為只要有毅力和良好的意願就可以克服一切的想法是天真的。有時你只需要逃離、生存並重新評估你的優先事項。,,,,,"«Однажды мы уже пытались спасти мир, и все, с кем я работал, погибли. Наивно думать, что все можно преодолеть с помощью мужества и хороших намерений. Иногда нужно просто сбежать, выжить и пересмотреть свои приоритеты».",,
KEY_EXPENDABLE_ARCHETYPE_SECTARIAN_NAME,Text,,Sectarian (Berserker),宗派（狂戰士）,,,,,Сектант (Берсерк),,
KEY_EXPENDABLE_ARCHETYPE_SECTARIAN_DESCRIPTION,Text,,"This savage fighter belongs to a group of secular sceptics that tore away from the religious teachings of the Anu cult at an early stage in its development, disgusted by its dogmatism. They went on to found their own secretive warrior societies, and make heavy use of hallucinogenic drugs to induce terrifying frenzies on the battlefield. Their numbers have grown since, and they are well known and respected in the bandit settlements, where their heavy axes are symbols of ferocity and suicidal bravery. When you approach them in the bar they grin, and lazily point you to their rates.",這位野蠻的戰士屬於一群世俗懷疑論者，他們在阿努邪教發展的早期階段就脫離了其宗教教義，對其教條主義感到厭惡。他們隨後建立了自己的秘密武士社團，並大量使用致幻藥物在戰場上引發可怕的瘋狂。從那時起，他們的數量不斷增加，他們在強盜定居點中廣為人知並受到尊重，他們的重型斧頭是兇猛和自殺勇氣的象徵。當你在酒吧接近他們時，他們會微笑著，懶洋洋地向你指出他們的價格。,,,,,"Этот свирепый боец принадлежит к группе изгоев, которые отказались от религиозных учений культа Ану на ранней стадии его развития, испытывая отвращение к его догматизму. Они основали свои собственные тайные воинские общества и активно используют галлюциногенные препараты, чтобы вызывать яростное Иссупление в бою. С тех пор их численность возросла, и они хорошо известны и уважаемы в вольных поселениях, где их тяжелые топоры являются символами свирепости и самоубийственной храбрости. Когда вы подходите к нему в баре, он ухмыляется и лениво достает дощечку с вырезанными цифрами и большой корявой надписью ""МОЙ ЦЕНА"".",,
KEY_EXPENDABLE_ARCHETYPE_SECTARIAN_QUOTE,Text,,"<i>“Life is very precious, you know? You can’t just sacrifice what’s in your soul for people who don’t care whether you live or die. There’s no place in this world for cowards.” </i>",<i>生命是非常寶貴的，你知道嗎？你不能為了那些不在乎你生死的人犧牲你的靈魂。這世界上沒有懦夫的容身之地。,,,,,"<i>«Жизнь очень ценная штука, понимаешь? Ты не можешь просто пожертвовать тем, что у тебя на душе, ради людей, которым все равно, живой ты или мертвый. В этом мире нет места трусам.» </i>",,
KEY_EXPENDABLE_ARCHETYPE_GHOST_NAME,Text,,Ghost (Priest),幽靈（牧師）,,,,,Призрак (Священник),,
