Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
OLENA_PUZZLE_OUTCOME,Text,,"Yes, apparently Vanadium Co had an R & D division, Next Generation+ Weapon Systems, focused on designing armaments that required as of yet undiscovered technologies, energy sources or materials with impossible tensile strengths or conductivity. 

According to Helena, at the time it was deemed little more than a publicity stunt, but I have a hunch that maybe these weapons could be indeed developed using the exotic materials...

We have located a New Jericho archive facility harboring the NG+ Weapon Systems research, if you deem it worth our efforts, Director.",,,,,,,,
PROG_LE1_TITLE,Text,,Impossible Weapons,,Armes Impossibles,,,,,,
OLENA_PUZZLE_CHOICE,Text,,Weapons? That sounds interesting.,,,,,,,,
OLENA_PUZZLE_TEXT,Text,,"Strange… there is nothing like a CPU, nothing like a memory module. I suppose we should have expected that they would be very different from what we could have designed. There must be something here we are not seeing. We should secure and analyze samples of the Living Crystal and of the Protean Mutane as soon as possible.

One more thing: I have been talking to Helena about her time at Vanadium, and she recalls another ""moonshot"" division, charged with designing a new generation of weapon systems.",,,,,,,,
PROG_KE1_TITLE,Text,,Mind Tricks,,Trucs et astuces pour l'esprit,,,,,,
PROG_KE1_CHOICE_0_TEXT,Text,,Enter the crypt and retrieve the Drop-Ka stone. ,,Entrez dans la crypte et récupérez la pierre de Drop-Ka.,,,,,,
PROG_KE1_TEXT_GENERAL_0,Text,,"The coordinates provided by the Maker take you to the overgrown ruins of the collector's estate. It would have taken you weeks to find the Drop-Ka stone, but for the precise instructions given by Markus, directing you towards the ancient family crypt. ",,"Les coordonnées fournies par le Créateur vous emmènent aux ruines envahies du domaine du collectionneur. Il vous aurait fallu des semaines pour trouver la pierre Drop-Ka, mais avec les instructions précises données par Markus, vous vous diriger vers l’ancienne crypte familiale. ",,,,,,
PROG_KE1_TEXT_OUTCOME_0,Text,,"As you step inside the crypt, alien thoughts are projected into your mind. You are *listening* to a *voice* you cannot *hear*.

<i>""Soon you will be contacted by string Subject integer twenty four. Accept proposal. Share data. Satisfactory outcome will lead to much preferred customer status. Beware of your Amygdala, it reeks of betrayal.""</i>

There is no Drop-Ka stone to be found, but you suspect that's not why you were sent here anyway.",,"Lorsque vous entrez dans la crypte, des pensées extraterrestres sont projetées dans votre esprit. Vous *écoutez* une *voix* que vous ne pouvez pas *entendre*.

<i>""Bientôt, vous serez contacté par Sujet numéro vingt-quatre. Accepter la proposition. Partager les données. Un résultat satisfaisant mènera à un statut de client privilégié. Méfiez-vous de votre Amygdale, elle sent la trahison.""</i>

Il n’y a pas de pierre Drop-Ka à trouver, mais vous soupçonnez que ce n’est pas pourquoi vous avez été envoyé ici de toute façon.
",,,,,,
PROG_LE0_MISS_CHOICE_2_TEXT,Text,,Ask West to release Dr. Helena,,Demandez à West de libérer le Dr. Helena,,,,,,
PROG_LE0_MISS_CHOICE_2_OUTCOME_GENERAL,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point 

We are passing on the custody of Dr. Helena to the Phoenix Project. I trust your judgment on the matter, but I advise you against diverting too many resources on digging into the past. 

The war of extermination against our species is in the present.",,"MESSAGE
EXPÉDITEUR : Tobias West (Nouvelle Jericho)
DESTINATAIRE : Phoenix Point

Nous transférons la garde du Dr. Helena au Projet Phoenix. Je fais confiance à votre jugement sur la question, mais je vous conseille de ne pas détourner trop de ressources pour creuser dans le passé.

La guerre d’extermination contre notre espèce est dans le présent.",,,,,,
PROG_PU2_CHOICE_0_OUTCOME_GENERAL,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. 
",,"MESSAGE

Le sujet 24 a demandé que nous fassions un raid sur une installation de la Nouvelle Jericho. Si nous sommes d’accord, il nous enverra des détails précis, y compris l’emplacement exact de l’installation et peut-être ses systèmes de défense.
",,,,,,
PROG_PU2_CHOICE_0_TEXT,Text,,Agree to help Subject 24.,,Acceptez d’aider Sujet 24.,,,,,,
PROG_PU2_CHOICE_1_OUTCOME_GENERAL,Text,,"MESSAGE

When I contacted you I thought I was dealing with intelligent people, aware of the stakes. Instead, I found spineless cowards whose convictions are as hollow as the module in Tobias West’s head! 

We'll find a way to obtain the research data, but the chance of alliance between the Pure and the Phoenix Project is gone forever.",,"MESSAGE

Quand je vous ai contacté, je pensais avoir affaire à des gens intelligents, conscients des enjeux. Au lieu de cela, j’ai trouvé des lâches sans pitié dont les convictions sont aussi creuses que le module dans la tête de Tobias West !

Nous trouverons un moyen d’obtenir les données de recherche, mais la chance d’alliance entre les Purs et le projet Phoenix est à jamais perdue.",,,,,,
PROG_PU2_CHOICE_1_TEXT,Text,,Refuse to help Subject 24.,,Refuser d’aider sujet 24.,,,,,,
PROG_PU2_TEXT_GENERAL_0,Text,,"MESSAGE

Subject 24 has requested that we perform the raid on a New Jericho facility. Should we agree, he will send us specific details, including the exact location of the facility and potentially its security defences. ",,"MESSAGE

Le sujet 24 a demandé que nous fassions un raid sur une installation de Nouvelle Jericho. Si nous sommes d’accord, il nous enverra des détails précis, y compris l’emplacement exact de l’installation et peut-être ses sytèmes de défense. ",,,,,,
PROG_PU2_CHOICE2EVENT_TEXT_GENERAL_0,Text,,"MESSAGE
FROM: Tobias West (New Jericho) 
TO: Phoenix Point

I appreciate your discretion in this matter. Rest assured that all necessary precautions will be taken. I trust you will not pay any attention to the ravings of this lunatic. ",,"MESSAGE
EXPÉDITEUR : Tobias West (Nouvelle Jericho)
DESTINATAIRE : Phoenix Point

Je vous remercie de votre discrétion à cet égard. Soyez assurés que toutes les précautions nécessaires seront prises. Je vous confiance, vous ne prêterez pas attention aux délires de ce fou. ",,,,,,
PROG_PU2_CHOICE2EVENT_TITLE,Text,,The Rewards of Silence,,Les récompenses du silence,,,,,,
PROG_PU2_CHOICE_2_TEXT,Text,,Inform New Jericho,,Informer la Nouvelle Jericho,,,,,,
PROG_PU2_CHOICE3EVENT_TEXT_GENERAL_0,Text,,"MESSAGE 
FROM: Nikolai (Synedrion) 
TO: Phoenix Point 

So another dirty little secret from West's not-so-distant past emerges. I hope that your actions in this matter reflect a new found belief in transparency and in the free exchange of information, rather than political opportunism.",,"MESSAGE
EXPÉDITEUR : Nikolai (Synedrion)
DESTINATAIRE : Phoenix Point

Un autre sale petit secret du passé pas si lointain de West émerge. J’espère que vos actions dans ce domaine reflètent une nouvelle croyance dans la transparence et dans le libre échange d’informations, plutôt que dans l’opportunisme politique.",,,,,,
PROG_PU2_CHOICE3EVENT_TITLE,Text,,Disclose and Denounce,,Divulguer et dénoncer,,,,,,
PROG_PU2_CHOICE_3_TEXT,Text,,Publicly denounce New Jericho's covert bionics program,,Dénoncer publiquement le programme de bionique secret de la Nouvelle Jericho,,,,,,
PROG_PU4_WIN_TEXT_GENERAL_0,Text,,"New Jericho is not happy with our raid on their clandestine research facility. But we may be able to repair some of the damage to our relations. A lot depends on how we describe what happened; sometimes words are more important than actions.

So what was it?",,"La Nouvelle Jericho n’est pas satisfaite de notre raid sur leur installation de recherche clandestine. Mais nous pourrions être en mesure de réparer certains des dommages à nos relations. Cela dépend beaucoup de la façon dont nous décrivons ce qui s’est passé; parfois les mots sont plus importants que les actions.

Alors c’était quoi ?",,,,,,
PROG_PU4_WIN_CHOICE_0_OUTCOME_GENERAL,Text,,Anu's leadership seeks to distance itself from the raid to avoid provoking New Jericho. We do succeed in attracting the attention of some zealots. One of them decides to join our cause.,,La direction d’Anu cherche à s’éloigner du raid pour éviter de provoquer la Nouvelle Jéricho. Nous réussissons à attirer l’attention de certains fanatiques. L’un d’eux décide de rejoindre notre cause.,,,,,,
PROG_PU4_WIN_CHOICE_0_TEXT,Text,,A righteous purge of dangerous technology,,Une juste purge de la dangereuse technologie,,,,,,
PROG_PU4_WIN_CHOICE_1_OUTCOME_GENERAL,Text,,"Synedrion and New Jericho netizens endlessly debate the raid and Phoenix Project actions. Interestingly, the debate is not drawn strictly across faction lines, with some in New Jericho justifying our raid as a legitimate police action against extraneous rogue elements and some in Synedrion criticizing us for overreach. 

West is naturally upset, but we have gained some traction among Synedrion public opinion and fostered some much needed interaction between the members of both factions.",,"Les net-citoyens de Synedrion et la Nouvelle Jericho débattent sans cesse du raid et des actions du projet Phoenix. Il est intéressant de noter que le débat ne traverse pas strictement les lignes de faction, certains à la Nouvelle Jericho justifiant notre raid comme une action policière légitime contre des éléments voyous étrangers et d’autres à Synedrion nous critiquant pour excès.

West est naturellement bouleversé, mais nous avons obtenu un certain succès auprès de l’opinion publique du Synedrion et favorisé une certaine interaction entre les membres des deux factions.",,,,,,
PROG_PU4_WIN_CHOICE_1_TEXT,Text,,"An exercise in civic duty, with some unfortunate casualties",,"Un exercice de devoir civique, avec quelques malheureuses victimes",,,,,,
PROG_PU4_WIN_CHOICE_2_OUTCOME_GENERAL,Text,,"We are not entirely in the clear, but New Jericho doesn't want to draw attention to its secret research and therefore avoids making an issue of the raid.

At the same time, our strenuous denials result in West suspecting the involvement of other factions.",,"Nous ne sommes pas tout à fait dans la transparence, mais la Nouvelle Jericho ne veut pas attirer l’attention sur sa recherche secrète et évite donc de faire un problème de la descente.

En même temps, nos dénégations acharnées font que West soupçonne l’implication d’autres factions.
",,,,,,
PROG_PU4_WIN_CHOICE_2_TEXT,Text,,"What was what? Deny, deny, deny",,"Qu’est-ce que c’était? Nier, nier, nier",,,,,,
PROG_PU12_NEWNJOPT_GENERAL,Text,,"MESSAGE 
From: Abongameli Smith (New Jericho)
To: Phoenix Point

I won't ask you how you came across this intelligence, but it is much appreciated. Unlike others, I'm not even a little surprised that Synedrion would be engaging in this kind of research. 

They preach about ""radical transparency"" and ""non-hierarchical societal structures founded on absence of material scarcity"", but humans are humans and if there is one thing they can never get enough of, it's power, power over their fellow human beings.

It is part of our nature. We have to acknowledge it, and institute checks and balances to preserve our freedoms. It's the only way.  ",,"MESSAGE
EXPÉDITEUR : Abongameli Smith (Nouvelle Jericho)
Destinataire : Phoenix Point

Je ne vais pas vous demander comment vous êtes tombé sur ces renseignements, mais nous apprécions. Contrairement à d’autres, je ne suis même pas un peu surpris que Synedrion s’engage dans ce genre de recherche.

Ils prêchent la ""transparence radicale"" et les ""structures sociétales non hiérarchiques fondées sur l’absence de pénurie matérielle"", mais les humains sont des humains et s’il y a une chose dont ils ne peuvent jamais se passer, c’est le pouvoir, le pouvoir sur leurs semblables.

Cela fait partie de notre nature. Nous devons le reconnaître et mettre en place des freins et des contrepoids pour préserver nos libertés. C’est la seule méthode.  ",,,,,,
PROG_PU12_NEWNJOPT_TITLE,Text,,Of Human Bondage,,De la Servitude Humaine,,,,,,
PROG_PU12_MISS_CHOICE_3_TEXT,Text,,Sell the information about the secret Synedrion lab at [HavenName] to New Jericho,,Vendre les informations sur le laboratoire secret Synedrion à [HavenName] à la Nouvelle Jericho,,,,,,
PROG_PU12_MISS_CHOICE_2_TEXT,Text,,Join Synedrion in the defense against the raid by the Pure,,Rejoignez le Synedrion dans la défense contre le raid des Purs,,,,,,
PROG_PU12_MISS_CHOICE_1_TEXT,Text,,Return later,,Revenir plus tard,,,,,,
PROG_PU12_MISS_CHOICE_0_TEXT,Text,,Wait for the Pure raid to start and attack the Synedrion lab,,Attendez que le raid des Purs commence et attaquez le laboratoire Synedrion,,,,,,
PROG_PU12_WIN_CHOICE_0_TEXT,Text,,Our secrets are our own,,Nos secrets sont les nôtres,,,,,,
PROG_PU12_WIN_CHOICE_1_TEXT,Text,,Share the research with New Jericho,,Partager la recherche avec la Nouvelle Jericho,,,,,,
PROG_PU12_MISS_TEXT_GENERAL_0,Text,,"[AircraftName] is overflying [HavenName]. 

This is where Synedrion's clandestine lab doing advanced research into bionics is located. It is well guarded. 

The leader of [HavenName], [HavenLeaderForename] [HavenLeaderSurname], will not allow our operatives anywhere near the lab grounds, unless, or until, they come under attack by the Pure. Then we can probably use the confusion to break in, but we will have to fight both the Pure and Synedrion. 

There might be other options as well.",,"[AircraftName] survole [HavenName].

C’est là que se trouve le laboratoire clandestin de Synedrion qui fait de la recherche avancée en bionique. Il est bien gardé.

Le chef de [HavenName], [HavenLeaderForename] [HavenLeaderSurname], ne permettra pas la présence de nos agents n’importe où près du terrain de laboratoire, à moins que, ou jusqu’à ce qu'ils soient attaqué par les Purs. Alors nous pourrons probablement utiliser la confusion pour entrer, mais nous devrons combattre le Pur et le Synedrion.

Il y a peut-être d’autres options.",,,,,,
PROG_PU12_WIN2_TITLE,Text,,Just Doing Our Job,,Faite Juste Notre Travail,,,,,,
PROG_PU12_WIN2_CHOICE_0_TEXT,Text,,OK,,OK,,,,,,
PROG_PU12_WIN2_TEXT_GENERAL_0,Text,,"Given the good relations between Phoenix Project and Synedrion, [HavenLeaderForename] [HavenLeaderSurname] was not surprised at the presence of [AircraftName] in the [HavenName] at the time of the attack, and [HavenLeaderForename] assumed that you were aware of the research going on in the restricted research campus. After defending [HavenName] from the raid, Phoenix operatives stole the secrets to Synderion bionics research.",,,,,,,,
PROG_PU12_FAIL2_TITLE,Text,,Miserable Failure!,,Misérable Echec !,,,,,,
PROG_PU12_FAIL2_TEXT_GENERAL_0,Text,,You suck!,,T'es nul !,,,,,,
PROG_PU12_FAIL2_CHOICE_0_TEXT,Text,,:(,,:(,,,,,,
ANU_PISSED_BIONICS_TEXT_GENERAL_0,Text,,"Your clumsy experiments with bionics have not gone unnoticed. We are sorely disappointed. You are shredding the Imperfect Double Helix to replace it with mean metal. An evolutionary deadend, beyond the Salvation of the Evermutable. O! But how do you try Our patience, yes...",,"Vos expériences maladroites avec la bionique ne sont pas passées inaperçues. Nous sommes très déçus. Vous êtes en train de déchiqueter la Double Hélice Imparfaite pour la remplacer par du métal moyen. Une mort évolutionnaire, au-delà du Salut de Sans-Mutation. Oh ! Mais comment testez-vous notre patience, oui…",,,,,,
ANU_PISSED_BIONICS_TITLE,Text,,Genes and Metals,,Gènes et Mlétaux,,,,,,
ANU_PISSED_BIONICS_CHOICE_0_OUTCOME,Text,,"You dare preach to Us, the Synod of Yearning? What a fool you must be. We seek to uplift our phenotypes to match the perfection of our souls, you would have us confined to a data stream and call it life.",,"Qui etes-vous pour prêcher, le Synode de l’Aspiration ? Quel imbécile vous devez être. Nous cherchons à élever nos phénotypes pour correspondre à la perfection de nos âmes, vous nous confineriez à un flux de données et l’appelleriez la vie.",,,,,,
ANU_PISSED_BIONICS_CHOICE_0,Text,,"Our bodies are but shells. You Disciples claim to understand this, but apparently you do not",,"Nos corps ne sont que des coquilles. Vous, disciples, vous prétendez comprendre cela, mais apparemment vous ne le comprenez pas",,,,,,
ANU_PISSED_BIONICS_CHOICE_1_OUTCOME,Text,,"They are the junkyard detritus of the Old World, that shall rust into nothingness after the Great Evolutionary Leap, and perhaps so will you, lest you learn better. ",,"Ce sont les détritus de la décharge de l’Ancien Monde, qui rouilleront dans le néant après le Grand Saut Évolutionnaire, et peut-être que vous aussi, de peur que vous appreniez mieux. ",,,,,,
ANU_PISSED_BIONICS_CHOICE_1,Text,,They are soldiers; triumph is their salvation and triumph they shall,,Ce sont des soldats ; le triomphe est leur salut et ils triompheront.,,,,,,
ANU_PISSED_BIONICS_CHOICE_2_OUTCOME,Text,,"That is good, yes... Repentance, such strength in it, yes... But do not try to deceive Us; there is little that we do not know. ",,"C'est bien, oui... Le repentir, une telle force en lui, oui... Mais n'essayez pas de nous tromper ; il y a peu de choses que nous ne savons pas. ",,,,,,
ANU_PISSED_BIONICS_CHOICE_2,Text,,"You are right, and we shall not do it again",,"Vous avez raison, et nous ne le ferons plus",,,,,,
NJ_PISSED_MUTATIONS_TEXT_GENERAL_0,Text,,"I have received a troubling report about how your organization has started to use Anu gene splicing technologies on your operatives. 

For the love of humanity, what are you thinking? You are supposed to be the scientists, and more: the guardians of our species. Are you adolescents, that you must, because you can?",,"J’ai reçu un rapport troublant sur la façon dont votre organisation a commencé à utiliser les technologies d’épissage de gènes Anu sur vos agents.

Pour l’amour de l’humanité, que pensez-vous ? Vous êtes censés être les scientifiques, et plus encore : les gardiens de notre espèce. Êtes-vous des adolescents, vous le faites parce que vous le pouvez ?",,,,,,
NJ_PISSED_MUTATIONS_TITLE,Text,,Teenage Wasteland,,Terres Incultes,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_0,Text,,We have to face the facts: this is what it takes to save humanity,,Nous devons faire face aux faits : c’est ce qu’il faut pour sauver l’humanité,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_0_OUTCOME,Text,,"Yes, and as you are well aware, I have sometimes taken that line of reasoning myself. Yet there must be limits: how are we to beat our enemy if we do its work?",,"Oui, et comme vous le savez, il m'est arrivé d'adopter ce raisonnement. Mais il doit y avoir des limites : comment pouvons-nous battre notre ennemi si nous faisons son travail ?",,,,,,
NJ_PISSED_MUTATIONS_CHOICE_1,Text,,"Our humanity is in our souls, not our genes",,"Notre humanité se trouve dans nos âmes, pas dans nos gènes.",,,,,,
NJ_PISSED_MUTATIONS_CHOICE_1_OUTCOME,Text,,"I expect this nonsense from religious fanatics and cultists, not rational individuals. No matter, even if Phoenix Project has succumbed to the malady of our times, we shall persevere.",,"Je m'attends à ces absurdités de la part de fanatiques religieux et de cultistes, pas d'individus rationnels. Peu importe, même si le projet Phoenix a succombé à la maladie de notre époque, nous persévérerons.",,,,,,
NJ_PISSED_MUTATIONS_CHOICE_2,Text,,The procedure is entirely safe and strictly voluntary,,La procédure est entièrement sûre et strictement volontaire,,,,,,
NJ_PISSED_MUTATIONS_CHOICE_2_OUTCOME,Text,,"I shall take you at your word. Some of our citizens may join you to fight the Pandoravirus. Should I find out that any of them have been subjected to gene altering procedures against their will, we will respond. Do not mistake this for an idle threat.",,"Je vous prends au mot. Certains de nos citoyens pourraient se joindre à vous pour combattre le Pandoravirus. Si j'apprends que l'un d'entre eux a été soumis à des procédures de modification génétique contre son gré, nous réagirons. Ne prenez pas cela pour une menace en l'air.",,,,,,
ANU_REALLY_PISSED_BIONICS_TEXT_GENERAL_0,Text,,"What an arrogant fool you are for indulging in the notion that we could be deceived. We have long sequenced you and your organization, and nothing can be hidden from us for long. Yes, our agents have done their work... The facilities you have been using to turn humans into robots lie in ruins.",,"Quel imbécile arrogant vous êtes pour vous laisser aller à penser que nous pourrions être trompés. Nous vous avons suivi depuis longtemps, vous et votre organisation, et rien ne peut nous être caché longtemps. Oui, nos agents ont fait leur travail... Les installations que vous utilisiez pour transformer les humains en robots sont en ruines.",,,,,,
ANU_REALLY_PISSED_BIONICS_TITLE,Text,,Sabotage!,,Sabotage !,,,,,,
ANU_REALLY_PISSED_BIONICS_CHOICE_0,Text,,OK,,OK,,,,,,
ANU_REALLY_PISSED_BIONICS_CHOICE_0_OUTCOME,Text,,"Director, our bionic labs have been destroyed in a series of explosions! It must have have been the Disciples of Anu, but how did they do it? Could there be a traitor among our operatives?",,"Directeur, nos laboratoires bioniques ont été détruits par une série d'explosions ! Ce doit être les Disciples d'Anu, mais comment ont-ils fait ? Pourrait-il y avoir un traître parmi nos agents ?",,,,,,
NJ_REALLY_PISSED_MUTATIONS_TEXT_GENERAL_0,Text,,"I thought I had made myself clear: you shall not disfigure our men and women like if they were livestock, turn them into monstrosities to satisfy your delusions of grandeur.  ",,"Je croyais avoir été clair : vous ne mutilerez pas nos hommes et nos femmes comme s'ils étaient du bétail, vous n'en ferez pas des monstruosités pour satisfaire votre folie des grandeurs.  ",,,,,,
NJ_REALLY_PISSED_MUTATIONS_TITLE,Text,,Sabotage!,,Sabotage !,,,,,,
NJ_REALLY_PISSED_MUTATIONS_CHOICE_0,Text,,OK,,OK,,,,,,
NJ_REALLY_PISSED_MUTATIONS_CHOICE_0_OUTCOME,Text,,"Director, something happened in the mutation labs... There was a containment breach and we had to purge the entire facility. Some deaths among assisting personnel have ocurred. Was this the work New Jericho?",,"Directeur, quelque chose est arrivé dans les laboratoires de mutation... Il y a eu une brèche dans le confinement et nous avons dû purger l'installation entière. Quelques décès parmi le personnel assistant ont eu lieu. C'est l'oeuvre de Nouvelle Jericho ?",,,,,,
VOID_OMEN_INTRO,Text,,"We believe we are observing the first effects of the Oneiric Delirium on a collective scale. The phenomenon is akin to mass hysteria.

Synedrion psycho-sociologists are rationalizing the documented instances of widespread psychosis as the result of stresses to which our communities are subjected when our species is facing the possibility of extinction.

However, the global scale and eerie thematic homogeneity of these events suggests a different causal relationship.

Given what we know about the Oneiric Delirium and its connection to the Mist, there is little room for doubt: our collective psyche has become another battleground in our struggle with the Pandoravirus.",,"Nous pensons que nous observons les premiers effets du délire onirique à l'échelle collective. Le phénomène s'apparente à une hystérie de masse.

Les psychosociologues de Synedrion rationalisent les cas documentés de psychose généralisée comme étant le résultat du stress auquel nos communautés sont soumises lorsque notre espèce est confrontée à la possibilité d'extinction.

Cependant, l'échelle mondiale et l'étrange homogénéité thématique de ces événements suggèrent une relation causale différente.

Compte tenu de ce que nous savons du délire onirique et de son lien avec la Brume, le doute n'est plus permis : notre psyché collective est devenue un autre champ de bataille dans notre lutte contre le pandoravirus.",,,,,,
VOID_OMEN_INTRO_TITLE,Text,,Omens of the Void,,Les présages du vide,,,,,,
BG_INTRO_0_TITLE,Text,,A Cold Reboot,,Un redémarrage à froid,,,,,,
BG_INTRO_0_DESCRIPTION,Text,,"After all these years, you finally got the call. It meant that Symes and his deputies were dead or unreachable. Phoenix Project had gone dark. 

The trek to Phoenix Point was long and dangerous, and when you finally reached it, somebody was already home…",,"Après toutes ces années, vous avez finalement reçu l’appel. Cela signifiait que Symes et ses adjoints étaient morts ou injoignables. Le projet Phoenix avait disparu.

Le voyage jusqu’à Phoenix Point était long et dangereux, et quand vous y êtes finalement arrivé, quelqu’un était déjà à la maison…",,,,,,
BG_INTRO_1_TITLE,Text,,Homecoming,,Retour à la maison,,,,,,
