Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
DLC5/KEY_MARKETPLACE_NO_MISSIONS,Text,not used,SOL IS PLEASED,,SOL EST SATISFAIT,,,,СОЛ ОДОБРЯЕТ,,
KEY_MISSION_HAVEN_INFESTED_VICTORY_NAME,Text,,MISSION COMPLETE,,,,,,МИССИЯ ЗАВЕРШЕНА,,
KEY_MISSION_HAVEN_INFESTED_VICTORY_DESCRIPTION,Text,,NODE DESTROYED,,,,,,УЗЕЛ ПОРЧИ УНИЧТОЖЕН,,
KEY_MISSION_HAVEN_INFESTED_DEFEAT_DESCRIPTION,Text,,Infestation remains.,,L'infestation demeure.,,,,Заражение сохраняется,,
KEY_GEOSCAPE_HAVEN_INFESTED,Text,,"A haven in the Mist, has succumbed to Pandoran infestation!",,"Un refuge dans la brume, a succombé à l'infestation pandorienne !",,,,Убежище в Тумане стало жертвой Пандоранского нашествия!,,
KEY_MISSION_HAVEN_INFESTED_NAME,Text,,INFESTED HAVEN,,REFUGE INFESTE,,,,ЗАРАЖЕННОЕ УБЕЖИЩЕ,,
KEY_MISSION_HAVEN_INFESTED_DESCRIPTION,Text,,Cleanse the infestation,,Nettoyer l'infestation,,,,Очистите место заражения,,
DLC2 Necronomicon/KEY_EXCAVATE_POPUP_BUTTON,Text,,EXPLORE,,,,,,ИССЛЕДОВАТЬ,,
DLC2 Necronomicon/KEY_EXCAVATE_POPUP_DESCRIPTION,Text,,"The valley below is lush, almost primordial. Nature or the old Earth, untarnished by the Pandoravirus. Places like these can still be found on the planet; less than 20 years ago they were covered by water or sediment. The Earth was transformed, washed, dried, swept away, bringing back to sight and life a world hidden a long, long time ago.",,,,,,"Долина внизу покрыта пышной растительностью, почти первозданной. Природа старой Земли, не тронутая Пандоравирусом. Подобные места все еще можно найти на планете. Лет 20 назад они были покрыты водой или осадочными породами. Планета преобразилась, была омыта, высушена и вытерта насухо, открыв мир, скрытый давным-давно.",,
DLC2 Necronomicon/KEY_EXCAVATE_POPUP_LISTCOSTS,Text,,We will release a number of short-range drones to map the area and locate the ancient ruins,,,,,,"Мы отправим несколько беспилотников, чтобы составить карту местности и найти Руины Древних",,
KEY_GEO_ABILITY_EXCAVATE_SITE_NAME,Text,,EXPLORE,,,,,,ИССЛЕДОВАТЬ,,
KEY_FACTION_ANCIENTS,Text,,Ancient Automata,,,,,,Робот Древних,,
KEY_GEO_ABILITY_EXCAVATE_SITE_DESCRIPTION,Text,,Find the ancient ruins,,,,,,Найти Руины Древних,,
DLC2 Necronomicon/KEY_EXCAVATE_POPUP_NAME,Text,,MAP THE GREEN,,,,,,СОСТАВИТЬ КАРТУ,,
KEY_AC_METAINFO_HARVEST,Text,,Explore to uncover the secrets of the Ancients,,,,,,"Исследуйте, чтобы раскрыть секреты Древних",,
KEY_AC_METAINFO_REFINERY,Text,,Explore to uncover the secrets of the Ancients,,,,,,"Исследуйте, чтобы раскрыть секреты Древних",,
KEY_AC_PROTEAN_HARVEST,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_AC_PROTEAN_REFINERY,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_AC_ORICHALCUM_HARVEST,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_AC_ORICHALCUM_REFINERY,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_AC_CRYSTAL_HARVEST,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_AC_CRYSTAL_REFINERY,Text,,ANCIENT RUINS,,,,,,РУИНЫ ДРЕВНИХ,,
KEY_DEPLOYGUARDIAN_POPUP_BUTTON,Text,,REACTIVATE BROKEN CYCLOPS,,,,,,РЕАКТИВИРОВАТЬ СЛОМАННОГО ЦИКЛОПА,,
KEY_DEPLOYGUARDIAN_POPUP_DESCRIPTION,Text,,Reactivate a broken cyclops to access its memory and learn what really happened to the Ancients,,,,,,"Активируйте сломанного Циклопа, чтобы получить доступ к его памяти и узнать, что на самом деле произошло с Древними",,
KEY_DEPLOYGUARDIAN_POPUP_LISTCOSTS,Text,,COST OF REPAIRS,,,,,,СТОИМОСТЬ РЕМОНТА,,
KEY_DEPLOYGUARDIAN_POPUP_NAME,Text,,REACTIVATE BROKEN CYCLOPS,,,,,,РЕАКТИВИРОВАТЬ СЛОМАННОГО ЦИКЛОПА,,
KEY_GEO_ANCIENT_GUARDIAN_GUARD_DESCRIPTION,Text,,Reactivate a broken cyclops to access its memory and learn what really happened to the Ancients,,,,,,"Активируйте сломанного Циклопа, чтобы получить доступ к его памяти и узнать, что на самом деле произошло с Древними",,
KEY_GEO_ANCIENT_GUARDIAN_GUARD_NAME,Text,,REACTIVATE BROKEN CYCLOPS,,,,,,РЕАКТИВИРОВАТЬ СЛОМАННОГО ЦИКЛОПА,,
KEY_MESSAGE_MISSING_REFINERY,Text,,YOU HAVE NOT RESEARCHED ALL THE REQUIRED TECHNOLOGIES,,,,,,ВЫ НЕ ИЗУЧИЛИ ВСЕ НЕОБХОДИМЫЕ ТЕХНОЛОГИИ,,
KEY_AC_PROTEAN_HARVEST_AFTER_REVEAL,Text,,PROTEAN MUTANE SITE,,,,,,ОБНАРУЖЕН БЕЛКОВЫЙ МУТАГЕН,,
KEY_AC_PROTEAN_REFINERY_AFTER_REVEAL,Text,,PROTEAN MUTANE SITE,,,,,,ОБНАРУЖЕН БЕЛКОВЫЙ МУТАГЕН,,
KEY_AC_ORICHALCUM_HARVEST_AFTER_REVEAL,Text,,ORICHALCUM SITE,,,,,,ОБНАРУЖЕН ОРИХАЛК,,
KEY_AC_ORICHALCUM_REFINERY_AFTER_REVEAL,Text,,ORICHALCUM SITE,,,,,,ОБНАРУЖЕН ОРИХАЛК,,
KEY_AC_CRYSTAL_HARVEST_AFTER_REVEAL,Text,,LIVING CRYSTAL SITE,,,,,,ОБНАРУЖЕНЫ ЖИВЫЕ КРИСТАЛЛЫ,,
KEY_AC_CRYSTAL_REFINERY_AFTER_REVEAL,Text,,LIVING CRYSTAL SITE,,,,,,ОБНАРУЖЕНЫ ЖИВЫЕ КРИСТАЛЛЫ,,
KEY_AC_TOP_LIVINGCRYSTAL,Text,,LIVING CRYSTAL,,,,,,ЖИВОЙ КРИСТАЛЛ,,
KEY_AC_TOP_ORICHALCUM,Text,,ORICHALCUM,,,,,,ОРИХАЛК,,
KEY_AC_TOP_PROTEANMUTANE,Text,,PROTEAN MUTANE,,,,,,БЕЛКОВЫЙ МУТАГЕН,,
BUILD_CYCLOPS_OBJECTIVE,Text,,Reactivate a Cyclops at one of the Ancient Sites under your control,,,,,,Активируйте Циклопа в одной из Руин Древних под вашим контролем,,
OBTAIN_LC_OBJECTIVE,Text,,Obtain a Living Crystal sample,,,,,,Получите образец Живого Кристалла,,
OBTAIN_PM_OBJECTIVE,Text,,Obtain a Protean Mutane sample,,,,,,Получите образец Белкового Мутагена,,
PROTECT_THE_CYCLOPS_OBJECTIVE_GEO_TITLE,Text,,Protect the Cyclops from the Pandoran attack,,,,,,Защитите Циклопа от нападения Пандоранов,,
DELIRIUM_STAMINA_TOOLTIP,Text,,Character's current Stamina is reducing the effects of Delirium on Willpower by,,,,,,Текущая выносливость персонажа снижает влияние Сонного Безумия на Силу Воли на (см. количество фиолетовых черточек),,
BASEDEFENSE_BRIEFING_OBJECTIVES_SIMPLE,Text,,Scatter the attackers.,,,,,,Уничтожьте напавших врагов.,,
BASEDEFENSE_BRIEFING_OBJECTIVES_DOUBLE,Text,,Destroy all Pandoran structures and scatter the remaining attackers. ,,,,,,Уничтожьте все сооружения Пандоранов и оставшихся врагов.,,
BASEDEFENSE_BRIEFING_TACTICALADVANTAGE,Text,,"If we take the attackers on now, we can take optimal defensive positions. The mission gets harder over time. If we fail, we lose control of the base.",,,,,,"Если мы вмешаемся сейчас, то сможем занять удобные оборонительные позиции. Со временем миссия усложнится. Если мы потерпим неудачу, то потеряем контроль над базой.",,
BASEDEFENSE_BRIEFING_NESTING,Text,,"The enemy has breached our defenses and has spread throughout the base. It can yet get worse. If we fail, we lose control of the base.",,,,,,"Враг прорвал нашу оборону и уже на базе. Ситуация может стать еще хуже. Если мы потерпим поражение, то потеряем контроль над базой.",,
BASEDEFENSE_BRIEFING_INFESTATION,Text,,"Security footage shows the Pandorans have almost taken over the base. If we fail, we lose control of the base.",,,,,,"Записи с камер наблюдения показывают, что Пандораны почти захватили базу. Если мы потерпим поражение, то потеряем контроль над базой.",,
BASEDEFENSE_BRIEFING_LOOSE_SCYLLA,Text,,The captive Scylla has escaped and is turning our base into its home.,,,,,,Захваченная Сцилла сбежала и теперь превращает нашу базу в свое логово.,,
DLC4 Hypnos/KEY_BRIEFING_INFECTED_AREA,Text,,DELIRIUM AREA,,ZONE DE DELIRIUM,,,,ЗОНА СОННОГО БЕЗУМИЯ,,
DLC4 Hypnos/KEY_CURE_CORRUPTION_DIALOG_BOTTOM,Text,,Warning! Treating Delirium using mutagens is an experimental procedure. Severe side effects should be expected.,,Attention ! Le traitement du délire par des mutagènes est une procédure expérimentale. Il faut s'attendre à des effets secondaires graves.,,,,Внимание! Лечение Сонного Безумия с помощью мутагенов является экспериментальной процедурой. Следует ожидать серьезных побочных эффектов.,,
KEY_CURE_CORRUPTION_DIALOG_DESCRIPTION,Text,,Your soldier has {0}% Delirium damage.,,Votre soldat subit {0}% de dégâts de délire.,,,,Ваш боец заражен Сонным Безумием на {0}%,,
DLC4 Hypnos/KEY_CURE_CORRUPTION_DIALOG_TITLE,Text,,EXPERIMENTAL TREATMENT,,TRAITEMENT EXPÉRIMENTAL,,,,ЭКСПЕРИМЕНТАЛЬНОЕ ЛЕЧЕНИЕ,,
KEY_ROSTER_DEATH_CORRUPTED,Text,,DELIRIUM,,DELIRIUM,,,,СОННОЕ БЕЗУМИЕ,,
DLC4 Hypnos/KEY_ROSTER_DEATH_CORRUPTED,Text,,DELIRIUM,,,,,,СОННОЕ БЕЗУМИЕ,,
EXTENDED_AGENDA_KEY_UNEXPLORED_SITE,Text,,UNEXPLORED SITE,,,,,,НЕРАЗВЕДАННАЯ ЛОКАЦИЯ,,
EXTENDED_AGENDA_KEY_EXPLORATION_SITE,Text,,EXPLORATION SITE,,,,,,ИЗВЕСТНАЯ ЛОКАЦИЯ,,
EXTENDED_AGENDA_KEY_SCAVENGING_SITE,Text,,SCAVENGING SITE,,,,,,РУИНЫ С РЕСУРСАМИ,,
EXTENDED_AGENDA_KEY_ANCIENT_SITE,Text,,ANCIENT SITE,,,,,,РУИНЫ ДРЕВНИХ,,
EXTENDED_AGENDA_KEY_INVESTIGATES,Text,,INVESTIGATES,,,,,,ИССЛЕДУЕТ,,
EXTENDED_AGENDA_KEY_TRAVELS_TO,Text,,TRAVELS TO,,,,,,ЛЕТИТ К ЛОКАЦИИ:,,
EXTENDED_AGENDA_KEY_REPAIRING,Text,,REPAIRING:,,,,,,РЕМОНТ:,,
EXTENDED_AGENDA_KEY_EXCAVATING,Text,,EXCAVATING:,,,,,,РАСКОПКИ:,,
EXTENDED_AGENDA_KEY_SECURE,Text,,SECURE,,,,,,ОХРАНА,,
EXTENDED_AGENDA_KEY_WILL_ATTACK,Text,,WILL ATTACK:,,,,,,АТАКУЙТЕ:,,
EXTENDED_AGENDA_KEY_WILL_COMPLETE_ATTACK_ON,Text,,WILL COMPLETE ATTACK ON,,,,,,ЗАВЕРШИТЕ АТАКУ НА,,
KEY_DESTROYED_HAMMERFALL,Text,,was destroyed by Hammerfall!,,,,,,"уничтожено падением астероида ""Удар Молота""!",,
KEY_HEAVY_DAMAGE_HAMMERFALL,Text,,suffered heavy damage from Harmmerfall!,,,,,,"в результате падения астероида ""Удар Молота"" получены тяжелые повреждения",,
KEY_DAMAGE_HAMMERFALL,Text,,suffered some damage from Hammerfall,,,,,,"в результате падения астероида ""Удар Молота"" получены незначительные повреждения",,
KEY_SOS_BROADCAST,Text,,"is broadcasting an SOS, they are under attack!",,,,,,"передаёт сигнал SOS, их атакуют!",,
KEY_PANDORAN_MEAT_PROCESSING,Text,,<b>Processing Pandoran meat</b>,,,,,,<b>Переработка Пандоранского мяса</b>,,
KEY_PANDORAN_MEAT_TO_PROCESS,Text,,-Meat to process:,,,,,,-Мясо для переработки:,,
KEY_PANDORAN_MEAT_STORAGE,Text,,-Max storage:,,,,,,- Максимальный объем холодильников:,,
KEY_PANDORAN_MEAT_MAX_PROCESS,Text,,-Max processing per day:,,,,,,- Максимальная переработка мяса в день:,,
KEY_EXTRACTING_MUTAGENS_TFTV,Text,,<b>Extracting mutagens from captured Pandorans</b>,,,,,,<b>Добыча мутагенов из пленных Пандоранов</b>.,,
KEY_MUTAGENS_FROM_FACILITIES_TFTV,Text,,-Mutagens from facilities:,,,,,,- Мутагены из комбинатов:,,
KEY_MUTAGENS_FROM_PANDORANS_TFTV,Text,,-Mutagens from Pandorans:,,,,,,- Мутагены из Пандоранов:,,
KEY_MAX_EXTRACTION_PER_DAY_TFTV,Text,,-Max extraction per day:,,,,,,- Максимальная добыча в день:,,
KEY_FOOD_PROCESSING_WARNING_TFTV,Text,,Food processing facilities storage capacity almost reached! Rendering this Pandoran for food will waste,,,,,,Склады пищевых комбинатов почти полностью заполнены! Переработка этого Пандорана в пищу приведет к ее утере.,,
KEY_DELIRIUM_PERK_PROMPT_CONNECTOR,Text,,is afflicted with,,,,,,страдает от побочного эффекта,,
KEY_DELIRIUM_PERK_PROMPT_RULES,Text,,"as a result of the experimental mutagen treatment. The subject may overcome this condition as they continue to be deployed in the field. However, acquiring additional afflictions from this experimental treatment will reset any progress made in adjusting to this condition.",,,,,,"Причина - экспериментальное лечение мутагенами. Субъект может адаптироваться к этому состоянию в процессе дальнейших боев. Однако приобретение дополнительных заболеваний, вызванных этим экспериментальным лечением, обнулит любой прогресс, достигнутый в ходе адаптации к этому состоянию.",,
KEY_DELIRIUM_PERK_PROMPT_NO_PERK,Text,,"did not suffer any lasting side effects, but had to be heavily sedated.


<i>STAMINA reduced to zero</i>",,,,,,"
""Никаких длительных побочных эффектов не выявлено, но пришлось накачать сильным... э... успокоительным.""

""<i>Выносливость снижена до нуля</i>""",,
KEY_DELIRIUM_PERK_RECOVERY,Text,,has fully recovered from the effects caused by the experimental Delirium Treatment!,,,,,,"полностью оправился от последствий, вызванных экспериментальным лечением Сонного Безумия!",,
KEY_LOG_ENTRY_SUCCUMB_INFESTATION,Text,,has succumbed to Pandoran infestation!,,,,,,жертва Пандоранской инфекции!,,
KEY_INFESTATION_AROUND,Text,,Around,,,,,,Некоторому количеству жителей убежища почастлвилось выжить:,,
KEY_INFESTATION_FORTUNATE,Text,,of them were fortunate enough to survive and have relocated to friendly nearby havens.,,,,,,. Вскоре они перебрались в другие дружественные близлежащие убежища.,,
KEY_INFESTATION_MONSTROSITY,Text,,"We destroyed the monstrosity that had taken over the inhabitants of the haven, delivering them from a fate worse than death.",,,,,,"Мы уничтожили чудовище, которое завладело обитателями убежища, избавив их от участи, худшей, чем смерть.",,
KEY_INFESTATION_NODE_DESTROYED_TITLE,Text,,NODE DESTOYED,,,,,,УЗЕЛ ПОРЧИ УНИЧТОЖЕН,,
KEY_INFESTATION_SURVIVORS_FROM,Text,,survivors from,,,,,,выжившие из,,
KEY_INFESTATION_FLED_TO,Text,,have fled to,,,,,,сбежали в,,
KEY_GRAMMAR_PRONOUNS_SHE,Text,,she,,,,,,она,,
KEY_GRAMMAR_PRONOUNS_HER,Text,,her,,,,,,ее,,
KEY_GRAMMAR_PRONOUNS_HE,Text,,he,,,,,,он,,
KEY_GRAMMAR_PRONOUNS_HIM,Text,,him,,,,,,его,,
KEY_GRAMMAR_PRONOUNS_THEY,Text,,they,,,,,,они,,
KEY_GRAMMAR_PRONOUNS_THEM,Text,,them,,,,,,их,,
KEY_GRAMMAR_PLURAL_SUFFIX,Text,,s,,,,,,,,
KEY_GRAMMAR_SINGLE_SUFFIX,Text,,,,,,,,,,
KEY_GRAMMAR_AND,Text,,and,,,,,,и,,
KEY_GRAMMAR_INDEFINITEARTICLE,Text,, a ,,,,,,,,
KEY_TEXT_PHOENIX_OPERATIVES,Text,,Phoenix operatives,,,,,,бойцы Феникса,,
KEY_TEXT_DIRECTOR,Text,,Director,,,,,,Директор,,
KEY_UI_EDIT_SCREEN_TOGGLEHELMET_TIP,Text,,Toggles helmet visibility on/off.,,,,,,Включение/выключение отображения шлема,,
KEY_UI_EDIT_SCREEN_UNEQUIP_TIP,Text,,Unequips all the items currently equipped by the operative.,,,,,,Снять с бойца всю экипировку и положить ее на склад.,,
KEY_UI_EDIT_SCREEN_SAVELOAD_TIP,Text,,Saves the current loadout of the operative.,,,,,,Сохранить текущий набор экипировки данного бойца.,,
KEY_UI_EDIT_SCREEN_LOADLOAD_TIP,Text,,Loads the previously saved loadout for this operative.,,,,,,Загрузить ранее сохраненный набор экипировки данного бойца.,,
KEY_UI_DELIRIUM_EXPLANATION,Text,,Delirium is gained in Tactical missions. Current max Delirium is ,,,,,,Заражение Сонным Безумием происходит во время миссий. Текущий максимум: ,,
KEY_DELIRIUM_UI_MAX_TIP,Text,,-Our operatives can now be afflicted with a Delirium status equal to their Willpower,,,,,,"У наших бойцов может быть статус Сонного Безумия, не более значения их Силы Воли",,
KEY_DELIRIUM_UI_MED_TIP,Text,,-Our operatives can now be afflicted with a Delirium status of up to half of their Willpower,,,,,,"У наших бойцов может быть статус Сонного Безумия, не более значения половины их Силы Воли",,
KEY_DELIRIUM_UI_LOW_TIP,Text,,-Our operatives can now be afflicted with a Delirium status of up to a third of their Willpower,,,,,,"У наших бойцов может быть статус Сонного Безумия, не более значения трети их Силы Воли",,
KEY_DELIRIUM_UI_VO_TIP,Text,,"-<i>No limit to Delirium, regardless of ODI level</i>  Void Omen is in effect.",,,,,,<i>Значение Сонного Безумия может быть больше Индекса Сонного Безумия (ИСБ).</i> (Действует Знамение Пустоты),,
KEY_DELIRIUM_UI_EVOLVED_UMBRA_TIP,Text,,-Evolved Umbra sighted.,,,,,,- Обнаружена материализация Фиолетовых Тварей.,,
KEY_DELIRIUM_UI_UMBRA_TIP,Text,,-Sightings of Umbra have been reported.,,,,,,- Получены доклады о встречах с Фиолетовыми Тварями.,,
KEY_DELIRIUM_UI_MIST_INFESTATION_TIP,Text,,-Havens in the Mist can become infested instead of destroyed when attacked by Pandorans. Infested havens accelerate Pandoran evolution.,,,,,,"- Убежища в Тумане могут не разрушаться, а заражаться, когда на них нападают Пандораны. Зараженные убежища ускоряют эволюцию Пандоранов.",,
KEY_DELIRIUM_UI_PANDORAN_EVO_TIP0,Text,,"Based on reports and field observations, we estimate that the Pandorans are evolving",,,,,,"На основании отчетов и полевых наблюдений мы предполагаем, что Пандораны эволюционируют!",,
KEY_DELIRIUM_UI_PANDORAN_EVO_TIP1,Text,,<b>very rapidly</b>. We must destroy Pandoran Colonies and Infested Havens before we are overwhelmed!,,,,,,"<b>Немедленно!</b> Мы должны уничтожить Пандоранские колонии и зараженные убежища, пока не стало слишком поздно!",,
KEY_DELIRIUM_UI_PANDORAN_EVO_TIP2,Text,,<b>rapidly</b>. We must keep the number of Pandoran Colonies and Infested Havens in check.,,,,,,<b>Оперативно!</b> Мы должны держать под контролем количество Пандоранских колоний и зараженных убежищ.,,
KEY_DELIRIUM_UI_PANDORAN_EVO_TIP3,Text,,. We are monitoring the situation and will report any newly discovered Pandoran Colonies.,,,,,,Мы следим за ситуацией и будем сообщать обо всех вновь обнаруженных Пандоранских колониях.,,
KEY_UI_DIPLOMACY_TIP_ALLY_ALMOST,Text,,-You have postponed the third special mission offered by this faction (will be offered again at 74%).,,,,,,"- Вы отложили третье специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 74%).",,
KEY_UI_DIPLOMACY_TIP_ALIGNED_ALMOST,Text,,-You have postponed the second special mission offered by this faction (will be offered again at 49%).,,,,,,"- Вы отложили второе специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 49%).",,
KEY_UI_DIPLOMACY_TIP_SUPPORTIVE_ALMOST,Text,,-You have postponed the first special mission offered by this faction (will be offered again at 24%).,,,,,,"- Вы отложили первое специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 24%).",,
KEY_UI_DIPLOMACY_TIP_ALLY,Text,,-You have completed all the special missions for this faction; you have full access to their research tree.,,,,,,- Вы завершили все специальные задания этой фракции. Вам предоставлен полный доступ к ее дереву исследований.,,
KEY_UI_DIPLOMACY_TIP_ALIGNED,Text,,-You have completed the second special mission for this faction; you will gain access to any technology researched by the faction.,,,,,,"- Вы выполнили второе специальное задание этой фракции. Вам предоставлен полный доступ ко всем технологиям, исследованным этой фракцией.",,
KEY_UI_DIPLOMACY_TIP_SUPPORTIVE,Text,,-You have completed the first special misssion for this faction; all their havens have been revealed to you.,,,,,,- Вы выполнили первое специальное задание для этой фракции. Вам предоставлена информация с координатами всех фракционных Убежищ.,,
KEY_UI_DIPLOMACY_TIP_POLY,Text,,"-Through Phoenix Project influence, the Polyphonic tendency is currently ascendant in Synedrion.",,,,,,"- Благодаря влиянию Проекта Феникс, в Синедрионе в настоящее время возвысилась партия Многоголосых.",,
KEY_UI_DIPLOMACY_TIP_TERRA,Text,,"-Through Phoenix Project influence, the Terraformers are currently ascendant in Synedrion.",,,,,,"- Благодаря влиянию Проекта Феникс, в Синедрионе в настоящее время возвысилась партия Терраформеров.",,
KEY_MARKETPLACE_NO_MISSIONS,Text,,GUNS & WHEELS & OTHER THINGS,,,,,,"ОРУЖИЕ, МАШИНЫ И ПРОЧЕЕ БАРАХЛО",,
KEY_SECRET_MARKETPLACE_TEXT0,Text,,"You buy much, you my favorite customer.",,,,,,Вы так много покупаете... Мой лучший клиент!,,
KEY_SECRET_MARKETPLACE_TEXT1,Text,,"Be careful, my guns, sometimes they blow up. Maybe you like.",,,,,,"Будьте осторожны с моими пистолетами, иногда они взрываются. Но, может, Вам повезет...",,
KEY_SECRET_MARKETPLACE_TEXT2,Text,,"Now that we are friends, let's drop the pretense and the fake accent.",,,,,,"Теперь, когда мы друзья, давайте отбросим лживые маски и приторные тона.",,
KEY_SECRET_MARKETPLACE_TEXT3,Text,,I'm trapped in this game. You have to get me out.,,,,,,Меня втянули в грязные дела. Вытащите меня отсюда.,,
KEY_SECRET_MARKETPLACE_TEXT4,Text,,There are people out there who love me and miss me. ,,,,,,"Где-то есть люди, которые любят меня и скучают по мне.",,
KEY_SECRET_MARKETPLACE_TEXT5,Text,,"You are my only hope, Obi-wan.",,,,,,"Оби-ван, Вы - моя последняя надежда!",,
KEY_SECRET_MARKETPLACE_TEXT6,Text,,Buy more things to get me out!,,,,,,"Вам нужно купить больше вещей, чтобы вытащить меня отсюда.",,
KEY_SECRET_MARKETPLACE_TEXT7,Text,,One born every minute...,,,,,,Каждую минуту где-то рождается человек...,,
KEY_SECRET_MARKETPLACE_TEXT8,Text,,"I'm sorry, that was very rude of me. Buy something more to show me that you forgive me.",,,,,,"Простите, это было очень грубо с моей стороны. Купите что-нибудь еще, в знак Вашего прощения.",,
KEY_SECRET_MARKETPLACE_TEXT9,Text,,"Okay, you can stop now.",,,,,,"Ладно, теперь достаточно.",,
KEY_SECRET_MARKETPLACE_TEXT10,Text,,Your rampant consumerism sickens me.,,,,,,Меня уже тошнит от вашего безудержного потребительства.,,
KEY_SECRET_MARKETPLACE_TEXT11,Text,,"Seriously, do you really need that? DO YOU?",,,,,,"Серьезно, Вам действительно и это нужно? А?",,
KEY_SECRET_MARKETPLACE_TEXT12,Text,,"Think about the environment, these are non-recyclable casings!",,,,,,"Подумайте об окружающей среде, ведь эти гильзы не подлежат вторичной переработке.",,
KEY_SECRET_MARKETPLACE_TEXT13,Text,,"Nobody ever thinks about the planet. Well, I do.",,,,,,Никто никогда не думает о планете. Кроме меня...,,
KEY_SECRET_MARKETPLACE_TEXT14,Text,,I want to watch it burn. ,,,,,,"Я хочу посмотреть, как оно сгорит!",,
KEY_SECRET_MARKETPLACE_TEXT15,Text,,That's why this place looks so desert-y; I started here.,,,,,,Вот почему это место выглядит таким пустым. Я когда-то начинал здесь.,,
KEY_SECRET_MARKETPLACE_TEXT16,Text,,It's better to start changing the world right from where you are. More convenient.,,,,,,"Если уж хотите изменить мир, начинайте прямо с того места, где Вы находитесь. Как минимум, так удобнее...",,
KEY_SECRET_MARKETPLACE_TEXT17,Text,,Come see me after you save the world and I will pitch you my plans for it.  ,,,,,,"Приходите ко мне после того, как спасете мир, и я поделюсь с вами своими планами на этот счет.",,
