Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
TFTV_THUNDERBIRD_GROUNDATTACK_MODULE_NAME,Text,,Lightning Strike Precision Ordnance,,Munitions de Précision Frappe Éclair,Präzisionsbewaffnung „Blitzschlag“,,Precyzyjna amunicja Lightning Strike,Ракета класса воздух-земля «Удар молнии»,Ordenanza de Ataque Relámpago Preciso,
TFTV_THUNDERBIRD_GROUNDATTACK_MODULE_DESCRIPTION,Text,,Precision-guided munitions system that allows to call down targeted explosive strikes in open air locations.,,Système de munitions à guidage de précision permettant d'ordonner des frappes explosives ciblées dans des zones à ciel ouvert.,"Präzisionsgelenktes Munitionssystem, das gezielte Sprengangriffe im offenen Gelände ermöglicht.",,"System uzbrojenia kierowanego, który pozwala wezwać precyzyjne uderzenie wybuchowe na cele znajdujące się pod otwartym niebem.","Система высокоточного оружия, позволяющая наносить управляемые фугасные удары по открытой местности.",Sistema de precisión guiadas para municiones que permite lanzar ataques explosivos en zonas al aire libre.,
TFTV_THUNDERBIRD_SCANNER_MODULE_NAME,Text,,Argus Array,,Réseau Argus,Argus-Array,,Matryca Argus,Модуль «Глаза Аргуса»,Matriz Argos,
TFTV_THUNDERBIRD_SCANNER_MODULE_DESCRIPTION,Text,,Military-grade sensor suite that enhances point-of-interest detection on the Geoscape and heightens operative perception in combat.,,Suite de capteurs de qualité militaire qui améliore la détection des points d'intérêt sur le Géoscape et accroît la perception des unités au combat.,Militärtaugliches Sensorsystem zur verbesserten Erkennung interessanter Orte auf der Geosphäre und zur Steigerung der Wahrnehmung unserer Einheiten im Gefecht.,,Wojskowy zestaw sensorów zwiększający wykrywanie punktów zainteresowania na Geosferze i podnoszący percepcję operatorów w walce.,"Набор военных датчиков, который улучшает обнаружение локаций на карте Земли и повышает Восприятие бойцов в сражениях.",Conjuntos de sensores de grado militar que resalta la detección de Puntos De Interés en la Geosfera y aumenta la percepción operativa en combate.,
TFTV_THUNDERBIRD_WORKSHOP_MODULE_NAME,Text,,Hephaestus Workshop,,Atelier d'Héphaïstos,Hephaistos-Werkstatt,,Warsztat Hefajstosa,Модуль «Кузница Гефеста»,Taller Hefesto,
TFTV_THUNDERBIRD_WORKSHOP_MODULE_DESCRIPTION,Text,,An engineering bay that repairs bionics and vehicle systems and enhances their resilience by integrating the latest technological breakthroughs.,,"Une baie d'ingénierie qui répare les systèmes cybernétiques et les véhicules, tout en améliorant leur résistance grâce à l'intégration des dernières avancées technologiques.","Ingenieurbereich zur Reparatur von Bionik- und Fahrzeugsystemen.
<b>Erhöht die Widerstandsfähigkeit durch Integration modernster Technologiedurchbrüche.</b>",,"Przedział inżynieryjny, który naprawia bionikę i systemy pojazdów oraz zwiększa ich wytrzymałość dzięki wykorzystaniu najnowszych przełomów technologicznych.","Инженерный отсек для ремонта аугментаций и машин, а также внедрения последних технических новинок.",Un taller de ingeniería que repara biónicos y sistemas de vehículos. Aumenta la resiliencia al integrar los últimos avances de tecnología de vanguardia.,
TFTV_THUNDERBIRD_RANGE_MODULE_NAME,Text,,Daedalus Overdrive Suite,,Module de suralimentation Daedalus,Daedalus-Overdrive-System,,Pakiet dopalaczy Dedala,Модуль «Ускоритель Дедала»,Sistema Dédalo de Impulso Avanzado Automatizado,
TFTV_THUNDERBIRD_RANGE_MODULE_DESCRIPTION,Text,,"An automation-driven overdrive package that installs redundant subsystems and precision diagnostics, leveraging advanced automation to maximize range, speed, and airframe resilience.",,"Un ensemble de suralimentation piloté par automatisation qui installe des sous-systèmes redondants et des diagnostics de précision, exploitant l'automatisation avancée pour maximiser la portée, la vitesse et la résilience de la cellule de l'appareil.","Automatisiertes Überlastungspaket mit redundanten Subsystemen und Präzisionsdiagnostik.
<b>Maximiert Reichweite, Geschwindigkeit und Strukturstabilität des Fluggeräts.</b>",,"Pakiet dopalaczy oparty na automatyzacji, instalujący redundantne podsystemy i precyzyjną diagnostykę, aby zmaksymalizować zasięg, prędkość i wytrzymałość płatowca.","Комплекс автоматизированных резервных и диагностических систем для максимального увеличения дальности, скорости и прочности самолета.","Un sistema de impulso automatizado que incorpora subsistemas redundantes y diagnósticos de alta precisión, empleando automatización avanzada para maximizar alcance operativo, velocidad y robustez estructural de la aeronave.",
TFTV_HELIOS_MISTREPELLER_MODULE_NAME,Text,,Boreas Purger,,Purificateur Boreas,Boreas-Reiniger,,Czyściciel Boreasza,Модуль «Дыхание Борея»,Purgador Boreal,
TFTV_HELIOS_MISTREPELLER_MODULE_DESCRIPTION,Text,,"A variant of the Mist Repeller designed to be aircraft mounted. During tactical missions, every turn 50% of Mist on the map dissipates and no automatic +1 Delirium for starting mission in a Delirium Area.",,Une variante du Répulseur de brume conçue pour être montée sur apareil.,Eine für Fluggeräte angepasste Variante des Nebelabweisers.,,Wariant Odpędzacza Mgły zaprojektowany do montażu na statku powietrznym.,Авиационный анти-Туманный модуль. Во время боя каждый ход 50% Тумана на карте рассеивается. При начале миссии юниты не получают автоматическое +1 Сонное Безумие.,Una variante del Repelente de Niebla diseñado para acoplarse a la nave.,
TFTV_HELIOS_STEALTH_MODULE_NAME,Text,,Proteus Matrix,,Matrice Proteus,Proteus-Matrix,,Matryca Proteusza,Модуль «Матрица Протея»,Matriz de Proteo,
TFTV_HELIOS_STEALTH_MODULE_DESCRIPTION,Text,,"An AI that forecasts optimal concealment tactics and likely threat vectors to guide operatives. Its predictive accuracy naturally degrades over time, capping its benefits to the mission’s opening phase.",,"Une IA qui prévoit les tactiques de camouflage optimales et les vecteurs de menace probables pour guider les agents. Sa précision prédictive se dégrade naturellement avec le temps, limitant ses avantages à la phase initiale de la mission.","KI zur Prognose von Tarnmanövern und feindlichen Bewegungen.
Die Präzision nimmt stetig ab und der Nutzen ist auf die Anfangsphase begrenzt.",,"SI przewidująca optymalne taktyki skrytości i prawdopodobne wektory zagrożeń, by wspierać operatorów. Jej trafność predykcji naturalnie spada z czasem, ograniczając korzyści do początkowej fazy misji.","ИИ, который обеспечивает маскировку и прогнозирует вероятные направления угроз, помогая бойцам на начальном этапе миссии. В дальнейшем точность его прогнозов естественным образом снижается.","Una IA que pronostica las tácticas de ocultación óptimas y las amenazas más probables para guiar a los operativos. Su capacidad predictiva se degrada con el tiempo, limitando sus beneficios a la fase de apertura de la misión.",
TFTV_HELIOS_HEALING_MODULE_NAME,Text,,Panacea Nexus,,Panacea Nexus,Panacea-Regenerationsmodul,,Węzeł Panacei,Модуль «Объятия Панацеи»,Panacea Nexus,
TFTV_HELIOS_HEALING_MODULE_DESCRIPTION,Text,,A bio-nanite infusion chamber that bathes operatives in regenerative swarms and primes them for battle.,,Une chambre d'infusion de bio-nanites qui baigne les agents dans des essaims régénérateurs et les prépare au combat.,"Bio-Naniten-Infusionsmodul, das Einheiten in regenerative Schwärmen hüllt und sie auf den Kampf vorbereitet.",,"Komora infuzji bionanitów, która kąpie operatorów w rojach regeneracyjnych i przygotowuje ich do walki.",Камера-ванная с регенеративными био-нанитами для подготовки бойцов к сражению.,Una cámara de infusión de bio-nanitos que baña a los operativos en enjambres regenerativos y los prepara para la batalla.,
TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_0,Text,,Helios Engine upgrade: Overclocked Fusion Catalyst +100 Speed,,Amélioration de moteur Helios : Catalyseur de fusion surcadencé +100 Vitesse,Helios-Triebwerksupgrade: Übertakteter Fusionskatalysator +100 Geschwindigkeit,,Ulepszenie silnika Heliosa: Nadtaktowany katalizator fuzyjny +100 prędkości,Апгрейд для двигателя Гелиоса (Разгоночный Катализатор Синтеза): +100 к скорости,Mejora del Motor Helios: Aumento de frecuencia de Fusión del Catalizador +100 Velocidad,
TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_1,Text,,Helios Engine upgrade: Magnetic Plasma Vortex Nozzles +100 Speed,,Amélioration de moteur Helios : Tuyères à vortex de plasma magnétique +100 Vitesse,Helios-Triebwerksupgrade: Magnetische Plasmawirbel-Düsen +100 Geschwindigkeit,,Ulepszenie silnika Heliosa: Magnetyczne dysze plazmowego wiru +100 prędkości,Апгрейд для двигателя Гелиоса (Вихревые Магнитоплазменные Сопла): +100 к скорости,Mejora del Motor Helios: Boquillas de Vórtice de Plasma Magnético +100 Velocidad,
TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_2,Text,,Helios Engine upgrade: Icarus Net +100 Speed,,Amélioration de moteur Helios : Filet d'Icare +100 Vitesse,Helios-Triebwerksupgrade: Ikarus-Netz +100 Geschwindigkeit,,Ulepszenie silnika Heliosa: Sieć Ikara +100 prędkości,Апгрейд для двигателя Гелиоса (Сеть Икара): +100 к скорости,Mejora del Motor Helios: Red Ícaro +100 Velocidad,
TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_3,Text,,Helios Engine upgrade: Gravitic Resonance Assist +100 Speed,,Amélioration de moteur Helios : Assistance par résonance gravitique +100 Vitesse,Helios-Triebwerksupgrade: Gravitische Resonanzunterstützung +100 Geschwindigkeit,,Ulepszenie silnika Heliosa: Wspomaganie rezonansem grawitycznym +100 prędkości,Апгрейд для двигателя Гелиоса (Гравитационный Резонансный Ускоритель): +100 к скорости,Mejora del Motor Helios: Asistencia de Resonancia Gravitacional +100 Velocidad,
TFTV_BLIMP_WP_MODULE_NAME,Text,,Sanctum of the Veil,,Sanctuaire du Voile,Heiligtum des Schleiers,,Sanktuarium Zasłony,Модуль «Святилище Вуали»,Santuario del Velo,
TFTV_BLIMP_WP_MODULE_DESCRIPTION,Text,,Aetheric chamber that prepares the Anointed for symbiosis with the Mist.,,Une chambre éthérique qui prépare les élus à la symbiose avec le Brouillard.,Ätherische Kammer zur Vorbereitung der Gesalbten auf die Symbiose mit dem Nebel.,,Eteryczna komora przygotowująca Namaszczonych do symbiozy z Mgłą.,Эфирная камера для подготовки Последователей к симбиозу с Туманом.,Cámara etérica que prepara al Ungido para la simbiosis con la Niebla.,
TFTV_BLIMP_MUTOG_PEN_MODULE_NAME,Text,,Mutog Menagerie,,Centre de confinement pour Mutogs,Menagerie der Mutogs,,Menadżeria Mutogów,Клетка для Мутога,Casa de las bestias,
TFTV_BLIMP_MUTOG_PEN_MODULE_DESCRIPTION,Text,,A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.,,"Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun occupant 1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>",,Oszczędzający miejsce organiczny moduł przechowywania. Statek może przewozić i wystawiać do 2 Mutogów po 1 miejscu każdy.,"Компактный органический изолятор. Самолет может перевозить и размещать до двух Мутогов, по 1-му месту на каждого.",Un módulo de contención orgánica que ahorra espacio. Las aeronaves pueden transportar y desplegar hasta 2 Mutogs por 1 espacio cada una.,
TFTV_BLIMP_MUTATIONLAB_MODULE_NAME,Text,,Conservatory of Transmutation,,Conservatoire de Transmutation,Hort der Transmutation,,Konserwatorium Transmutacji,Модуль «Обитель Трансмутации»,Conservatorio de Transmutación,
TFTV_BLIMP_MUTATIONLAB_MODULE_DESCRIPTION,Text,,"Biotic conservatory that nurtures the Anointed, healing wounds and restoring vigor.",,"Conservatoire biotique qui soigne les élus, pansant leurs blessures et restaurant leur vigueur.","Ein biotischer Hort, der die Gesalbten nährt, Wunden heilt und die Lebenskraft erneuert.",,"Biotyczne konserwatorium troszczące się o Namaszczonych, leczące rany i przywracające wigor.","Биотическая оранжерея, которая питает Последователей, залечивая раны и восстанавливая силы.","Conservatorio biótico que nutre al Ungido, sanando heridas y devolviéndole vigor.",
TFTV_BLIMP_SPEED_MODULE_NAME,Text,,Bioflux Assimilator,,Assimilateur de Bioflux,Bioflux-Assimilator,,Asymilator biofluksu,Модуль «Ассимилятор Биопотока»,Asimilador de Bioflujo,
TFTV_BLIMP_SPEED_MODULE_DESCRIPTION,Text,,"A living engine graft that scavenges and metabolizes microscopic biomatter from the Mist, digesting Mist-borne organics into raw thrust.",,"Une greffe de moteur vivant qui récupère et métabolise la biomatière microscopique du Brouillard, digérant les organismes en suspension pour les convertir en poussée brute.","Organisches Triebwerk, das mikroskopische Biomasse aus dem Nebel verwertet.
<b>Wandelt organische Materie aus dem Nebel in Schub um.</b>",,"Żywy przeszczep silnikowy, który wychwytuje i metabolizuje mikroskopijną biomasę z Mgły, trawiąc zawieszoną w niej materię organiczną na czysty ciąg.","Живой трансплантат двигателя, который собирает и перерабатывает микроскопическую биоматерию из Тумана, превращая органику Тумана в чистую тягу.","Un injerto de motor viviente que recolecta y metaboliza biomateria microscópica de la Niebla, digiriendo los compuestos orgánicos transportados por la Niebla y convirtiéndolos en empuje puro.",
TFTV_CLINIC_BONUS,Text,,Slowly recovers Stamina of characters on board,,Récupère lentement l'endurance des personnages à bord.,Stellt langsam die Ausdauer der Einsatzkräfte an Bord wieder her.,,Powoli przywraca wytrzymałość postaciom na pokładzie,Медленно восстанавливает Выносливость пассажиров на борту,Los personajes recuperan Aguante lentamente.,
KEY_FS_NJ_CRUISE_CONTROL_MODULE_NAME,Text,,Junker Jet Engine,,Moteur à réaction de bric-et-broc,Junker-Strahltriebwerk,,Odrzutnik złomiarzy,Реактивный тракторный движок,Motor a reacción Junker,
KEY_FS_NJ_CRUISE_CONTROL_MODULE_DESCRIPTION,Text,,They can go on planes too! Adds +150 Speed,,Ils s'adaptent aussi sur les appareils ! Ajoute +150 Vitesse,"Kann auch an Fluggeräte montiert werden!
<b>+150 Geschwindigkeit</b>",,Można je montować także w samolotach! Dodaje +150 prędkości,Они годятся и для самолетов! Дает +150 к скорости,¡Se pueden acoplar a los aeronaves! Añade +150 de Velocidad,
KEY_FS_NJ_FUEL_TANK_MODULE_NAME,Text,,Omni Tank,,Omni-réservoir,Universaltank,,Omni-zbiornik,Универсальный Реактор,Omnitanque,
KEY_FS_NJ_FUEL_TANK_MODULE_DESCRIPTION,Text,,"Fill it up with anything you need to power your aircraft: gas, biomass, fissionable materials, pixie dust. Adds +1000 Range",,"Remplissez-le avec tout ce dont vous avez besoin pour alimenter votre apareil : essence, biomasse, matières fissiles ou même de la poussière de fée. Ajoute +1000 Portée.","Befüllbar mit allem, was ein Fluggerät antreibt: Treibstoff, Biomasse, spaltbare Materialien, Feenstaub.
<b>+1000 Reichweite</b>",,"Napełnij go czym chcesz, żeby zasilić statek: gazem, biomasą, materiałami rozszczepialnymi, pyłkiem wróżek. Dodaje +1000 zasięgu","Заполните его чем угодно для питания вашего самолета: газом, биомассой, радиоактивными материалами, волшебной пыльцой. Дает +1000 к расстоянию перелета","Llénalo hasta arriba con lo que necesites para activar la aeronave: gasofa, biomasa, materiales fisionables, polvo pixie. Añade +1000 de Rango.",
TFTV_THUNDERBIRD_GAW_ABILITY_NAME,Text,,Call Fire Support,,Soutien tactique,Feuerunterstützung anfordern,,Wezwij wsparcie ogniowe,Вызвать огневую поддержку,Llama a fuego de apoyo,
TFTV_THUNDERBIRD_GAW_ABILITY_DESCRIPTION,Text,,Launches guided munitions towards target area.,,Lance des munitions guidées vers la zone cible.,Startet gelenkte Munition auf das Zielgebiet.,,Wystrzeliwuje naprowadzaną amunicję w kierunku wybranego obszaru.,Запускает управляемые ракеты в целевой район.,Lanza municiones guiadas hacia el área seleccionada.,
TFTV_BLIMP_SPEED_RESEARCH_BENEFIT,Text,,"Aircraft speed through Mist +150, aircraft maintenance loss reduced by 25%",,"Vitesse de l'apareil dans le Brouillard +150, perte de maintenance de l'apareil réduite de 25 %.","Fluggeschwindigkeit im Nebel <b>+150 Geschwindigkeit, Wartungsverlust −25%</b>",,"Prędkość statku w Mgle +150, utrata sprawności przez eksploatację zmniejszona o 25%","Скорость самолета в Тумане +150, стоимость обслуживания меньше на 25%","La Velocidad de la Aeronave a través de la Niebla +150, su Mantenimiento se reduce un 25%.",
TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_NAME,Text,,Mutog Menagerie,,Centre de confinement pour Mutogs,Menagerie der Mutogs,,Menadżeria Mutogów,Подвесная клетка для Мутогов,Casa de las bestias,
TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_REVEAL,Text,,A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.,,"Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun n'occupant qu'1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>",,Oszczędzający miejsce organiczny moduł przechowywania. Statek może przewozić i wystawiać do 2 Mutogów po 1 miejscu każdy.,"Наружный модуль-клетка. Самолет может перевозить и десантировать до двух Мутогов, каждый из которых занимает по одному пассажирскому месту.",Una unidad de contención que ahorra espacio. La Aeronave pueda cargar y descargar hasta 2 Mutogs en el espacio de 1.,
TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_UNLOCK,Text,,A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.,,"Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun n'occupant qu'1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>",,Oszczędzający miejsce organiczny moduł przechowywania. Statek może przewozić i wystawiać do 2 Mutogów po 1 miejscu każdy.,"Наружный модуль-клетка. Самолет может перевозить и десантировать до двух Мутогов, каждый из которых занимает по одному пассажирскому месту.",Una unidad de contención que ahorra espacio. La Aeronave pueda cargar y descargar hasta 2 Mutogs en el espacio de 1.,
TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_COMPLETE,Text,,Mutog Menagerie complete.,,Recherche « Centre de confinement pour Mutogs » terminée.,Menagerie der Mutogs abgeschlossen.,,Badania Menadżerii Mutogów ukończone.,Подвесная клетка для Мутогов разработана.,Casas de las bestias completada.,
TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_BENEFITS,Text,,Allows manufacturing a module that allows carrying 2 Mutogs for 1 space on the Anu Blimp.,,Permet de fabriquer un module capable de transporter 2 Mutogs pour seulement 1 emplacement à bord du Dirigeable d'Anu.,"Ermöglicht die Herstellung eines Moduls, das den Transport von <b>2 Mutogs für 1 Platz</b> im <b>Anu-Luftschiff</b> erlaubt.",,Pozwala produkować moduł umożliwiający przewożenie 2 Mutogów za 1 miejsce na sterowcu Anu.,"Можно построить модуль, позволяющий перевозить до двух Мутогов на Тиамате Последователей Ану.",Permite la construcción de un módulo que permite la carga de 2 Mutogs en el espacio de 1 la nave de Anu.,
TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_NAME,Text,,Ezekiel's Dream,,Le Rêve d’Ézéchiel,Ezechiels Traum,,Sen Ezechiela,Модуль «Мечта Иезекииля»,El Sueño de Ezekiel,
TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_REVEAL,Text,,A reinforced hard-point harness that lets any aircraft carry a ground vehicle as external cargo. Aircraft can carry a vehicle for 1 space less (Thunderbird can carry 2 vehicles for 1 space each).,,Un harnais à points d'ancrage renforcés qui permet à n'importe quel apareil de transporter un véhicule terrestre en tant que cargaison externe. Les apareils peuvent transporter un véhicule pour 1 emplacement de moins (le Thunderbird peut ainsi transporter 2 véhicules occupant 1 emplacement chacun).,"Verstärkte Außenlast-Aufhängung, die es Fluggeräten erlaubt, Bodenfahrzeuge extern zu transportieren.
<b>Fahrzeuge benötigen 1 Platz weniger</b> (Thunderbird kann <b>2 Fahrzeuge zu je 1 Platz</b> transportieren).",,"Wzmocniona uprząż z twardymi punktami podwieszeń, która pozwala każdemu statkowi powietrznemu przewozić pojazd jako ładunek zewnętrzny. Pojazdy zajmują o 1 miejsce mniej (Thunderbird może przewozić 2 pojazdy po 1 miejscu każdy).","Усиленный грузовой захват для машин. Позволяет самолету нести машину снаружи корпуса. Машина занимает на 1 пассажиро-место меньше. (Гром-птица может нести 2 машины, по 1-му месту на каждую).",Un arnés reforzado que permite a cualquier nave aérea cargar un vehículo terrestre como carga externa. La nave puede cargar un vehículo por 1 espacio menos (El Thunderbird puede cargar 2 vehículos sin coste adicional).,
