Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
TFTV_STAMINAHINT_TEXT,Text,,"In TFTV, when one of your operatives gets a bodypart disabled in Tactical, once back in Geoscape its stamina will be reduced to 0. <b>Healing the injured bodypart in Tactical will not prevent this effect</b>. Stamina will also be set to 0 when the character gets a mutation or a bionic augmentation.",在 TFTV 中，當你的一名特工在戰術中身體部位被禁用時，一旦回到 Geoscape，其耐力將降至 0。當角色發生突變或仿生增強時，耐力也會被設定為 0。,"Dans TFTV, lorsque une partie du corps de vos agents est  désactivée lors d'une mission tactique, une fois de retour sur le Geoscape, son endurance sera réduite à 0. <b>La guérison de la partie du corps blessée lors de la mission tactique n'empêchera pas la perte d'endurance</b>. L'endurance sera également mise à 0 lorsque le personnage obtient une mutation ou une augmentation bionique.",,,,"В TFTV, когда у одного из ваших бойцов выбита часть тела в бою (тактический режим), после возвращения на карту Земли (планетарный режим) его выносливость снижается до 0. <b>Излечение поврежденной части тела в тактическом режиме не предотвратит этот эффект</b>. Выносливость также станет равна 0, в тот момент, когда боец мутирует или аугментирует в нашей лаборатории.",,
TFTV_STAMINAHINT_TITLE,Text,,STAMINA LOSS FROM DISABLED LIMBS,- 對攻擊者施放死亡標記（所有命中的角色都會造成 10 點額外傷害）,PERTE D'ENDURANCE DUE À DES PARTIES DU CORPS HANDICAPES,,,,ПОТЕРЯ ВЫНОСЛИВОСТИ ИЗ-ЗА ВЫБИТЫХ КОНЕЧНОСТЕЙ,,
HINT_ACHERON_PRIME_DESCRIPTION,Text,,"This Acheron is a direct evolution of the basic Acheron, its Delirium spray inflicting more <b>acid damage</b>. In addition to <b>""Harbinger of the Void"" passive ability</b> (<i>increases the chances that an Arthron or a Triton will be Touched by the Void</i>), it has the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>).

Remember that characters or units caught in the Mist can always be targeted by Umbra.","這個 Acheron 是基本 Acheron 的直接進化，它的譫妄噴霧會造成更多的<b>酸傷害</b>。除了<b>「虛空預兆」被動能力</b>（<i>增加Arthron或Triton被虛空觸及的幾率</i>）之外，它還具有<b>「Co-Delirium」被動能力</b>（<i>戰鬥中的所有潘多拉人都會造成Delirium傷害</i>）。
 
 請記住，陷入迷霧中的角色或單位始終可能成為本影的目標。",,,,,"Этот Ахерон является эволюционировавшим потомком первоначального Ахерона, его «Плевок Сонного Безумия» наносит больше Кислотного урона. В дополнение к пассивной способности <b>«Предвестник Пустоты»</b> (<i>увеличивает вероятность того, что Артрон или Тритон получит «Благословление Пустоты»</i>), у него есть пассивная способность <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>).

Помните, что персонажи или юниты, оказавшиеся в Тумане, всегда могут стать мишенью для Фиолетовых Тварей.",,
HINT_ACHERON_PRIME_TITLE,Text,,Acheron Prime,黃泉主宰,,,,,Ахерон-Вожак,,
HINT_ACHERON_ASCLEPIUS_DESCRIPTION,Text,,"The Asclepius Acheron mutation has the <b>""Call Reinforcements"" active ability</b> (<i>instantly call a group of Arthrons and Tritons</i>) and the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>). 

It specializes in healing and aiding other Pandorans and does not have any direct offensive capabilities.","阿斯克勒庇俄斯 Acheron 變異體具有<b>「呼叫增援」主動能力</b>（<i>立即呼叫一群關節炎和 Triton</i>）和<b>「協同譫妄」被動能力</b>（<i>戰鬥中的所有潘多拉人都會造成譫妄傷害</i>）。 
 
 它專門治療和幫助其他潘朵拉人，沒有任何直接的攻擊能力。",,,,,"Ахерон Асклепий обладает активируемой способностью <b>«Вызвать Подкрепление»</b> (при активации немедленно вызывает группу Артронов и Тритонов) и пассивной способностью <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>).

Он специализируется на лечении и оказании помощи другим Пандоранам и не обладает никакими атакующими способностями.",,
HINT_ACHERON_ASCLEPIUS_TITLE,Text,,Acheron Asclepius,黃泉阿斯克勒庇俄斯,,,,,Ахерон-Асклепий,,
HINT_ACHERON_ASCLEPIUS_CHAMPION_DESCRIPTION,Text,,"This Acheron is a direct evolution of the Asclepius variant. In addition to the <b>""Call Reinforcements"" active ability</b> (<i>instantly call a group of Arthrons and Tritons</i>) and the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>), it has the <b>Neurotoxic Spray</b> (<i>disable a body part for 1 turn</i>).",這個 Acheron 是 Asclepius 變體的直接進化。除了<b>「呼叫增援」主動能力</b>（<i>立即呼叫一群關節炎和特里頓</i>）和<b>「共同譫妄」被動能力</b>（<i>戰鬥中的所有潘多拉人造成譫妄傷害</i>）之外，它還具有<b>神經毒性噴霧</b>（<i>使身體部位癱瘓<i>）。,,,,,"Этот Ахерон является эволюционировавшим потомком Ахерона-Асклепия. Кроме активируемой способности <b>«Вызвать Подкрепление»</b> (при активации немедленно вызывает группу Артронов и Тритонов) и пассивной способности <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>), он умеет плеваться <b>Нейротоксином</b> (<i>выбивает часть тела на 1 ход</i>).",,
HINT_ACHERON_ASCLEPIUS_CHAMPION_TITLE,Text,,Acheron Asclepius Champion,黃泉阿斯克勒庇俄斯冠軍,,,,,Ахерон-Асклепий (Чемпион),,
HINT_ACHERON_ACHLYS_DESCRIPTION,Text,,"The Achlys Acheron mutation has the <b>""Resurrect"" active ability</b> (<i>transform all human sized corpses within 10 tiles into Arthrons or Tritons</i>)",Achlys Acheron 突變體具有<b>「復活」主動能力</b>（<i>將 10 格內所有人類大小的屍體轉化為 Arthron 或 Triton</i>）,,,,,Ахерон Ахлис обладает активируемой способностью «Воскрешение» (при активации реанимирует все трупы человеческого размера в радиусе 10 клеток в Артронов или Тритонов).,,
HINT_ACHERON_ACHLYS_TITLE,Text,,Acheron Achlys,黃泉阿克利斯,,,,,Ахерон-Ахлис,,
HINT_ACHERON_ACHLYS_CHAMPION_DESCRIPTION,Text,,"This Acheron is a direct evolution of the Achlys variant. In addition to the <b>""Resurrect"" active ability</b> (<i>transform all human sized corpses within 10 tiles into Arthrons or Tritons</i>), it has the <b>""Tributary of the Void"" passive ability</b> (<i>all friendlies <b>of any type</b> within 10 tiles will be Touched by the Void if the character dies</i>).",這款 Acheron 是 Achlys 變體的直接進化版。除了<b>「復活」主動能力</b>（<i>將 10 格內所有人類大小的屍體轉化為 Arthron 或 Triton</i>）之外，它還具有<b>「虛空的支流」被動能力</b>（<i>如果角色死亡，10 格內的所有<b>任何類型</b>友軍都將被虛空觸動</i>）。,,,,,"Этот Ахерон - является эволюционировавшим потомком Ахерона Ахлиса. В дополнение к активируемой способности «Воскрешение» (при активации реанимирует все трупы человеческого размера в радиусе 10 клеток в Артронов или Тритонов), у нее есть пассивная способность «Приток Пустоты» (все союзники любого типа в радиусе 10 клеток получат Благословление Пустоты, если данный персонаж погибнет).",,
HINT_ACHERON_ACHLYS_CHAMPION_TITLE,Text,,Acheron Achlys Champion,黃泉阿克利斯冠軍,,,,,Ахерон-Ахлис (Чемпион),,
VOID_BLIGHT_NAME_HINT,Text,,Blight of the Void,虛空之疫,,,,,Проклятие Пустоты,,
VOID_BLIGHT_DESCRIPTION_HINT,Text,,"This character or unit can now be attacked by Umbra, regardless of Delirium.

It has gained this status because it was attacked by an Acheron. All Acheron spray or cloud attacks afflict the victims with the <b>""Blight of the Void"" status</b>","無論譫妄如何，該角色或單位現在都可以被本影攻擊。
 
 它之所以獲得這種地位，是因為它受到了黃泉的攻擊。所有 Acheron 噴霧或雲攻擊都會使受害者遭受<b>「虛空之疫」狀態</b>",,,,,"Этот персонаж или юнит теперь может быть атакован Фиолетовой Тварью, даже не будучи зараженным Сонным Безумием.

Он получил этот статус, потому что на него напал Ахерон. Атаки Ахерона ""Дыхание Сонного Безумия или ""Плевок Сонного Безумия"" дают жертвам статус <b>""Проклятие Пустоты""</b>.""",,
KEY_TUT3_STORY2_DESCRIPTION,Text,,"""Kill confirmed. Phoenix, welco-  Team, on your toes, possible hostiles!""

",「擊殺已確認。菲尼克斯，歡迎——小隊，請保持警惕，可能有敵人！”,,,,,"""Уничтожение подтверждено. Феникс, добро пожало... Внимание! Боевая готовность! Возможное нападение!""",,
KEY_TUT3_TFTV1_DESCRIPTION,Text,,"""Don't shoot, we surrender! I'm Alistair Ashby. Yes, the ""Mist Expert"". Thanks for watching my content back in the day, I guess... 

A few of us managed to get to this bunker and activate the emergency beacon before we were overrun by the creatures that followed us here. 

We've got this place mostly up and running... Thanks to Olena, she is quite the wunderkind.""",「別開槍，我們投降！我是阿利斯泰爾·阿什比。是的，『迷霧專家』。謝謝你今天觀看我的內容，我想……我們中的一些人設法到達了這個掩體並激活了緊急信標，然後我們被跟踪我們的生物佔領了。我們已經讓這個地方基本上正常運轉了……多虧了奧琳娜，她真是個神童。」,,,,,"""Не стреляйте, мы сдаемся! Я Алистер Эшби. Да, тот самый ""Эксперт по Туману"". Спасибо, что смотрели мои стримы в свое время, наверное...

Некоторым из нас удалось оторваться от преследовавших нас тварей, добраться до этого бункера и активировать аварийный маяк.

Мы привели это место в порядок. Спасибо Алене, она большой молодец!""",,
KEY_TUT3_TFTV1_TITLE,Text,,Alistair Ashby,阿利斯泰爾·阿什比,,,,,Алистер Эшби,,
KEY_TUT3_TFTV2_DESCRIPTION,Text,,"""<i>Oppa</i> Alistair is good with people. I'm good with machines and software. This facility runs on a limited AI called Bennu. Once Bennu verifies your credentials as duly appointed Director, all functionality should be restored and you should be able to interface with the system.""",「Oppa Alistair 善於與人相處。我擅長機器和軟體。這個設施運行在一個名為 Bennu 的有限人工智能上。一旦 Bennu 驗證了你作為正式任命的主管的憑據，所有功能都應該恢復，你應該能夠與系統交互。”,,,,,"""<i>Братец</i> Алистер хорошо ладит с людьми. А я - с машинами и программами. Эта база работает под управлением старинного ИИ по имени Бенну. Как только Бенну подтвердит ваши директорские полномочия, работа базы будет восстановлена, и вы сможете управлять системой.""",,
KEY_TUT3_TFTV2_TITLE,Text,,Olena Kim,奧琳娜·金,,,,,Алена Ким,,
HINT_ANCIENTS_STORY1_TITLE,Text,,"<i>""There is something out there waiting for us, and it ain’t no human… ain’t no crab, neither”</i>",<i>「外面有東西在等著我們，而且它不是人類？也不是螃蟹</i>,,,,,"<i>""Там, снаружи, нас что-то ждет, и это не человек... и не Краб.""</i>",,
HINT_ANCIENTS_STORY1_TEXT,Text,,"Your team has landed near the site where the exploration drones had previously detected the remains of ancient ruins, but on closer approach they started to experience comms malfunction, possibly due to electromagnetic interference. Proceed with caution.",您的團隊已降落在勘探無人機先前檢測到古代遺址遺跡的地點附近，但在靠近時，他們開始遇到通訊故障，可能是由於電磁幹擾。謹慎行事。,,,,,"Ваша команда приземлилась недалеко от места, где ранее разведывательные дроны обнаружили остатки древних руин. Но при попытке зайти в них начались сбои в работе связи, возможно, из-за электромагнитных помех. Действуйте осторожно!",,
HINT_ANCIENTS_CYCLOPSDEFENSE_TITLE,Text,,"<i>“Target hit, no effect!”</i>",<i> 命中目標，沒有效果！ </i>,,,,,"<i>""Цель поражена. Повреждения... отсутствуют?!""</i>",,
HINT_ANCIENTS_CYCLOPSDEFENSE_TEXT,Text,,This Automata is protected by some sort of electromagnetic field that reduces the strength of incoming attacks. Maybe destroying some of the smaller Automata will dampen the effect?,此自動機受到某種電磁場的保護，可以降低傳入攻擊的強度。也許摧毀一些較小的自動機會削弱效果？,,,,,"Этот Робот защищен каким-то электромагнитным полем, которое уменьшает получаемый урон. Может быть, уничтожение нескольких Роботов поменьше ослабит его защиту?",,
HINT_ANCIENTS_CYCLOPS_TITLE,Text,,"<i> “Wake up not the beast that layeth in slumber.” </i>
",<i> 不要抱起沉睡的野獸。 </i>,,,,,"<i>""Не буди лихо, пока тихо...""</i>",,
HINT_ANCIENTS_CYCLOPS_TEXT,Text,,Our operatives have located something that may be the source of the electromagnetic interferences that our exploration drones discovered. We should avoid alerting it for as long as possible.,我們的特務發現了一些可能是我們的勘探無人機發現的電磁幹擾源的東西。我們應該盡可能長時間地避免提醒它。,,,,,"Наши бойцы обнаружили нечто, что может быть источником электромагнитных помех, зафиксированных разведывательными дронами. Нам следует избегать попадания в зону действия детекторов этого... устройства, как можно дольше.",,
HINT_ANCIENTS_HOPLITS_TITLE,Text,,"<i>“Frag me, what is that thing? Is that a… drill?!”</i>",<i>？這是演習嗎？ </i>,,,,,"<i>""Черт меня побери, что это за штука? Похоже на... бур?!""</i>",,
HINT_ANCIENTS_HOPLITS_TEXT,Text,,"This Ancient Automata is reactivating! While we have no intel on their capabilities, it seems like they are dormant while buried in the ground, but once they emerge they become alerted and gradually reactivate their systems, becoming stronger. The Automata also seem to be in varying states of disrepair.",這個遠古自動機正在重新啟動！雖然我們沒有關於它們能力的信息，但它們似乎埋在地下時處於休眠狀態，但一旦它們出現，它們就會變得警覺並逐漸重新激活它們的系統，變得更強大。自動機似乎也處於不同程度的年久失修狀態。,,,,,"Этот Робот Древних активизируется! Хотя у нас нет информации об их возможностях, похоже, что они находятся в режиме сна, пока ""лежат"" на земле, но если они ""встают"", это означает, что активирован режим тревоги: они постепенно запускают свои системы и становятся сильнее. Кстати, этот Робот выглядит сильно поврежденным.",,
HINT_ANCIENTS_HOPLITSREPAIR_TITLE,Text,,<i>”The broken remains floated towards the damaged Automata.”</i>,<i>破碎的殘骸飄向受損的自動人形。 </i>,,,,,"<i>""Разбросанные вокруг запчасти ""плывут"" к поврежденному Роботу!""</i>",,
HINT_ANCIENTS_HOPLITSREPAIR_TEXT,Text,,This Ancient Automata is trying to repair itself using the remains of the destroyed robot in its vicinity! It has also drained some of its power.,這個古代自動人形正試圖利用附近被摧毀的機器人的殘骸來修復自己！它也消耗了一些力量。,,,,,"Этот Робот Древних пытается восстановить себя, используя останки других, уничтоженных Роботов, которые валяются поблизости! Похоже, это довольно энергозатратно.",,
HINT_ANCIENTS_HOPLITSMAXPOWER_TITLE,Text,,"<i>”Whirl whirl whirl Vroom!”</i>
",<i>旋轉旋轉旋轉Vroom！ </i>,,,,,"<i>"" Звяк, звяк, хрясь!""</i>",,
HINT_ANCIENTS_HOPLITSMAXPOWER_TEXT,Text,,The Ancient Automata is now fully charged; damage increased significantly and damage resistance gained.,古代自動機現已充滿電；傷害顯著增加並獲得傷害抗性。,,,,,"Робот Древних теперь полностью заряжен: атака значительно увеличена, получена стойкость к урону.",,
HINT_HOSTILE_DEFENDERS_TITLE,Text,,Hostile haven defenders,敵對的避難所捍衛者,,,,,Охрана убежища против нас,,
HINT_HOSTILE_DEFENDERS_TEXT,Text,,"<i>""Come to rescue us, have they? They are the ones who brought the damn critters on us in the first place! Fragging nerds…""</i>

While this Void Omen is in effect, haven defenders will be hostile to you and attack your operatives on sight, but <b>killing them is not required to win the mission</b>.

Gain XP by protecting structures or civilians as usual.

You can loot crates with faction weapons, but only the equipment in your operatives or vehicles inventory will be recovered.",<i>「他們來救我們了，是嗎？他們是先把這些該死的生物帶到我們身上的人！這些討厭的書呆子？</i>,,,,,"<i>""Они пришли, чтобы спасти нас? Как бы ни так! Они - это те, кто сначала натравил на нас этих чертовых тварей?! Чертовы ублюдки...""</i>

Пока действует это Знамение Пустоты, защитники убежища будут настроены враждебно по отношению к вам и нападут на ваших бойцов, как только увидят их, но для победы в миссии не обязательно их убивать.

Получайте опыт, защищая строения или гражданских лиц, как обычно.

Вы можете разграбить ресурсные ящики с оружием фракции, но унести сможете лишь то, что будет сложено в инвентарь ваших бойцов и машин.",,
HINT_FIRE_QUENCHER_TITLE,Text,,Fire Quencher,滅火劑,,,,,Живой Огнетушитель,,
HINT_FIRE_QUENCHER_TEXT,Text,,"<i>“There was nothing special about this one… Here comes the bisque, I thought… Boy was I wrong.”</i>

Some Arthrons have evolved the ability to instantly quench the fire they come in contact with, replacing it with Mist. They are apparently doing this by spraying some biochemical compound  from their <b>heads</b>. Disabling their heads should remove both their immunity to fire and their ability to quench it.",<i>這沒什麼特別的？ 我想，濃湯來了？他們顯然是透過從他們的<b>頭上噴灑一些生化化合物來做到這一點的。禁用他們的頭部應該會消除他們對火的免疫力和撲滅火的能力。,,,,,"<i>""В этой твари не было ничего особенного... Сейчас нафарширую, подумал я тогда. Боже, как же я ошибался...""</i>

Некоторые Артроны развили способность мгновенно гасить огонь, с которым они соприкасаются, заменяя его Туманом. Очевидно, они делают это, распыляя какое-то биохимическое вещество из своих голов на манер огнетушителя. Выбитая голова должна лишить их невосприимчивости к огню и способности гасить его.",,
BASEDEFENSE_INFESTATION_TITLE,Text,,Infested.,被感染。,,,,,Проникновение,,
BASEDEFENSE_INFESTATION_DESCRIPTION,Text,,"<i>""They're coming out of the walls! They're coming out of the goddamn walls!""</i>

Security footage shows the Pandorans taking over the base. 

Director, they are colonizing it.

We will deploy through maintenance access in the tunnels under the base facilities.","<i>「他們從牆裡出來了！他們從該死的牆裡出來了！」</i>安全錄影顯示潘多拉人佔領了基地。 
 
 主任，他們正在殖民它。
 
 我們將透過基地設施下方的隧道中的維護通道進行部署。",,,,,"<i>""Они выходят из стен?! Они выходят прямо из этих чертовых стен!""</i>

На кадрах с камер наблюдения видно, как Пандораны захватывают базу. Коконы, яйца, гнезда... Директор, они ее колонизируют?!

Мы должны уничтожить сооружения Пандоранов как можно быстрее. Пока хоть одно из них остается, Пандораны будут продолжать получать подкрепления.",,
BASEDEFENSE_NESTING_TITLE,Text,,Infestation in progress...,感染正在進行中...,,,,,В осаде,,
BASEDEFENSE_NESTING_DESCRIPTION,Text,,"<i>""Busy little creatures.""</i>

The enemy has breached our defenses and has spread throughout the base. We will deploy through maintenance access in the tunnels under the base facilities. ",<i>「忙碌的小生物。」</i>敵人已經突破了我們的防禦並蔓延到整個基地。我們將透過基地設施下方的隧道中的維護通道進行部署。,,,,,"<i>""Маленькие трудолюбивые создания.""</i>

Враг прорвал нашу оборону и распространился по всей базе.

Мы подозреваем, что в ангаре уже находится Страж - мы должны уничтожить его как можно быстрее, он наверняка вызывает подкрепления!",,
BASEDEFENSE_TACTICAL_ADVANTAGE_TITLE,Text,,Tactical Advantage!,戰術優勢！,,,,,Тактическое преимущество,,
BASEDEFENSE_TACTICAL_ADVANTAGE_DESCRIPTION,Text,,"<i>""You're down there, we're up here! You walked into the wrong goddamn room...""</i>

We have taken defensive positions around the main entrance. As long as we hold this choke point we should be fine. ",<i>「你在下面，我們在上面！你走進了錯誤的該死的房間...」</i>我們已經在主入口周圍採取了防禦陣地。只要守住這個咽喉，應該沒問題。,,,,,"<i>""Вы там, внизу, а мы здесь, наверху! Вы, черт возьми, зашли не в ту комнату!""</i>

Мы можем попытаться заблокировать Пандоранов у входа или устроит засаду глубоко внутри нашей базы и заманить их туда. В конце концов, атака выдохнется, главное - пережить первоначальный натиск, а там - прорвемся!",,
BASEDEFENSE_SCYLLA_LOOSE_TITLE,Text,,Scylla on the loose!,斯庫拉逍遙法外！,,,,,Сцилла на свободе!,,
BASEDEFENSE_SCYLLA_LOOSE_DESCRIPTION,Text,,"<i> ""Game over, man! Game over!"" </i>

The Scylla has broken out of Containment! We have to neutralize it as soon as possible; while it remains active, Pandorans will receive reinforcements.",<i>“遊戲結束了，夥計！遊戲結束了！” </i> Scylla 已突破收容！我們必須盡快消除它；當它仍然活躍時，潘多拉人將得到增援。,,,,,"<i>""Вот и все, парни! Вот и все...""</i>

Сцилла вырвалась из Изолятора! Мы должны нейтрализовать ее как можно скорее - пока она остается живой, Пандораны получают подкрепления.",,
BASEDEFENSE_DYNAMIC_BREACH_TITLE,Text,,Containment breach!,收容突破！,,,,,Прорыв Изолятора!,,
BASEDEFENSE_DYNAMIC_BREACH_DESCRIPTION,Text,,Due to the damage sustained by the Containment chamber the Pandorans held inside have managed to break free!,由於收容室受到的損壞，被關在裡面的潘朵拉人已經成功掙脫了！,,,,,"Из-за повреждения Изолятора, Пандоранам, находившимся внутри, удалось вырваться на свободу.",,
BASEDEFENSE_UMBRASTRAT_TEXT,Text,,"Director, we are detecting something in the air vents. It's the Mist. Could be a Triton inflitration team. Could be something worse... ",主任，我們在通風口偵測到有東西。這是迷霧。可能是海衛一滲透隊。可能還有更糟糕的事情...,,,,,"Директор, мы обнаружили Туман в вентиляционных шахтах. Группа Тритонов? Если это так, они войдут через шахту лифта. Однако это может быть и что-то похуже...",,
