Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
KEY_DLC3_TUT_RAID_DESCRIPTION,Text,,"A Pandoran flyer has separated itself from the Festering Skies. It may come upon a haven and attack it. If the haven is not yet revealed, it will send an SOS disclosing its postion. 

Should the stray Pandoran flyer return to the swarm, the haven will be targeted by the Behemoth. Once a haven is targeted for attack, nothing can be done to prevent it: once the Behemoth reaches the haven, it will damage all its facilities and harvest about half of its population. 

Destroy Pandoran flyers to protect the havens, to colllect rewards from factions and to force the Behemoth to submerge.",,"Un chasseur pandorien s'est séparé de l'essaim. Il peut tomber sur un refuge et l'attaquer. Si le refuge n'a pas encore été révélé, il enverra un SOS indiquant sa position.

Si l'appareil pandorien errant retourne dans l'essaim, le refuge sera pris pour cible par le Béhémoth. Une fois qu'un refuge est visé par une attaque, rien ne peut être fait pour l'empêcher : une fois que le Béhémoth aura atteint le refuge, il endommagera toutes ses installations et récoltera environ la moitié de sa population.

Détruisez les pandoriens volants pour protéger les refuges, pour collecter les récompenses des factions et pour forcer le Béhémoth à s'immerger.","Ein pandoranisches Flugwesen hat sich von den Fauligen Himmeln gelöst. Es kann auf eine Zuflucht stoßen und sie angreifen. Ist die Zuflucht noch nicht entdeckt, sendet sie ein Notsignal aus, das ihre Position preisgibt.

Kehrt das umherirrende pandoranische Flugwesen zum Schwarm zurück, wird die Zuflucht vom Behemoth ins Visier genommen. Sobald eine Zuflucht als Angriffsziel markiert ist, kann nichts mehr unternommen werden, um dies zu verhindern: Erreicht der Behemoth die Zuflucht, beschädigt er alle Einrichtungen und erntet etwa die Hälfte der Bevölkerung.

<b>Zerstöre pandoranische Flugwesen, um Zufluchten zu schützen, Belohnungen von den Fraktionen zu erhalten und den Behemoth zum Abtauchen zu zwingen.</b>",,"Pandorański lotnik odłączył się od Festering Skies. Może natknąć się na przystań i ją zaatakować. Jeśli przystań nie została jeszcze odkryta, wyśle sygnał SOS, ujawniający jej pozycję.

Jeśli zbłąkany lotnik Pandora wróci do roju, przystań zostanie namierzona przez Behemota. Gdy przystań zostanie wyznaczona jako cel ataku, nie da się już temu zapobiec: kiedy Behemot do niej dotrze, uszkodzi wszystkie jej obiekty i zbierze około połowy populacji.

Niszcz lotników Pandora, aby chronić przystanie, zdobywać nagrody od frakcji i zmuszać Behemota do zanurzenia.","Пандоранский летун отделился от ""Гнойного Неба"". Он может наткнуться на убежище и атаковать его. Если убежище еще не обнаружено, оно отправит сигнал SOS со своими координатами.

Если заблудившийся летун Пандоранов вернется обратно в рой, к убежищу направится Бегемот. Предотвратить его нападение невозможно: как только Бегемот доберется до убежища, он повредит все его объекты и уничтожит около половины его населения.

Уничтожайте летунов Пандоранов, чтобы защищать убежища, получать награды от фракций и заставить Бегемота уйти под воду пораньше.","Un Pandora volante se a separado del Festering Skies. Podría ir a un refugio y atacarlo. Si el refugio no ha sido descubierto, enviará una señal SOS revelando su posición. 

Si el Pandora volante vuelve al enjambre, el refugio podrá ser atacado por el Behemoth. Cuando el refugio sea avistado por el Behemoth, no se podrá prevenir el ataque: cuando el Behemoth alcance el refugio, dañará todas sus instalaciones y consumirá casi la mitad de su población.

Destruye a los Pandoran volantes para proteger los refugios, conseguir recompensas de las facciones y forzar al Behemoth a sumergirse.",
KEY_DLC3_TUT_RAID_NAME,Text,,PANDORAN FLYER,,PANDORIEN VOLANT,PANDORANISCHES FLUGWESEN,,PANDORAŃSKI LOTNIK,ПАНДОРАНСКИЙ ЛЕТУН,PANDORA VOLANTE,
KEY_DLC3_TUT_RECON_DESCRIPTION,Text,,"A Pandoran flyer has separated itself from the Festering Skies. It may come upon a haven and attack it. If the haven is not yet revealed, it will send an SOS disclosing its postion. 

Should the stray Pandoran flyer return to the swarm, the haven will be targeted by the Behemoth. Once a haven is targeted for attack, nothing can be done to prevent it: once the Behemoth reaches the haven, it will damage all its facilities and harvest about half of its population. 

Destroy Pandoran flyers to protect the havens, to colllect rewards from factions and to force the Behemoth to submerge.",,"Un chasseur pandorien s'est séparé de l'essaim. Il peut tomber sur un refuge et l'attaquer. Si le refuge n'a pas encore été révélé, il enverra un SOS indiquant sa position.

Si l'appareil pandorien errant retourne dans l'essaim, le refuge sera pris pour cible par le Béhémoth. Une fois qu'un refuge est visé par une attaque, rien ne peut être fait pour l'empêcher : une fois que le Béhémoth aura atteint le refuge, il endommagera toutes ses installations et récoltera environ la moitié de sa population.

Détruisez les pandoriens volants pour protéger les refuges, pour collecter les récompenses des factions et pour forcer le Béhémoth à s'immerger.","Ein pandoranisches Flugwesen hat sich von den Fauligen Himmeln gelöst. Es kann auf eine Zuflucht stoßen und sie angreifen. Ist die Zuflucht noch nicht entdeckt, sendet sie ein Notsignal aus, das ihre Position preisgibt.

Kehrt das umherirrende pandoranische Flugwesen zum Schwarm zurück, wird die Zuflucht vom Behemoth ins Visier genommen. Sobald eine Zuflucht als Angriffsziel markiert ist, kann nichts mehr unternommen werden, um dies zu verhindern: Erreicht der Behemoth die Zuflucht, beschädigt er alle Einrichtungen und erntet etwa die Hälfte der Bevölkerung.

<b>Zerstöre pandoranische Flugwesen, um Zufluchten zu schützen, Belohnungen von den Fraktionen zu erhalten und den Behemoth zum Abtauchen zu zwingen.</b>",,"Pandorański lotnik odłączył się od Festering Skies. Może natknąć się na przystań i ją zaatakować. Jeśli przystań nie została jeszcze odkryta, wyśle sygnał SOS, ujawniający jej pozycję.

Jeśli zbłąkany lotnik Pandora wróci do roju, przystań zostanie namierzona przez Behemota. Gdy przystań zostanie wyznaczona jako cel ataku, nie da się już temu zapobiec: kiedy Behemot do niej dotrze, uszkodzi wszystkie jej obiekty i zbierze około połowy populacji.

Niszcz lotników Pandora, aby chronić przystanie, zdobywać nagrody od frakcji i zmuszać Behemota do zanurzenia.","Пандоранский летун отделился от ""Гнойного Неба"". Он может наткнуться на убежище и атаковать его. Если убежище еще не обнаружено, оно отправит сигнал SOS со своими координатами.

Если заблудившийся летун Пандоранов вернется обратно в рой, к убежищу направится Бегемот. Предотвратить его нападение невозможно: как только Бегемот доберется до убежища, он повредит все его объекты и уничтожит около половины его населения.

Уничтожайте летунов Пандоранов, чтобы защищать убежища, получать награды от фракций и заставить Бегемота уйти под воду пораньше.","Un Pandora volante se a separado del Festering Skies. Podría ir a un refugio y atacarlo. Si el refugio no ha sido descubierto, enviará una señal SOS revelando su posición. 

Si el Pandora volante vuelve al enjambre, el refugio podrá ser atacado por el Behemoth. Cuando el refugio sea avistado por el Behemoth, no se podrá prevenir el ataque: cuando el Behemoth alcance el refugio, dañará todas sus instalaciones y consumirá casi la mitad de su población.

Destruye a los Pandoran volantes para proteger los refugios, conseguir recompensas de las facciones y forzar al Behemoth a sumergirse.",
KEY_DLC3_TUT_RECON_NAME,Text,,PANDORAN FLYER,,PANDORIEN VOLANT,PANDORANISCHES FLUGWESEN,,PANDORAŃSKI LOTNIK,ПАНДОРАНСКИЙ ЛЕТУН,PANDORA VOLANTE,
KEY_DLC3_TUT_BEHEMOTH_DISRUPTION_DESCRIPTION,Text,,"The Behemoth harvests all the biomass it encounters on its path, showing particular predilection for human havens. Any haven visited by a Pandoran flyer that successfully returns to the Festering Skies will be targeted for harvesting by the Behemoth. Once the Behemoth has collected enough biomass, it will submerge in the ocean. It will emerge again at a different point, sometimes fielding stronger flyers. 

The Behemoth will submerge sooner if it is able to harvest havens or if its harvesting operations are disrupted. The Behemoth will gain Disruption Points (DP) when:
- a haven is harvested (1 DP)
- a Pandoran flyer is destroyed (1 DP if Charun, 2 DP if Berith, and 4 DP if Abaddon)
- a Node is destroyed (5 DP)

Once the Disruption Threshold is reached, the Behemoth will go back to the ocean.",,"Le Béhémoth récolte toute la biomasse qu'il rencontre sur son chemin, montrant une prédilection particulière pour les refuges humains. Tout refuge visité par un appareil pandorien qui réussit à retourner dans l'essaim sera ciblé pour être récolté par le Béhémoth. Une fois que le Béhémoth aura collecté suffisamment de biomasse, il s'immergera dans l'océan. Il en ressortira à un autre endroit, avec parfois des appareils plus puissants.

Le Béhémoth s'immergera plus tôt s'il est capable de récolter des refuges ou si ses opérations de récolte sont perturbées. Le Béhémoth gagne des points de perturbation (PD) lorsque :
- un refuge est récolté (1 PD)
- un pandorien volant est détruit (Charun : 1 PD, Berith : 2 PD, et Abaddon : 4 PD)
- un nœud de corruption est détruit (5 PD)

Une fois le seuil de perturbation atteint, le Béhémoth retourne dans l'océan.","Der Behemoth erntet jede Biomasse, der er auf seinem Weg begegnet, mit besonderer Vorliebe für menschliche Zufluchten. Jede Zuflucht, die von einem pandoranischen Flugwesen besucht wurde, das anschließend erfolgreich zu den Fauligen Himmeln zurückkehrt, wird vom Behemoth zur Ernte markiert. Sobald der Behemoth genügend Biomasse gesammelt hat, taucht er im Ozean ab. Später wird er an einem anderen Ort erneut auftauchen – mitunter mit stärkeren Flugwesen.

Der Behemoth taucht früher ab, wenn es ihm gelingt, Zufluchten zu ernten, oder wenn seine Ernteoperationen gestört werden. Der Behemoth erhält <b>Störungspunkte (SP)</b>, wenn:
- eine Zuflucht geerntet wird (<b>1 SP</b>)
- ein pandoranisches Flugwesen zerstört wird (<b>1 SP</b> bei Charun, <b>2 SP</b> bei Berith, <b>4 SP</b> bei Abaddon)
- ein pandoranischer Knoten zerstört wird (<b>5 SP</b>)

Sobald die <b>Störungsschwelle</b> erreicht ist, zieht sich der Behemoth in den Ozean zurück.",,"Behemot zbiera całą biomasę, jaką napotka na swojej drodze, wykazując szczególne upodobanie do ludzkich przystani. Każda przystań odwiedzona przez pandorańskiego lotnika, który z powodzeniem wróci do Festering Skies, zostanie wyznaczona jako cel żniw Behemota. Gdy Behemot zgromadzi wystarczającą ilość biomasy, zanurzy się w oceanie. Wynurzy się ponownie w innym miejscu, czasem wystawiając silniejszych lotników.

Behemot zanurzy się wcześniej, jeśli uda mu się zebrać przystanie albo jeśli jego działania żniwne zostaną zakłócone. Behemot zdobywa Punkty Zakłócenia (PZ), gdy:
- przystań zostaje zebrana (1 PZ)
- pandorański lotnik zostaje zniszczony (1 PZ dla Charuna, 2 PZ dla Beritha i 4 PZ dla Abaddona)
- Węzeł zostaje zniszczony (5 PZ)

Po osiągnięciu progu zakłócenia Behemot wraca do oceanu.","Бегемот собирает всю биомассу, которую встречает на своем пути, проявляя особую любовь к убежищам людей. Любое убежище, посещенное Пандоранским летуном, который успешно вернется в ""Гнойное Небо"", подвергнется нападению Бегемота. Как только Бегемот соберет достаточное количество биомассы, он погрузится в океан. Потом он снова всплывет в другом месте, иногда в окружении более сильных летунов.

Бегемот уйдет под воду раньше, если ему удастся собрать урожай биомассы в убежищах или если ему помешают. Бегемот получит Очки Разрушения (ОР), когда:
- атаковано убежище (1 ОР)
- уничтожен Пандоранский летун (1 ОР для Харуна, 2 ОР для Берита и 4 ОР для Абаддона)
- уничтожен Узел Порчи (5 ОР)

Как только будет достигнут предел Очков Разрушения, Бегемот вернется в океан.","El Behemoth recolecta toda la biomasa que encuentra a su paso (o vuelo mejor dicho), mostrando preferencia por los refugios humanos. Cualquier refugio visitado por un Pandoran flyer que consiga escapar será visitado por el  Behemoth. Cuando consiga la suficiente biomasa, el Behemoth se sumergirá en el océano. Volverá a aparecer en algún otro lugar, a veces desplegando Pandoras más poderosos.

El Behemoth se sumergirá antes si es capaz de consumir refugios o si sus operaciones son interrumpidas. El Behemoth ganará Puntos de Interrupción (DP/PI) cuando:
- un refugio es consumido (1 DP)
- un Pandora volante es destruido (1 DP si Charun, 2 DP si Berith, and 4 DP si Abaddon)
- un Nodo es destruido (5 DP)

Una vez el límite de Interrupción se alcance, el Behemoth volverá al océano.",
KEY_DLC3_TUT_BEHEMOTH_DISRUPTION_NAME,Text,,BEHEMOTH BEHAVIOR,,COMPORTEMENT DU BEHEMOTH,VERHALTEN DES BEHEMOTH,,ZACHOWANIE BEHEMOTA,ПОВЕДЕНИЕ БЕГЕМОТА,COMPORTAMIENTO DEL BEHEMOTH,
KEY_DLC3_TUT_BEHEMOTH_DESCRIPTION,Text,,"The Behemoth will inexorably attack any haven that has been visited by a Pandoran flyer that has successfully returned to the Festering Skies. Once the Behemoth reaches the haven, it will harvest about half of its population and severely damage all of its facilities. To prevent Behemoth's attacks on havens, destroy all Pandoran flyers.",,"Le Béhémoth attaquera inexorablement tout refuge qui a été visité par un pandorien volant qui a réussi à retourner dans l'essaim. Une fois que le Béhémoth aura atteint le refuge, il récoltera environ la moitié de sa population et endommagera gravement toutes ses installations. Pour empêcher les attaques du Béhémoth sur les refuges, détruisez tous les pandoriens volants.","Der Behemoth greift unausweichlich jede Zuflucht an, die von einem pandoranischen Flugwesen besucht wurde, das erfolgreich zu den Fauligen Himmeln zurückgekehrt ist. Sobald der Behemoth die Zuflucht erreicht, erntet er etwa die Hälfte ihrer Bevölkerung und beschädigt alle Einrichtungen schwer.
<b>Zerstöre alle pandoranischen Flugwesen, um Angriffe des Behemoths auf Zufluchten zu verhindern.</b>",,"Behemot będzie nieubłaganie atakował każdą przystań odwiedzoną przez pandorańskiego lotnika, który z powodzeniem wrócił do Festering Skies. Gdy Behemot dotrze do przystani, zbierze około połowy jej populacji i poważnie uszkodzi wszystkie obiekty. Aby zapobiec atakom Behemota na przystanie, zniszcz wszystkich pandorańskich lotników.","Бегемот будет неумолимо атаковать любое убежище, которое посетил Пандоранский летун, успешно вернувшийся в ""Гнойное Небо"". Как только Бегемот достигнет убежища, он уничтожит около половины его населения и нанесет серьезный ущерб всем его объектам. Чтобы предотвратить нападения Бегемота на убежища, уничтожайте всех Пандоранских летунов.","El Behemoth atacará inexoráblemente cualquier refugio visitado por un Pandoran flyer que haya conseguido escapar. Una vez el Behemoth alcance el refugio, consumirá casi la mitad de su población y dañará severamente todas sus instalaciones. Para evitar el ataque del Behemoth a los refugios, destruye a todos los Pandoran flyers.",
KEY_TUTORIAL_DLC2_ANCIENT_SITE_DESCRIPTION,Text,,"Send an aircraft to set up an Exploration operation at the site. Once Exploration starts, the presence of aircraft is no longer needed.",,"Envoyez un appareil pour établir une opération d'exploration sur le site. Une fois que l'exploration a commencé, la présence de l'appareil n'est plus nécessaire.","Entsende ein Fluggerät, um vor Ort eine Erkundungsmission zu starten. Sobald das Team mit der Erkundung begonnen hat, wird das Fluggerät nicht mehr benötigt.",,"Wyślij statek powietrzny, aby rozpoczął operację Eksploracji w tym miejscu. Gdy Eksploracja się rozpocznie, obecność statku nie będzie już potrzebna.","Пошлите самолет для исследования этих Руин. Как только исследование начнется, присутствие самолета больше не потребуется.","Manda una aeronave para coordinar una operación de Exploración en el lugar. Una vez comience la Exploración, la aeronave podrá retirarse.",
KEY_TUTORIAL_DLC2_EXCAVATION_DONE_NAME,Text,,We've completed our first ancient site Exploration!,,Nous avons terminé notre première exploration de site ancien !,Wir haben unsere erste Erkundung einer Uralten Stätte abgeschlossen!,,Ukończyliśmy pierwszą eksplorację starożytnego miejsca!,Мы завершили нашу первую разведку Руин Древних!,¡Hemos completado nuestra Exploración de nuestro primer lugar antiguo!,
KEY_TUTORIAL_DLC2_HARVESITNG_DESCRIPTION,Text,,"In TFTV, you immediately gain some amount of an exotic resource when you take control of an ancient site from the Automata. The amount of resources depends on type of resource and difficulty level, or alternatively the manual setting used in the Mod config. ",,"Dans TFTV, vous obtenez immédiatement une certaine quantité d'une ressource exotique lorsque vous prenez le contrôle d'un site ancien aux mains des Automates. Le montant des ressources dépend du type de ressource et du niveau de difficulté, ou alternativement, du réglage manuel utilisé dans la configuration du Mod.","In TFTV erhält man sofort eine bestimmte Menge einer exotischen Ressource, sobald man eine Uralte Stätte von den Automaten erobert. Die Menge der Ressource hängt von der Art der Ressource und dem Schwierigkeitsgrad ab, alternativ auch von den manuellen Einstellungen in der Mod-Konfiguration.",,"W TFTV natychmiast zdobywasz pewną ilość egzotycznego surowca, gdy przejmujesz kontrolę nad starożytnym miejscem od Automatów. Ilość zasobów zależy od rodzaju surowca i poziomu trudności albo od ręcznego ustawienia użytego w konfiguracji moda.","В TFTV вы сразу же получаете некоторое количество Экзотических Материалов, когда забираете у Роботов контроль над Руинами Древних. Количество ресурсов зависит от типа ресурса и уровня сложности, или, в качестве альтернативы, от соответствующей настройки, используемой в конфигурации мода.","En TFTV, ganarás inmediatamente una cantidad de un recurso exótico cuando tomes control de un lugar antiguo de los Autómatas. La cantidad de recursos depende del tipo y el nivel de dificultad, o del ajuste manual usado en Mod config. ",
KEY_TUTORIAL_DLC2_HARVESITNG_NAME,Text,,ANCIENT SITE,,SITE ANCIEN,URALTE STÄTTE,,STAROŻYTNE MIEJSCE,РУИНЫ ДРЕВНИХ,LUGAR ANTIGUO,
KEY_TUTORIAL_DLC2_REFINERY_DESCRIPTIOY,Text,,"In TFTV, you immediately gain some amount of an exotic resource when you take control of an ancient site from the Automata. The amount of resources depends on type of resource and difficulty level, or alternatively the manual setting used in the Mod config. ",,"Dans TFTV, vous obtenez immédiatement une certaine quantité d'une ressource exotique lorsque vous prenez le contrôle d'un site ancien aux mains des Automates. Le montant des ressources dépend du type de ressource et du niveau de difficulté, ou alternativement, du réglage manuel utilisé dans la configuration du Mod.","In TFTV erhältst du sofort eine bestimmte Menge einer exotischen Ressource, sobald du eine Uralte Stätte von den Automaten übernimmst. Die Menge hängt von der Art der Ressource und dem Schwierigkeitsgrad ab oder alternativ von den manuellen Einstellungen in der Mod-Konfiguration.",,"W TFTV natychmiast zdobywasz pewną ilość egzotycznego surowca, gdy przejmujesz kontrolę nad starożytnym miejscem od Automatów. Ilość zasobów zależy od rodzaju surowca i poziomu trudności albo od ręcznego ustawienia użytego w konfiguracji moda.","В TFTV вы сразу же получаете некоторое количество Экзотических Материалов, когда забираете у Роботов контроль над Руинами Древних. Количество ресурсов зависит от типа ресурса и уровня сложности, или, в качестве альтернативы, от соответствующей настройки, используемой в конфигурации мода.","En TFTV, ganarás inmediatamente una cantidad de un recurso exótico cuando tomes control de un lugar antiguo de los Autómatas. La cantidad de recursos depende del tipo y el nivel de dificultad, o del ajuste manual usado en Mod config. ",
KEY_TUTORIAL_DLC2_REFINERY_NAME,Text,,ANCIENT SITE,,SITE ANCIEN,URALTE STÄTTE,,STAROŻYTNE MIEJSCE,РУИНЫ ДРЕВНИХ,LUGAR ANTIGUO,
KEY_TUTORIAL_DLC2_ARCHEOLOGY_NAME,Text,,We've completed our Archaeology Lab!,,Nous avons terminé notre laboratoire d'archéologie !,Unser Archäologielabor ist fertiggestellt!,,Ukończyliśmy nasze Laboratorium Archeologiczne!,Мы завершили работу над нашей археологической лабораторией!,¡Hemos completado nuestro Laboratorio Arqueológico!,
HINT_HOSTILE_DEFENDERS_TITLE,Text,,Hostile haven defenders,,Défenseurs de refuge hostiles,Feindliche Zufluchtverteidiger,,Wrodzy obrońcy przystani,Охрана убежища против нас,Defensores del refugio hostiles,
HINT_HOSTILE_DEFENDERS_TEXT,Text,,"<i>""Come to rescue us, have they? They are the ones who brought the damn critters on us in the first place! Fragging nerds…""</i>

While this Void Omen is in effect, haven defenders will be hostile to you and attack your operatives on sight, but <b>killing them is not required to win the mission</b>.

Gain XP by protecting structures or civilians as usual.

You can loot crates with faction weapons, but only the equipment in your operatives or vehicles inventory will be recovered.",,"<i>« Ils viennent nous sauver, c'est ça ? Ce sont eux qui nous ont attiré ces maudites bestioles dès le départ ! Sacrés intellos... »</i>

Tant que cette « Influence du Néant » est active, les défenseurs du refuge vous seront hostiles et attaqueront vos unités à vue, mais <b>les tuer n'est pas requis pour remporter la mission</b>.

Gagnez de l'EXP en protégeant les structures ou les civils comme d'habitude.

Vous pouvez piller des caisses contenant des armes de faction, mais seul l'équipement se trouvant dans l'inventaire de vos unités ou de vos véhicules sera récupéré.","<i>„Sollen die uns etwa retten? Dabei haben sie uns diese verdammten Viecher doch erst eingebrockt! Verdammte Nerds...“</i>

Solange dieses Omen der Leere aktiv ist, sind die Verteidiger der Zuflucht dir gegenüber feindselig und greifen deine Einheiten sofort an – aber <b>du musst sie nicht töten, um die Mission zu gewinnen</b>.

Erfahrungspunkte (XP) erhältst du wie gewohnt, indem du Gebäude oder Zivilisten schützt.

Kisten mit Fraktionswaffen können geplündert werden, doch nur die Ausrüstung im Inventar deiner Einheiten oder Fahrzeuge wird geborgen.",,"<i>""Przyszli nas ratować, tak? To oni w ogóle ściągnęli na nas te cholerne stwory! Pieprzone kujonki...""</i>

Gdy ten Znak Pustki jest aktywny, obrońcy przystani będą wobec ciebie wrodzy i zaatakują twoich operatorów od razu, ale <b>zabijanie ich nie jest wymagane do wygrania misji</b>.

Zdobywaj PD, chroniąc struktury albo cywilów jak zwykle.

Możesz łupić skrzynie z bronią frakcyjną, ale odzyskany zostanie tylko sprzęt znajdujący się w wyposażeniu twoich operatorów lub pojazdów.","<i>""Они пришли, чтобы спасти нас? Как бы не так! Они - это те, кто сначала натравил на нас этих чертовых тварей! Чертовы ублюдки...""</i>

Пока действует это Знамение Пустоты, защитники убежища будут настроены враждебно по отношению к вам и нападут на ваших бойцов, как только увидят их, но для победы в миссии не обязательно их убивать.

Получайте опыт, защищая строения или гражданских лиц, как обычно.

Вы можете разграбить ресурсные ящики с оружием фракции, но унести сможете лишь то, что будет сложено в инвентарь ваших бойцов и машин.","<i>""¿Han venido a rescatarnos? ¡Ellos son los que trajeron a los condenados critters para empezar! Malditos cerebritos…""</i>

Mientras este Augurio del Vacío esté activo, los defensores del refugio serán hostiles y atacarán a tus operativos nada más verlos, pero <b>devolver el fuego contra ellos no es necesario para completar la misión</b>.

Gana EXP protegiendo las estructuras y civiles como siempre.

Puedes saquear los cofres con armas de facción, pero solo te quedarás el equipamiento que tengas en el inventario de tus operativos o vehículos.",
HINT_FIRE_QUENCHER_TITLE,Text,,Fire Quencher,,Extincteur,FLAMMENLÖSCHER,,Gasiciel ognia,Живой Огнетушитель,Aplacafuegos,
HINT_FIRE_QUENCHER_TEXT,Text,,"<i>“There was nothing special about this one… Here comes the bisque, I thought… Boy was I wrong.”</i>

Some Arthrons have evolved the ability to instantly quench the fire they come in contact with, replacing it with Mist. They are apparently doing this by spraying some biochemical compound  from their <b>heads</b>. Disabling their heads should remove both their immunity to fire and their ability to quench it.",,"<i>« Il n'avait rien de spécial, celui-là... Et voilà la bisque, que je me suis dit... Eh bien, je me trompais lourdement. »</i>

Certains Arthrons ont développé la capacité d'éteindre instantanément les flammes avec lesquelles ils entrent en contact, les remplaçant par de la Brume. Ils y parviennent apparemment en pulvérisant un composé biochimique depuis leur <b>tête</b>. Neutraliser leur tête devrait supprimer à la fois leur immunité au feu et leur capacité à l'éteindre.","<i>„An diesem hier war nichts Besonderes...
‚Jetzt gibt’s Krabbensuppe‘, dachte ich...
Junge, lag ich daneben.“</i>

Einige Arthrons haben die Fähigkeit entwickelt, Feuer, mit dem sie in Kontakt kommen, augenblicklich zu löschen und durch Nebel zu ersetzen. Offenbar erreichen sie dies, indem sie eine biochemische Substanz aus ihren <b>Köpfen</b> versprühen. Wird der Kopf deaktiviert, verlieren sie sowohl ihre Feuerimmunität als auch ihre Fähigkeit, Flammen zu ersticken.",,"<i>""Nic szczególnego w nim nie było... Pomyślałem: no to zupa gotowa... Ale się myliłem.""</i>

Niektóre Arthrony wyewoluowały zdolność natychmiastowego gaszenia ognia, z którym się stykają, zastępując go Mgłą. Najwyraźniej robią to, rozpylając jakiś związek biochemiczny ze swoich <b>głów</b>. Unieszkodliwienie ich głów powinno odebrać im zarówno odporność na ogień, jak i zdolność jego gaszenia.","<i>""В этой твари не было ничего особенного... Сейчас нафарширую, подумал я тогда. Боже, как же я ошибался...""</i>

Некоторые Артроны развили способность мгновенно гасить огонь, с которым они соприкасаются, заменяя его Туманом. Очевидно, они делают это, распыляя какое-то биохимическое вещество из своих голов. Выбитая голова должна лишить их невосприимчивости к огню и способности гасить его.","<i>“No había nada de especial en este… Aquí viene el marico… Que euivocado estaba”.</i>

Algunos Arthrones han evolucionado para soportar el fuego, reemplazándolo con Niebla. Lo hacen rociando un compuesto bioquímico por sus <b>cabezas</b>. Incapacitando sus cabezas debería elimianr tanto su inmunidad al fuego como su habilidad.",
