Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
TFTV_INCIDENT_9_OUTCOME_1_FAIL,Text,,"It all looks like chaos and neglect; if there is some pattern or direction, it remains hidden from us.",,,,,,,,
TFTV_INCIDENT_10_TITLE_AN,Text,,Voices in the Engine,,,,,,,,
TFTV_INCIDENT_10_DESC,Text,,"Maintenance personnel at the power plant of [HavenName] report seeing shapes in the shadows and hearing voices where none should be.

The reports are consistent enough that the workers insist the facility is haunted.

The Exarch wishes to know whether this is a spiritual matter—or something else entirely.",,,,,,,,
TFTV_INCIDENT_10_CHOICE_0_E_O,Text,,"Investigate the reported apparitions within the power plant.
(Occult)",,,,,,,,
TFTV_INCIDENT_10_CHOICE_1_P_M,Text,,"Speak with the Skeouphylax responsible for maintaining the facility.
(Psycho-Sociology / Machinery approach)",,,,,,,,
TFTV_INCIDENT_10_CHOICE_2,Text,,We have better things to do than chase ghosts [END],,,,,,,,
TFTV_INCIDENT_10_OUTCOME_0_SUCCESS,Text,"Reward: Anu +4, Haven leader +8, Research +200","Visual distortions and unexplained sounds are strongest near specific maintenance corridors and service shafts.

A careful inspection reveals patches of organic growth—fungal in structure, probably originating in the Field of Transmutation.

It thrives in areas exposed to heat, trace radiation, and persistent electrical discharge from the reactor systems.

Subtle emissions from the growth interfere with perception, creating the illusion of movement and sound.",,,,,,,,
TFTV_INCIDENT_10_OUTCOME_1_SUCCESS,Text,"Reward: Anu +4, Haven leader +8, Research +200","The Skeouphylax is guarded and evasive at first, reluctant to share the deeper aspects of her duties.

Yet the ritualized way she maintains the plant—fixed routes, repeated gestures, and areas avoided without explicit explanation—reveals an unspoken structure.

Following these patterns leads Phoenix operatives to sections of the facility that are rarely inspected.

In these neglected spaces, an unfamiliar organic presence is discovered, clinging to conduits and shielding.",,,,,,,,
TFTV_INCIDENT_10_OUTCOME_0_FAIL,Text,,"The investigation yields little more than shadows and noise.

Environmental conditions fluctuate constantly, obscuring any consistent source.

The workers’ fear makes every anomaly feel intentional.

The sense of presence remains—unexplained, unresolved.",,,,,,,,
TFTV_INCIDENT_10_OUTCOME_1_FAIL,Text,,"The Skeouphylax closes ranks.

She insists that certain aspects of her work are not meant to be scrutinized by outsiders.

Maintenance records are symbolic rather than practical, and technical details are obscured behind doctrine.

If something inhabits the power plant, it remains unnamed—and untouched.",,,,,,,,
TFTV_INCIDENT_11_TITLE_AN,Text,Requirement: Syn rep > 49,Protocol 67,,,,,,,,
TFTV_INCIDENT_11_DESC,Text,,"Synedrion representatives request Phoenix Project assistance in locating a hacker believed to be operating from the slums of the Anu haven of [HavenName].

Something has been taken—data of sufficient importance that its recovery has become a priority.

How Synedrion narrowed the search to this particular haven remains unclear.",,,,,,,,
TFTV_INCIDENT_11_CHOICE_0_M,Text,,"Monitor outgoing communications from the haven.
(Machinery)",,,,,,,,
TFTV_INCIDENT_11_CHOICE_1_E_O,Text,,"Explore the slums and speak with the locals under pretext of religious interest. 
(Exploration / Occult)",,,,,,,,
TFTV_INCIDENT_11_CHOICE_2,Text,,We are not Synedrion's hounds [END],,,,,,,,
TFTV_INCIDENT_11_OUTCOME_0_SUCCESS,Text,"Reward: + 5 Syn, 100 tech","Traffic analysis reveals an unusual pattern: brief, irregular data bursts routed through public access relays. Most of the traffic is trivial—provocations, mockery, deliberately irritating intrusions into Synedrion networks. Tracking the source of the trolling leads Phoenix to a single terminal and its operator.

The man appears amused rather than alarmed. “I know what you’re looking for,” he says.

From his console, he initiates a final transmission addressed to Athena.

The packet is labeled Protocol67Rev3b.",,,,,,,,
TFTV_INCIDENT_11_OUTCOME_1_SUCCESS,Text,"Reward: + 5 Syn, 100 tech","The trail leads deep into the least regulated quarter of the slums—an area the Disciples show little interest in policing.

Among chemical diversions and virtual indulgences, illicit data work is common enough to attract little attention.

One individual greets Phoenix without surprise.

“I heard you coming,” he says. “So I took care of it.”

He demonstrates: the stolen material has already been transmitted, and the local storage wiped.

Synedrion later confirms that Athena has received what was lost.",,,,,,,,
TFTV_INCIDENT_11_OUTCOME_0_FAIL,Text,,"The data traffic is too diffuse to isolate.

Encryption layers shift constantly, and civilian traffic overwhelms meaningful patterns.

Whatever was taken remains out of reach.

Synedrion advises continued discretion.",,,,,,,,
TFTV_INCIDENT_11_OUTCOME_1_FAIL,Text,,"Conversations go nowhere.

Some locals pretend ignorance. Others offer misleading directions for a price.

The slums absorb Phoenix’s attention without yielding results.

By the time a credible lead emerges, the opportunity has passed.",,,,,,,,
TFTV_INCIDENT_12_TITLE_AN,Text,Requirements: haven surived attack,First to Burn,,,,,,,,
TFTV_INCIDENT_12_DESC,Text,,"[HavenName] has survived a Pandoran attack—but barely.

The cost was severe: widespread destruction, heavy casualties, and damage to infrastructure.

In the aftermath, the Exarch accuses the Taxiarch of failing to mount an effective defense.  The Taxiarch, for his part, insists that events unfolded exactly as doctrine and necessity dictated.",,,,,,,,
TFTV_INCIDENT_12_CHOICE_0_B_C,Text,,"Review command logs and reports on causalties.
(Biotech/Compute)",,,,,,,,
TFTV_INCIDENT_12_CHOICE_1_E_M,Text,,"Assess the haven’s defensive layout.
(Exploration approach)",,,,,,,,
TFTV_INCIDENT_12_CHOICE_2,Text,,Let's stay out of the blame game [END],,,,,,,,
TFTV_INCIDENT_12_OUTCOME_0_SUCCESS,Text,"Reward: +4 Anu, + 8 Haven Leader, + 400 food","The initial attack carved a path of destruction through the slums. Security forces attempted to respond, but chaos spread quickly.

Amid the confusion, a second group of attackers breached the walled upper districts from the opposite side.

Communication delays and conflicting priorities hampered response.",,,,,,,,
TFTV_INCIDENT_12_OUTCOME_1_SUCCESS,Text,"Reward: +4 Anu, + 8 Haven Leader, + 400 food","The unwalled slums form the outer perimeter, surrounding the fortified upper districts.

They are not merely neglected—they are intended to absorb the first impact of any attack.

In theory, this delays attackers.

In practice, it also entangles defenders, drawing them into narrow streets and collapsing structures.",,,,,,,,
TFTV_INCIDENT_12_OUTCOME_0_FAIL,Text,,"The reports are contradictory and incomplete.

Accounts differ sharply depending on rank and affiliation.

Some emphasize heroism. Others emphasize inevitability.

Taken together, they offer justification—but not clarity.",,,,,,,,
TFTV_INCIDENT_12_OUTCOME_1_FAIL,Text,,"Much of the defensive infrastructure has already been dismantled or repurposed for emergency repairs.

Damage patterns overlap, obscuring original lines of engagement.

Whatever logic once guided the haven’s defenses is now buried beneath the ruins.",,,,,,,,
TFTV_INCIDENT_13_TITLE_AN,Text,"Requirements: 
Anu haven within Mist + Synedrion Mist Repeller",Resonance,,,,,,,,
TFTV_INCIDENT_13_DESC,Text,,"The inhabitants of the Anu haven of [HavenName] report persistent nausea, headaches, and disorientation.

The Anagnostes has exhausted the prescribed cleansing rites, but the symptoms persist.

No obvious contamination has been identified, and no single district appears uniquely affected.",,,,,,,,
TFTV_INCIDENT_13_CHOICE_0_E,Text,,"Investigate whether the haven’s location plays a role.
(Exploration)",,,,,,,,
TFTV_INCIDENT_13_CHOICE_1_B_O,Text,,"Examine those reporting symptoms.
(Biotech / Occult )",,,,,,,,
TFTV_INCIDENT_13_CHOICE_2,Text,,"Nausea, headache or disorientation? Who <i>doesn't</i> feel it these days? [END]",,,,,,,,
TFTV_INCIDENT_13_OUTCOME_0_SUCCESS,Text,Reward: Research +300,"Mapping environmental influences reveals that [HavenName] lies within the effective range of a Synedrion Mist Repeller operating from [RequirementHavenName].

While the device is not intended to affect humans, its long-term secondary effects remain poorly understood.",,,,,,,,
TFTV_INCIDENT_13_OUTCOME_1_SUCCESS,Text,Reward: Research +300,"Examination of the affected individuals reveals a common factor.

All display signs of mutation—some minor, some extensive.

No single mutation correlates cleanly with symptom severity.",,,,,,,,
TFTV_INCIDENT_13_OUTCOME_0_FAIL,Text,,"No unusual environmental factors can be isolated.

The haven’s position, airflow, and terrain appear unremarkable.

The symptoms resist explanation, reinforcing the belief that the cause is spiritual rather than material.",,,,,,,,
TFTV_INCIDENT_13_OUTCOME_1_FAIL,Text,,"Many refuse examination, fearing the results will be used to question their worthiness.

Others insist the pain is proof of Ascendancy’s cost.

The data remains fragmented, filtered through belief and fear.",,,,,,,,
TFTV_INCIDENT_14_TITLE_AN,Text,"Requirement: haven with >10k population and advanced training facility
",The Piercing of the Veil,,,,,,,,
TFTV_INCIDENT_14_DESC,Text,,"The Exarch of [HavenName] invites the Phoenix Project to witness a sacred event known as the Piercing of the Veil.

Before a gathered crowd, selected mutants demonstrate extraordinary abilities:
bodies that heal in moments, minds that touch other minds, leaps beyond human limits, strength that defies anatomy.

The ritual is presented as a glimpse of Ascendancy itself.",,,,,,,,
TFTV_INCIDENT_14_CHOICE_0_P,Text,,"Observe the crowd and analyze the public reaction.
(Psycho-Sociology)",,,,,,,,
TFTV_INCIDENT_14_CHOICE_1_B_O,Text,,"Speak privately with the participants of the ritual.
(Occult / Biotech)",,,,,,,,
TFTV_INCIDENT_14_CHOICE_2,Text,,We don't have time for a freak show [END],,,,,,,,
TFTV_INCIDENT_14_OUTCOME_0_SUCCESS,Text,"Reward: Anu +4, Haven leader +8, +300 food","Awe dominates the crowd. Cries of devotion, tears, spontaneous prayer. 

Yet beneath the ecstasy, another emotion is present—quieter, harder to admit: Fear.

Not only of what the mutants can do, but of the distance now revealed between them and those who cannot. Ascendancy promises unity, but the spectacle highlights separation. The crowd believes—but with unease.",,,,,,,,
