"Key","Type","Desc","English","Chinese (Simplified)","French","German","Italian","Polish","Russian","Spanish","UI_Tester"
"TFTV_STAMINAHINT_TEXT","Text","","In TFTV, when one of your operatives gets a bodypart disabled in Tactical, once back in Geoscape its stamina will be reduced to 0. <b>Healing the injured bodypart in Tactical will not prevent this effect</b>. Stamina will also be set to 0 when the character gets a mutation or a bionic augmentation.","在 TFTV 中，当你的干员在战术战中某个肢体被禁用，回到世界地图后其耐力将被降至 0。<b>在战术战中治疗受伤的肢体无法防止此效果</b>。当角色获得变异或义体增强时，耐力也会被设为 0。","Dans TFTV, lorsque une partie du corps de vos unités est  désactivée lors d'une mission tactique, une fois de retour sur le Geoscape, son endurance sera réduite à 0. <b>La guérison de la partie du corps blessée lors de la mission tactique n'empêchera pas la perte d'endurance</b>. L'endurance sera également mise à 0 lorsque le personnage obtient une mutation ou une augmentation cybernétique.","In <b>TFTV</b> sinkt die Ausdauer einer Einheit bei Rückkehr auf die Geoscape sofort auf 0, falls im Taktik-Modus ein Körperteil deaktiviert wurde. <b>Das Heilen des verletzten Körperteils während des Einsatzes verhindert diesen Effekt nicht.</b>

Die Ausdauer wird ebenfalls auf 0 gesetzt, wenn die Einheit eine Mutation oder eine bionische Augmentierung erhält.","","","В TFTV, когда у одного из ваших бойцов выбита часть тела в бою (тактический режим), после возвращения на карту Земли (планетарный режим) его выносливость снижается до 0. <b>Излечение поврежденной части тела в тактическом режиме не предотвратит этот эффект</b>. Выносливость также станет равна 0, в тот момент, когда боец мутирует или аугментирует в нашей лаборатории.","",""
"TFTV_STAMINAHINT_TITLE","Text","","STAMINA LOSS FROM DISABLED LIMBS","肢体禁用导致的耐力损失","PERTE D'ENDURANCE DUE À DES PARTIES DU CORPS HANDICAPES","AUSDAUERVERLUST DURCH GESCHÄDIGTE GLIEDMASSEN","","","ПОТЕРЯ ВЫНОСЛИВОСТИ ИЗ-ЗА ВЫБИТЫХ КОНЕЧНОСТЕЙ","",""
"HINT_ACHERON_PRIME_DESCRIPTION","Text","","This Acheron is a direct evolution of the basic Acheron, its Delirium spray inflicting more <b>acid damage</b>. In addition to <b>""Harbinger of the Void"" passive ability</b> (<i>increases the chances that an Arthron or a Triton will be Touched by the Void</i>), it has the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>).

Remember that characters or units caught in the Mist can always be targeted by Umbra.","此Acheron是基础Acheron的直接进化体，其谵妄喷雾造成更多的<b>酸性伤害</b>。除了拥有<b>“虚空先驱”被动能力</b>（<i>增加Arthron或Tritons被虚空触碰的几率</i>），它还拥有<b>“协同谵妄”被动能力</b>（<i>所有潘多拉体在战斗中造成谵妄伤害</i>）。

请记住，被迷雾笼罩的角色或单位始终可以被幽影锁定。","Cet Acheron est une évolution directe de l’Acheron de base ; son jet de Delirium inflige davantage de <b>dégâts acides</b>. En plus de la capacité passive <b>« Héraut du Néant »</b> (<i>augmente les chances qu’un Arthron ou un Triton soit « Imprégné du Néant »</i>), il dispose de la capacité passive <b>« Co-Delirium »</b> (<i>tous les Pandoriens engagés dans le combat infligent des dégâts de Delirium</i>).

Rappelez-vous que les personnages ou unités pris dans la Brume peuvent toujours être pris pour cible par une Umbra.","Dieser Acheron ist eine direkte Weiterentwicklung des Basis-Acherons. Sein Delirium-Spray verursacht mehr <b>Säureschaden</b>. Zusätzlich zur passiven Fähigkeit <b>„Vorbote der Leere“</b> (<i>erhöht die Wahrscheinlichkeit, dass ein Arthron oder ein Triton von der Leere berührt wird</i>) besitzt er die <b>passive Fähigkeit „Co-Delirium“</b> (<i>alle Pandoraner verursachen im Nahkampf Delirium-Schaden</i>).

Beachte, dass Charaktere oder Einheiten, die sich im Nebel befinden, immer von Umbra angegriffen werden können.","","","Этот Ахерон является эволюционировавшим потомком первоначального Ахерона, его «Плевок Сонного Безумия» наносит больше Кислотного урона. В дополнение к пассивной способности <b>«Предвестник Пустоты»</b> (<i>увеличивает вероятность того, что Артрон или Тритон получит «Благословление Пустоты»</i>), у него есть пассивная способность <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>).

Помните, что персонажи или юниты, оказавшиеся в Тумане, всегда могут стать мишенью для Фиолетовых Тварей.","",""
"HINT_ACHERON_PRIME_TITLE","Text","","Acheron Prime","Acheron Prime","Acheron Prime","Acheron Prime","","","Ахерон-Вожак","",""
"HINT_ACHERON_ASCLEPIUS_DESCRIPTION","Text","","The Asclepius Acheron mutation has the <b>""Call Reinforcements"" active ability</b> (<i>instantly call a group of Arthrons and Tritons</i>) and the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>). 

It specializes in healing and aiding other Pandorans and does not have any direct offensive capabilities.","阿斯克勒庇俄斯Acheron变异拥有<b>“呼叫增援”主动能力</b>（<i>立即召唤一组Arthron和Tritons</i>）和<b>“协同谵妄”被动能力</b>（<i>所有潘多拉体在战斗中造成谵妄伤害</i>）。

它专注于治疗和辅助其他潘多拉体，没有任何直接攻击能力。","La mutation Acheron Asclépios dispose de la <b>capacité active « Appel de renforts »</b> (<i>appelle instantanément un groupe d’Arthrons et de Tritons</i>) ainsi que de la <b>capacité passive « Co-Delirium »</b> (<i>tous les Pandoriens engagés dans le combat infligent des dégâts de Delirium</i>).

Elle est spécialisée dans les soins et le soutien aux autres Pandoriens et ne possède aucune capacité offensive directe.","Die Asclepius-Acheron-Mutation besitzt die aktive Fähigkeit <b>„Verstärkung rufen“</b> (<i>ruft sofort eine Gruppe Arthrons und Tritons herbei</i>) und die <b>passive Fähigkeit „Co-Delirium“</b> (<i>alle Pandoraner verursachen im Nahkampf Delirium-Schaden</i>).

Sie ist auf Heilung und Unterstützung anderer Pandoraner spezialisiert und verfügt über keine direkten Angriffsfähigkeiten.","","","Ахерон Асклепий обладает активируемой способностью <b>«Вызвать Подкрепление»</b> (при активации немедленно вызывает группу Артронов и Тритонов) и пассивной способностью <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>).

Он специализируется на лечении и оказании помощи другим Пандоранам и не обладает никакими атакующими способностями.","",""
"HINT_ACHERON_ASCLEPIUS_TITLE","Text","","Acheron Asclepius","Acheron 阿斯克勒庇俄斯","Acheron Asclepius","Acheron Asklepios","","","Ахерон-Асклепий","",""
"HINT_ACHERON_ASCLEPIUS_CHAMPION_DESCRIPTION","Text","","This Acheron is a direct evolution of the Asclepius variant. In addition to the <b>""Call Reinforcements"" active ability</b> (<i>instantly call a group of Arthrons and Tritons</i>) and the <b>""Co-Delirium"" passive ability</b> (<i>all Pandorans in battle deal Delirium damage</i>), it has the <b>Neurotoxic Spray</b> (<i>disable a body part for 1 turn</i>).","此Acheron是阿斯克勒庇俄斯变异的直接进化体。除了拥有<b>“呼叫增援”主动能力</b>（<i>立即召唤一组Arthron和Tritons</i>）和<b>“协同谵妄”被动能力</b>（<i>所有潘多拉体在战斗中造成谵妄伤害</i>），它还拥有<b>神经毒素喷雾</b>（<i>禁用一个肢体1回合</i>）。","Cet Acheron est une évolution directe de la variante Asclépios. En plus de la <b>capacité active « Appel de renforts »</b> (<i>appelle instantanément un groupe d’Arthrons et de Tritons</i>) et de la <b>capacité passive « Co-Delirium »</b> (<i>tous les Pandoriens engagés dans le combat infligent des dégâts de Delirium</i>), il dispose du <b>Jet neurotoxique</b> (<i>désactive une partie du corps pendant 1 tour</i>).","Dieser Acheron ist eine direkte Weiterentwicklung der Asclepius-Variante. Zusätzlich zur aktiven Fähigkeit <b>„Verstärkung rufen“</b> (<i>ruft sofort eine Gruppe von Arthrons und Tritons herbei</i>) und der <b>passiven Fähigkeit „Co-Delirium“</b> (<i>alle Pandoraner verursachen im Nahkampf Delirium-Schaden</i>) verfügt er über das <b>Neurotoxische Spray</b> (<i>deaktiviert ein Körperteil für 1 Runde</i>).","","","Этот Ахерон является эволюционировавшим потомком Ахерона-Асклепия. Кроме активируемой способности <b>«Вызвать Подкрепление»</b> (при активации немедленно вызывает группу Артронов и Тритонов) и пассивной способности <b>«Переносчик Сонного Безумия»</b> (<i>все Пандораны приобретают возможность наносить урон Сонного Безумия при атаке оружием ближнего боя.</i>), он умеет плеваться <b>Нейротоксином</b> (<i>выбивает часть тела на 1 ход</i>).","",""
"HINT_ACHERON_ASCLEPIUS_CHAMPION_TITLE","Text","","Acheron Asclepius Champion","Acheron 阿斯克勒庇俄斯冠军","Acheron Asclepius Champion","Acheron Asclepius Champion","","","Ахерон-Асклепий (Чемпион)","",""
"HINT_ACHERON_ACHLYS_DESCRIPTION","Text","","The Achlys Acheron mutation has the <b>""Resurrect"" active ability</b> (<i>transform all human sized corpses within 10 tiles into Arthrons or Tritons</i>)","阿克利斯Acheron变异拥有<b>“复活”主动能力</b>（<i>将10格范围内所有人类大小的尸体转化为Arthron或Tritons</i>）","La mutation Acheron Achlys dispose de la <b>capacité active « Résurrection »</b> (<i>transforme tous les cadavres de taille humaine situés dans un rayon de 10 cases en Arthrons ou en Tritons</i>).","Die Achlys-Acheron-Mutation besitzt die aktive Fähigkeit <b>„Wiederbeleben“</b> (<i>verwandelt alle Leichen von menschlicher Größe innerhalb von 10 Feldern in Arthrons oder Tritons</i>).","","","Ахерон Ахлис обладает активируемой способностью «Воскрешение» (при активации реанимирует все трупы человеческого размера в радиусе 10 клеток в Артронов или Тритонов).","",""
"HINT_ACHERON_ACHLYS_TITLE","Text","","Acheron Achlys","Acheron 阿克利斯","Acheron Achlys","Acheron Achlys","","","Ахерон-Ахлис","",""
"HINT_ACHERON_ACHLYS_CHAMPION_DESCRIPTION","Text","","This Acheron is a direct evolution of the Achlys variant. In addition to the <b>""Resurrect"" active ability</b> (<i>transform all human sized corpses within 10 tiles into Arthrons or Tritons</i>), it has the <b>""Tributary of the Void"" passive ability</b> (<i>all friendlies <b>of any type</b> within 10 tiles will be Touched by the Void if the character dies</i>).","这个Acheron是 Achlys 变种的直接进化体。除了拥有<b>“复活”主动技能</b>（<i>将10格范围内所有人形尸体转化为甲虫或三叉戟</i>），它还拥有<b>“虚空贡品”被动技能</b>（<i>若该角色死亡，10格范围内所有<b>任何类型</b>的友军都会被虚空触碰</i>）。","Cet Acheron est une évolution directe de la variante Achlys. En plus de la <b>capacité active « Résurrection »</b> (<i>transforme tous les cadavres de taille humaine situés dans un rayon de 10 cases en Arthrons ou en Tritons</i>), il dispose de la <b>capacité passive « Tribut du Néant »</b> (<i>tous les alliés <b>de n’importe quel type</b> situés dans un rayon de 10 cases seront « Imprégné du Néant » si le personnage meurt</i>).","Dieser Acheron ist eine direkte Weiterentwicklung der Achlys-Variante. Zusätzlich zur aktiven Fähigkeit <b>„Wiederbeleben“</b> (<i>verwandelt alle Leichen in Menschengröße innerhalb von 10 Feldern in Arthrons oder Tritons</i>) besitzt er die passive Fähigkeit <b>„Tribut der Leere“</b> (<i>alle Verbündeten jeglicher Art innerhalb von 10 Feldern werden von der Leere berührt, wenn der Charakter stirbt</i>).","","","Этот Ахерон - является эволюционировавшим потомком Ахерона Ахлиса. В дополнение к активируемой способности «Воскрешение» (при активации реанимирует все трупы человеческого размера в радиусе 10 клеток в Артронов или Тритонов), у нее есть пассивная способность «Приток Пустоты» (все союзники любого типа в радиусе 10 клеток получат Благословление Пустоты, если данный персонаж погибнет).","",""
"HINT_ACHERON_ACHLYS_CHAMPION_TITLE","Text","","Acheron Achlys Champion","Acheron Achlys 冠军","Acheron Achlys Champion","Acheron Achlys Champion","","","Ахерон-Ахлис (Чемпион)","",""
"VOID_BLIGHT_NAME_HINT","Text","","Blight of the Void","虚空枯萎","Fléau du Néant","Seuche der Leere","","","Проклятие Пустоты","",""
"VOID_BLIGHT_DESCRIPTION_HINT","Text","","This character or unit can now be attacked by Umbra, regardless of Delirium.

It has gained this status because it was attacked by an Acheron. All Acheron spray or cloud attacks afflict the victims with the <b>""Blight of the Void"" status</b>","该角色或单位现在可以被幽影攻击，无视谵妄值。

它获得此状态是因为曾被Acheron攻击。所有Acheron的喷射或云雾攻击都会使受害者附加<b>“虚空枯萎”状态</b>。","Ce personnage ou cette unité peut désormais être attaqué par une Umbra, quel que soit le Delirium.

Il a obtenu ce statut après avoir été attaqué par un Acheron. Toutes les attaques de jet ou de nuage d’un Acheron infligent aux victimes le <b>statut « Fléau du Néant »</b>.","Diese Spielfigur oder Einheit kann nun unabhängig von Delirium von Umbra angegriffen werden.

Sie hat diesen Status erlangt, weil sie von einem Acheron angegriffen wurde. Alle Sprüh- oder Wolkenangriffe von Acheron belegen die Opfer mit dem Status <b>„Seuche der Leere“</b>.","","","Этот персонаж или юнит теперь может быть атакован Фиолетовой Тварью, даже не будучи зараженным Сонным Безумием.

Он получил этот статус, потому что на него напал Ахерон. Атаки Ахерона ""Дыхание Сонного Безумия или ""Плевок Сонного Безумия"" дают жертвам статус <b>""Проклятие Пустоты""</b>.""","",""
"KEY_TUT3_STORY2_DESCRIPTION","Text","","""Kill confirmed. Phoenix, welco-  Team, on your toes, possible hostiles!""

","“击杀确认。凤凰，欢迎——小队，保持警惕，可能有敌人！”

","Meurtre confirmé. Phoenix, bie-... Équipe, restez sur vos gardes, présence probable d’hostiles !","„Tötung bestätigt. Phoenix, willkommen – Team, auf der Hut, mögliche Feinde!“
","","","""Уничтожение подтверждено. Феникс, добро пожало... Внимание! Боевая готовность! Возможное нападение!""","",""
"KEY_TUT3_TFTV1_DESCRIPTION","Text","","""Don't shoot, we surrender! I'm Alistair Ashby. Yes, the ""Mist Expert"". Thanks for watching my content back in the day, I guess... 

A few of us managed to get to this bunker and activate the emergency beacon before we were overrun by the creatures that followed us here. 

We've got this place mostly up and running... Thanks to Olena, she is quite the wunderkind.""","“别开枪，我们投降！我是阿利斯泰尔·阿什比。没错，就是那个“迷雾专家”。感谢你们当年关注我的内容，算是吧……

我们中有几个人设法进入了这个掩体，并在被追踪到这里的生物淹没之前激活了紧急信标。

这里大部分设施已经恢复运行……多亏了奥琳娜，她真是个神童。”","Ne tirez pas, nous nous rendons ! Je suis Alistair Ashby. Oui, le “Spécialiste de la Brume”. Merci d’avoir suivi mon contenu à l’époque, je suppose...

Quelques-uns d’entre nous ont réussi à atteindre ce bunker et à activer la balise d’urgence avant d’être submergés par les créatures qui nous ont suivis ici.

On a réussi à remettre cet endroit en état de marche... Grâce à Olena, elle est vraiment un prodige.","<i>„Nicht schießen! Bitte, wir sind Menschen! Ich bin Alistair Ashby... ja, genau, der ‚Nebelexperte‘. Wer hätte gedacht, dass ich meine Zuschauer mal unter diesen Umständen treffe?

Ein paar von uns konnten sich in diesen Bunker retten und den Notrufsender aktivieren, kurz bevor uns diese Dinger draußen eingekesselt haben. Wir haben die Anlage größtenteils wieder flottgekriegt... also, eigentlich Olena. Das Mädchen ist ein echtes Wunderkind.“</i>","","","""Не стреляйте, мы сдаемся! Я Алистер Эшби. Да, тот самый ""Эксперт по Туману"". Спасибо, что смотрели мои стримы в свое время, наверное...

Некоторым из нас удалось оторваться от преследовавших нас тварей, добраться до этого бункера и активировать аварийный маяк.

Мы привели это место в порядок. Спасибо Алене, она большой молодец!""","",""
"KEY_TUT3_TFTV1_TITLE","Text","","Alistair Ashby","阿利斯泰尔·阿什比","","Alistair Ashby","","","Алистер Эшби","",""
