"Key","Type","Desc","English","Chinese (Simplified)","French","German","Italian","Polish","Russian","Spanish","UI_Tester"
"KEY_NJ_EXO_BIO_HELMET_LONG_DESCRIPTION","Text","","Created as an advanced targeting implant, the Disruptor head augmentation was gradually modified to use ultrasound emitters to disrupt enemy mind processes.","作为先进瞄准植入物设计，干扰者头部义体逐步改良为使用超声波发射器干扰敌方思维过程。","Conçue à l’origine comme un implant de ciblage avancé, l’augmentation crânienne Disruptor a été progressivement modifiée pour utiliser des émetteurs ultrasonores capables de perturber les processus mentaux des ennemis.","Als fortschrittliches Zielerfassungsimplantat konzipiert, wurde die Disruptor-Kopfaugmentation nachträglich mit Ultraschallemittern zur Störung feindlicher mentaler Prozesse modifiziert.","","","«Голова-подавитель воли» создавалась как передовой имплант-прицел, позже модифицированный, чтобы использовать ультразвуковые излучатели для воздействия на противника - подавления его воли.","",""
"KEY_NJ_EXO_BIO_HELMET_NAME2","Text","","Disruptor Head","干扰者头部","Tête Disruptor","Disruptor-Kopf","","","Голова-подавитель воли","",""
"KEY_NJ_EXO_BIO_LEGS_DESCRIPTION","Text","","New Jericho Rocket Legs Augmentation","新耶利哥火箭腿义体","Module jambes de la Nouvelle-Jéricho : Rocket","Raketenbeinaugmentation (Neu-Jericho)","","","Аугментация «Ноги-ракеты» Нового Иерихона","",""
"KEY_NJ_EXO_BIO_LEGS_LONG_DESCRIPTION","Text","","Following the design of the Golem-B armor jetpack, the Propeller legs augmentation allows soldiers to traverse short distances flying over low obstacles on the way.","继承魔像-B装甲喷气背包设计，螺旋桨腿义体让士兵能飞越低矮障碍，短距离快速移动。","Inspirée par le jetpack de l’armure Golem-B, l’augmentation des jambes à hélice permet aux unités de franchir de courtes distances en survolant de faibles obstacles.","Nach dem Vorbild des Golem-B-Panzerjetpacks entwickelt, erlaubt die Propeller-Beinaugmentation Einheiten, kurze Strecken im Flug zurückzulegen und niedrige Hindernisse zu überwinden.","","","«Ноги-ракеты» позволяют бойцам преодолевать небольшие расстояния, облетая по пути невысокие препятствия. Разработаны на основе реактивного ранца Голем-Б.","",""
"KEY_NJ_EXO_BIO_LEGS_NAME2","Text","","Propeller Legs","螺旋桨腿","Jambes à propulsion","Raketen-Beine","","","Ноги-ракеты","",""
"KEY_NJ_EXO_BIO_TORSO_DESCRIPTION","Text","","New Jericho Exoskeletal Torso Augmentation","新耶利哥外骨骼躯干增强","Module torse exosquelette de la Nouvelle-Jéricho","Exoskelett-Rumpfaugmentation (Neu-Jericho)","","","Аугментация «Корпус-экзоскелет» Нового Иерихона","",""
"KEY_NJ_EXO_BIO_TORSO_LONG_DESCRIPTION","Text","","A third generation exoskeleton rig that allows a soldier to attach any mounted weapons or mecharms to their frame, increasing their versatility in combat by seventy-nine percent.","第三代外骨骼装备，允许士兵将任何安装的武器或机械臂连接到其骨架上，使其在战斗中的多功能性提升了79%。","Exosquelette de troisième génération permettant à une unité de fixer n’importe quelle arme greffée ou bras robotisés à sa structure, augmentant ainsi sa polyvalence au combat de soixante-dix-neuf pour cent.","Exoskelettsystem der dritten Generation, das die Montage beliebiger Waffen oder Mech-Arme erlaubt und die Gefechtsflexibilität um 79% steigert.","","","Экзоскелет третьего поколения, позволяющий бойцу носить любое встраиваемое оружие или манипуляторы, что повышает его универсальность в бою на 79%.","",""
"KEY_NJ_EXO_BIO_TORSO_NAME2","Text","","Neural Torso","神经躯干","Torse neural","Exoskelett-Rumpf","","","Корпус-экзоскелет","",""
"KEY_NJ_JUGG_BIO_HELMET_DESCRIPTION","Text","","New Jericho Control Resist Head Augmentation","新耶利哥抗控头部增强","Module crânien de la Nouvelle-Jéricho : résistance au contrôle","Gedankenkontrollresistenz-Kopfaugmentation (Neu-Jericho)","","","Аугментация «Голова-антиконтроль» Нового Иерихона","",""
"KEY_NJ_JUGG_BIO_HELMET_LONG_DESCRIPTION","Text","","A massive head augmentation of reinforced titanium, the Clarity head provides complete protection to the soldier’s brain, while also isolating him from Pandoran mind control.
","由强化钛合金制成的大型头部增强装置，“清晰头盔”为士兵的大脑提供全面保护，同时隔离潘多拉体的精神控制。
","Augmentation crânienne massive en titane renforcé, la tête Clarity offre une protection complète du cerveau de l'agent, tout en l’isolant du contrôle mental pandorien.","Eine massive Kopfaugmentation aus verstärktem Titan. Die Klarheit-Kopfaugmentation bietet vollständigen Schutz für das Gehirn der Einheit und isoliert diese zugleich von pandoranischer Gedankenkontrolle.","","","Массивная аугментация черепа из закаленного титана, прозванная «Шапочкой-из-фольги», обеспечивает полную защиту мозга бойца, а также защищает его от Пандоранского контроля разума.","",""
"KEY_NJ_JUGG_BIO_HELMET_NAME2","Text","","Clarity Head","清晰头盔","Tête Clarity","Klarheit-Kopf","","","Голова-антиконтроль","",""
"KEY_NJ_JUGG_BIO_LEGS_DESCRIPTION","Text","","New Jericho Safe Landing Legs Augmentation","新耶利哥安全着陆腿部增强","Module jambes de la Nouvelle-Jéricho : atterrissage sécurisé","Beinaugmentation für sichere Landung (Neu-Jericho)","","","Аугментация «Ноги-амортизаторы» Нового Иерихона","",""
"KEY_NJ_JUGG_BIO_LEGS_LONG_DESCRIPTION","Text","","Based on advanced vehicle hydraulics, the Armadillo legs allow soldiers of up to three tons to land safely from fifty meters height absorbing the entire shock.","基于先进的车辆液压技术，犰狳腿允许最多三吨重的士兵从50米高处安全着陆，吸收全部冲击。","Basées sur des systèmes hydrauliques de véhicules avancés, les jambes Armadillo permettent à des agents pesant jusqu’à trois tonnes d’atterrir en toute sécurité depuis une hauteur de cinquante mètres, en absorbant l’intégralité du choc.","Hydraulisch gestützte Beinaugmentation, die Aufprallkräfte vollständig absorbiert und sichere Landungen aus bis zu fünfzig Metern Höhe bei einem Gewicht von bis zu drei Tonnen ermöglicht.","","","«Ноги-амортизаторы» позволяют бойцам массой до трех тонн безопасно приземляться с пятидесятиметровой высоты, поглощая весь удар. Разработаны на основе передовой автогидравлики.","",""
"KEY_NJ_JUGG_BIO_LEGS_NAME2","Text","","Armadillo Legs","犰狳腿","Jambes Armadillo","Armadillo-Beine","","","Ноги-амортизаторы","",""
"KEY_NJ_JUGG_BIO_TORSO_DESCRIPTION","Text","","New Jericho Demolishing Torso Augmentation","新耶利哥破坏者躯干义体","Module torse de la Nouvelle-Jéricho : démolition","Demolierer-Rumpfaugmentation (Neu-Jericho)","","","Аугментация «Корпус-бетонобой» Нового Иерихона","",""
"KEY_NJ_JUGG_BIO_TORSO_LONG_DESCRIPTION","Text","","Initially designed for space combat, the Juggernaut torso makes a person immune to the majority of physical attacks, while also allowing soldiers to breach through solid walls by walking through them.","最初为太空战斗设计，破坏者躯干使人免疫大多数物理攻击，同时允许士兵通过穿墙行走突破坚固墙壁。","Conçu à l’origine pour le combat spatial, le torse Juggernaut rend une personne immunisée contre la majorité des attaques physiques, tout en permettant aux agents de traverser des murs solides en les franchissant de force.","Ursprünglich für den Weltraumkampf entwickelt, macht der Demolierer-Rumpf eine Person gegen den Großteil physischer Angriffe immun und erlaubt es Einheiten zugleich, massive Wände zu durchbrechen, indem sie schlicht hindurchgehen.","","","Изначально созданный для космических боев, «Корпус-бетонобой» делает человека неуязвимым для большинства физических атак и позволяет бойцам проходить сквозь прочные стены, попросту проламывая их.","",""
"KEY_NJ_JUGG_BIO_TORSO_NAME2","Text","","Juggernaut Torso","破坏者躯干","Torse Juggernaut","Demolierer-Rumpf","","","Корпус-бетонобой","",""
"KEY_SY_SHINOBI_BIO_HELMET_DESCRIPTION","Text","","Synedrion Silent Echo Head Augmentation","平衡议会静音回声头部义体","Module tête Synedrion : Silent Echo","Silent-Echo-Kopfaugmentation (Synedrion)","","","Аугментация «Голова-ниндзя» Синедриона","",""
"KEY_SY_SHINOBI_BIO_HELMET_LONG_DESCRIPTION","Text","","Based on Triton head physiology, the Echo head augment is able to produce a sound suppression field, increasing soldier's stealth.","基于特里同头部生理结构，回声头部义体能够产生声音抑制场，提高士兵的潜行能力。","Basée sur la physiologie de la tête Triton, l’augmentation Echo est capable de produire un champ de suppression sonore, augmentant la discrétion de l'agent.","Basierend auf der Kopfanatomie der Tritonen ist die Echo-Kopfaugmentation in der Lage, ein Schallunterdrückungsfeld zu erzeugen, das die Tarnfähigkeit der Einheit erhöht.","","","«Голова-ниндзя» способна гасить издаваемый звук, повышая скрытность бойца. Разработана на основе физиологии головы Тритона.","",""
"KEY_SY_SHINOBI_BIO_HELMET_NAME2","Text","","Echo Head","回声头部","Tête Echo","Echo-Kopf","","","Голова-ниндзя","",""
"KEY_SY_SHINOBI_BIO_LEGS_DESCRIPTION","Text","","Synedrion Anti-detection Legs Augmentation","平衡议会反侦测腿部义体","Module jambes Synedrion : anti-détection","Anti-Detektions-Beinaugmentation (Synedrion)","","","Аугментация «Ноги-ниндзя» Синедриона","",""
"KEY_SY_SHINOBI_BIO_LEGS_LONG_DESCRIPTION","Text","","Designed for silent running, the Mirage legs allow soldiers to run through observed areas unnoticed without worrying about enemy Overwatch.","为静音奔跑设计，幻影腿允许士兵在被观察区域内悄无声息地奔跑，无需担心敌方警戒。","Conçues pour la course silencieuse, les jambes Mirage permettent aux agents de traverser des zones surveillées sans être détectés, sans craindre la surveillance ennemie.","Für lautlose Bewegung konzipiert, ermöglichen die Mirage-Beine Einheiten, überwachte Bereiche unbemerkt zu durchqueren, ohne feindliche Überwachung auszulösen.","","","Созданные для бесшумного бега, «Ноги-ниндзя» позволяют бойцам незаметно пробегать под носом у врагов, находящихся в режиме наблюдения, не опасаясь перехвата.","",""
"KEY_SY_SHINOBI_BIO_LEGS_NAME2","Text","","Mirage Legs","幻影腿","Jambes Mirage","Mirage-Beine","","","Ноги-ниндзя","",""
"KEY_SY_SHINOBI_BIO_TORSO_DESCRIPTION","Text","","Synedrion Melee Proficient Torso Augmentation","平衡议会近战精通躯干义体","Module torse Synedrion : combat rapproché","Nahkampf-Rumpfaugmentation (Synedrion)","","","Аугментация «Корпус-ниндзя» Синедриона","",""
"KEY_SY_SHINOBI_BIO_TORSO_LONG_DESCRIPTION","Text","","The Vengeance torso augmentation focuses on close combat efficiency, combining reflex enhancers and vital spot targeting assistance. This also allows soldiers to wield melee weapons effectively without prior training.","复仇躯干义体专注于近战效率，结合了反射增强器和关键部位瞄准辅助。这也使士兵能够在无先前训练的情况下有效使用近战武器。","L’augmentation du torse Vengeance est axée sur l’efficacité au combat rapproché, combinant des amplificateurs de réflexes et une assistance au ciblage des points vitaux. Elle permet également aux agents de manier efficacement les armes de mêlée sans formation préalable.","Die Vengeance-Rumpfaugmentation ist auf Effizienz im Nahkampf ausgelegt und kombiniert Reflexverstärker mit Zielhilfen zur Erkennung vitaler Trefferzonen. Dadurch können Einheiten Nahkampfwaffen auch ohne vorherige Ausbildung effektiv einsetzen.","","","«Корпус-ниндзя» сочетает в себе усилители рефлексов и автонаведение в уязвимые точки, что позволяет бойцам эффективно владеть оружием ближнего боя без предварительной подготовки.","",""
"KEY_SY_SHINOBI_BIO_TORSO_NAME2","Text","","Vengeance Torso","复仇躯干","Torse Vengeance","Vengeance-Rumpf","","","Корпус-ниндзя","",""
"KEY_MUTATION_PART_HEAD_ARMORED_LONG_DESCRIPTION","Text","","Developed through Arthron DNA modification, the mutation grants 30 head armor and full daze immunity. Additional +1 to Strength","通过Arthron（Arthron）DNA改造开发，该变异赋予30点头部护甲和完全的眩晕免疫。额外+1力量。","Développée par modification de l’ADN d’Arthron, cette mutation confère 30 d’armure crânienne et une immunité totale à l’étourdissement. +1 supplémentaire en Puissance.","Durch Modifikation von Arthron-DNA entwickelt, verleiht diese Mutation 30 Kopfrüstung sowie vollständige Immunität gegen Benommenheit. Zusätzlich +1 auf Stärke.","","","Мутация, полученная в результате модификации ДНК Артрона, дает 30 единиц брони голове и полную невосприимчивость к оглушения. Увеличивает силу на 1","",""
"KEY_MUTATION_PART_HEAD_PERCEPTOR_LONG_DESCRIPTION","Text","","Based on Scylla DNA samples, the mutation enhances the senses, increasing Perception by 8 and Accuracy by 10%.","基于斯库拉（Scylla）DNA样本，该变异增强感官，提升8点感知和10%精准。","Basée sur des échantillons d’ADN de Scylla, cette mutation améliore les sens, augmentant la Perception de 8 et la Précision de 10 %.","Basierend auf Scylla-DNA-Proben verstärkt diese Mutation die Sinne und erhöht Wahrnehmung um 8 sowie Genauigkeit um 10%.","","","Мутация основана на образцах ДНК Сциллы. Обостряет чувства, увеличивая восприятие на 8 и точность на 10%","",""
"KEY_MUTATION_PART_HEAD_RESISTOR_LONG_DESCRIPTION","Text","","Engineered through Siren gene modification, the mutation offers Poison and Virus resistance, while also increasing Willpower by +2.","通过塞壬（Siren）基因改造设计，该变异提供毒素和病毒抗性，同时增加+2意志力。","Obtenue par modification génétique du gène Siren, cette mutation confère une résistance au Poison et aux Virus, tout en augmentant la Volonté de +2.","Durch Modifikation von Sirenen-Genen entwickelt, verleiht diese Mutation Resistenz gegen Gift und Virus und erhöht die Willenskraft um +2.","","","Мутация, созданная путем модификации генов Сирены, обеспечивает устойчивость к ядам и вирусам, а также увеличивает Силу Воли на 2","",""
"KEY_MUTATION_PART_LEG_AGILE_LONG_DESCRIPTION","Text","","Modified based on Arthron DNA, the mutation grants superior Speed as well as goo immunity and the ability to jump up one storey.","基于Arthron（Arthron）DNA改造，该变异赋予卓越速度、黏液免疫以及跳跃一层楼的能力。","Modifiée à partir de l’ADN d’Arthron, cette mutation confère une vitesse supérieure, une immunité au slime et la capacité de sauter d’un étage.","Auf Arthron-DNA basierend verleiht diese Mutation überlegene Geschwindigkeit, Immunität gegen Schleim sowie die Fähigkeit, eine Etage hoch zu springen.","","","Мутация на основе ДНК Артрона, дает превосходную скорость, а также невосприимчивость к слизи и способность прыгать на один этаж вверх","",""
"KEY_MUTATION_PART_LEG_SNEAKER_LONG_DESCRIPTION","Text","","Combining Triton and aquatic DNA, the mutation grants superior stealth and the ability to perform kicks (Sonic Attack will daze target with WP < 15) as well as approach Sentinels without being detected.","结合特里同（Triton）和水生DNA，该变异赋予卓越潜行能力和踢击技能（声波攻击会使意志力低于15的目标眩晕），并能接近哨兵而不被发现。","Combinant l’ADN Triton et aquatique, cette mutation confère une discrétion supérieure et la capacité d’effectuer des coups de pied (l’attaque Sonique étourdit les cibles avec Volonté < 15), tout en permettant d’approcher les Sentinelles sans être détecté.","Durch Kombination von Triton- und aquatischer DNA verleiht diese Mutation überlegene Tarnung sowie die Fähigkeit, Tritte auszuführen (Schallangriff betäubt Ziele mit Willenskraft < 15), und ermöglicht es, sich Wächtern unentdeckt zu nähern.","","","Мутация на основе ДНК Тритона, дает превосходную скрытность, позволяя незаметно приближаться к Стражам, и способность выполнять «Электроудар» (оглушает врагов с Очками Воли менее 15).","",""
