"Key","Type","Desc","English","Chinese (Simplified)","French","German","Italian","Polish","Russian","Spanish","UI_Tester"
"TFTV_TIP_GEOSCAPE_3","Text","","Void Omens can be removed by destroying Pandoran Lairs or Citadels (or Nests if you are playing on Rookie).","通过摧毁潘多拉巢窟或堡垒（如果你使用新兵难度，则为巢穴）可以移除虚空预兆。","Les Influences du Néant peuvent être supprimés en détruisant des Antres ou des Citadelles pandoriennes (ou des Nids si vous jouez en mode Bleu).","Omen der Leere lassen sich entfernen, indem du pandoranische Baue oder Zitadellen zerstörst – auf der Schwierigkeit Grünschnabel auch Nester.","","","Знамения Пустоты можно отменить, уничтожая Пандоранские Логова или Цитадели (или Гнезда, если вы играете на уровне сложности Новичок).","",""
"TFTV_TIP_GEOSCAPE_4","Text","","Pandoran Colonies and Infested Havens speed up Pandoran Evolution.","潘多拉殖民地和被感染的避难所会加速潘多拉体的进化。","Les colonies pandoriennes et les refuges infestés accélèrent l’évolution pandorienne.","Pandoranische Kolonien und befallene Zufluchten beschleunigen die Evolution.","","","Колонии Пандоранов и зараженные убежища ускоряют эволюцию Пандоранов.","",""
"TFTV_TIP_GEOSCAPE_5","Text","","Beware of ambushes when exploring!","探索时要小心伏击！","Méfiez‑vous des embuscades lors de vos explorations !","Die Stille im Nebel ist ein Raubtier. Hinterhalte sind keine Möglichkeit, sondern eine Gewissheit für die Unvorsichtigen!","","","Остерегайтесь засад при разведке неизвестных локаций!","",""
"TFTV_TIP_GEOSCAPE_6","Text","","You can buy Faction Technologies in the Marketplace.","你可以在市集购买派系科技。","Vous pouvez acheter des Technologies de faction dans le Marché.","Im Basar kannst du Fraktionstechnologien erwerben.","","","Вы можете купить технологии фракций на Рынке.","",""
"TFTV_TIP_GEOSCAPE_7","Text","","Reverse Engineering an item will allow the player to research the underlying Faction Technology.","逆向工程一件物品将允许玩家研究其背后的派系科技。","Le rétro‑ingénierie d’un objet permet au joueur d’étudier la Technologie de faction sous-jacente.","Durch Rückwärtsanalyse eines Gegenstands kannst du die zugrunde liegende Fraktionstechnologie erforschen.","","","Реверс-инжиниринг предмета позволит игроку изучить технологию фракции, лежащую в его основе.","",""
"TFTV_TIP_GEOSCAPE_8","Text","","You don't have to follow the Symes questline to win; activate a couple old Phoenix bases to see if there is anything interesting in their archives...","你不必跟随赛姆斯的任务线才能获胜；激活几个旧的凤凰点基地，看看他们的档案中是否有有趣的东西……","Vous n’êtes pas obligé de suivre la quête de Symes pour gagner ; activez quelques anciennes bases Phénix pour voir s’il y a quelque chose d’intéressant dans leurs archives...","Symes’ Pfad ist nur einer von vielen in den Abgrund. Durchsuche die verstaubten Archive alter Basen – vielleicht liegt die Wahrheit in den Trümmern vergraben.","","","Чтобы победить, необязательно идти по следам Саймса: активируйте пару старых баз Феникса, чтобы узнать, нет ли в их архивах чего-нибудь интересного...","",""
"TFTV_TIP_GEOSCAPE_9","Text","","The FAR-M module that comes equipped on your starting Manticore adds 4 seats and stamina regeneration to everyone on board.","你起始螳螂上的 FAR 乘员模块为机上所有人增加4个座位和耐力回复。","Le module FAR-M équipé sur votre Manticore de départ ajoute 4 sièges et régénère l’endurance de tous les occupants.","Das FAR-Modul der Start-Manticore bietet 4 Zusatzplätze und regeneriert Ausdauer.","","","Модуль РШМ, которым оснащается стартовая Мантикора, добавляет 4 места для бойцов и постепенное восстановление выносливости всех, кто находится на борту.","",""
"TFTV_TIP_GEOSCAPE_10","Text","","There are 4 different Passenger Modules for your aircraft, each granting a different bonus in addition to the extra seats. You will unlock them as you acquire Faction Technologies.","你的飞行器有4种不同的乘员模块，每种除了额外座位外还提供不同的加成。你将在获得派系科技时解锁它们。","Il existe 4 modules passagers différents pour votre appareil, chacun offrant un bonus distinct en plus des sièges supplémentaires. Vous les débloquerez au fur et à mesure que vous acquerrez des Technologies de faction.","Es gibt 4 verschiedene Transportmodule für dein Fluggerät. Jedes gewährt neben zusätzlichen Sitzen einen eigenen Bonus. Du schaltest sie frei, sobald du Fraktionstechnologien erwirbst.","","","Для вашего самолета существует 4 различных пассажирских модуля, каждый из которых дает различные бонусы и дополнительные места для бойцов. Вы откроете их по мере получения технологий фракций.","",""
"TFTV_TIP_GEOSCAPE_11","Text","","A Haven under attack will send out an S.O.S., revealing its position.","被攻击的避难所会发出求救信号，暴露其位置。","Un refuge attaqué émettra un S.O.S., révélant sa position.","Die Todesschreie einer fallenden Zuflucht hallen durch die Geoscape. Ein SOS ist nur der verzweifelte Countdown bis zur endgültigen Stille.","","","Убежище, подвергшееся нападению, посылает сигнал SOS, сообщая о своих координатах.","",""
"TFTV_TIP_GEOSCAPE_12","Text","","Build or repair satellite uplinks at your bases to discover Points of Interest and increase the chance of detecting a Pandoran Colony after successfully defending a haven.","在你的基地建造或修复卫星上行系统，以发现兴趣点，并在成功防御避难所后提高发现潘多拉殖民地的几率。","Construisez ou réparez des liaisons satellites dans vos bases pour découvrir des Points d’Intérêt et augmenter la probabilité de détecter une colonie pandorienne après avoir défendu avec succès un refuge.","Baue oder repariere Satellitenanbindungen in deinen Basen, um interessante Orte zu entdecken und die Chance zu erhöhen, nach einer erfolgreichen Zufluchtsverteidigung eine pandoranische Kolonie aufzuspüren.","","","Постройте или отремонтируйте «Спутниковые Комплексы» на своих базах, чтобы находить новые локации на карте Земли и повысить вероятность обнаружения Пандоранских Колоний при успешной защите убежищ.","",""
"TFTV_TIP_GEOSCAPE_13","Text","","As long as haven leaders are not hostile to the Phoenix Project, they will continue to offer recruits, though at a higher price if they dislike you.","只要避难所领导者对凤凰计划不持敌对态度，他们将继续提供招募兵，但如果他们不喜欢你，价格会更高。","Tant que les dirigeants des refuges ne sont pas hostiles au Projet Phénix, ils continueront à proposer des recrues, bien qu’à un prix plus élevé s’ils vous apprécient peu.","Solange Zufluchtsanführer dem Phoenix-Projekt nicht feindlich gesinnt sind, bieten sie weiterhin Rekruten an – nur teurer, wenn sie dich nicht mögen.","","","Пока лидеры убежищ не враждебны Проекту Феникс, они будут продолжать предлагать новобранцев, хотя и по более высокой цене, если вы им не нравитесь.","",""
"TFTV_TIP_GEOSCAPE_14","Text","","As the Oneiric Delirium advances, more negative effects will come in play, including Void Omens.","随着梦魇谵妄的推进，更多负面效果将开始生效，包括虚空预兆。","À mesure que le Delirium progresse, davantage d’effets négatifs entreront en jeu, y compris les Influences du Néant.","Während das Oneirische Delirium voranschreitet, treten weitere negative Effekte in Kraft – einschließlich Omen der Leere.","","","По мере распространения Сонного Безумия в игру будет вступать все больше негативных эффектов, включая Знамения Пустоты (Void Omens).","",""
"TFTV_TIP_GEOSCAPE_15","Text","","Havens destroyed inside the Mist can become Infested.","迷雾中的避难所被摧毁后可能会变成感染避难所。","Les refuges détruits à l’intérieur de la Brume peuvent devenir infestés.","Was der Nebel beansprucht, gibt er nicht wieder her. Zerstörte Zufluchten bleiben nicht tot; sie können zu Brutstätten des Albtraums werden.","","","Убежища, разрушенные внутри Тумана, могут стать зараженными.","",""
"TFTV_TIP_GEOSCAPE_16","Text","","Infested Havens cannot be saved, but unique rewards can be salvaged and some population recovered.","被感染的避难所无法拯救，但可以回收独特奖励和部分人口。","Les refuges infestés ne peuvent pas être sauvés, mais des récompenses uniques peuvent être récupérées et une partie de la population peut être sauvée.","Befallene Zufluchten lassen sich nicht retten, aber du kannst einzigartige Belohnungen bergen und einen Teil der Bevölkerung evakuieren.","","","Зараженные убежища нельзя спасти, но при их зачистке можно получить уникальные награды и восстановить часть населения.","",""
"TFTV_TIP_GEOSCAPE_17","Text","","If you are looking for a challenge, check the Make Pandorans Stronger option at the start of the game. If you are still finding everything too easy, try the ELDRITCH difficulty. Report if you survive, would you kindly. ","如果你想挑战更高难度，请在游戏开始时选择“让潘多拉体更强大”选项。如果你仍觉得游戏太简单，试试“远古难度”。如果你能活下来，请务必报告。","Si vous cherchez un défi, activez l’option “Rendre les Pandoriens plus forts” au début du jeu. Si vous trouvez encore tout trop facile, essayez la difficulté ETERMES. Faites un rapport si vous survivez, s’il vous plaît.","Wenn du eine Herausforderung suchst, aktiviere zu Spielbeginn die Einstellung „stärkere Pandoraner“. Wenn dir dann immer noch alles zu leicht ist, probier den Schwierigkeitsgrad ETERMES. Gib uns bitte Bescheid, falls du überlebst.","","","Если вы хотите больше сложностей, включите опцию ОПАСНЫЕ ПАНДОРАНЫ в начале игры. Если вам все еще кажется, что играть слишком легко, попробуйте сложность ПОЛНОЕ БЕЗУМИЕ. Сообщите, если вы выжили, пожалуйста :)","",""
"TFTV_TIP_GEOSCAPE_18","Text","","If you are finding the game too hard, try playing on Story Mode or Rookie. You can also choose a different difficulty setting for the Tactical portion of the game. You can do so either on starting a new game or in the mod config.","如果你觉得游戏太难，可以尝试故事模式或新手难度。你也可以为战术部分选择不同的难度设置，既可以在新游戏开始时选择，也可以在 Mod 配置中调整。","Si vous trouvez le jeu trop difficile, essayez de jouer en Mode Histoire ou en Bleu. Vous pouvez également choisir un niveau de difficulté différent pour la partie Tactique du jeu, soit en commençant une nouvelle partie, soit dans la configuration du mod.","Wenn dir das Spiel zu schwer ist, versuch „Erzählung“ oder „Grünschnabel“. Du kannst außerdem einen anderen Schwierigkeitsgrad für den taktischen Teil des Spiels wählen – entweder beim Start eines neuen Spiels oder in der Mod-Konfiguration.","","","Если игра кажется вам слишком тяжелой, попробуйте сыграть на сложности КАК КНИЖКУ ПРОЧИТАТЬ или НОВИЧОК. Вы также можете выбрать отдельно настройку сложности для Тактического (боевого) режима игры. Это можно сделать либо при начале новой игры, либо в конфигурации мода - кликом на название нашего мода в списке модов.","",""
