"Key","Type","Desc","English","Chinese (Simplified)","French","German","Italian","Polish","Russian","Spanish","UI_Tester"
"TFTV_THUNDERBIRD_GROUNDATTACK_MODULE_NAME","Text","","Lightning Strike Precision Ordnance","闪电打击精确弹药","Munitions de Précision Frappe Éclair","Präzisionsbewaffnung „Blitzschlag“","","","Ракета класса воздух-земля «Удар молнии»","",""
"TFTV_THUNDERBIRD_GROUNDATTACK_MODULE_DESCRIPTION","Text","","Precision-guided munitions system that allows to call down targeted explosive strikes in open air locations.","精确制导弹药系统，允许在空旷地点呼叫定点爆炸打击。","Système de munitions à guidage de précision permettant d'ordonner des frappes explosives ciblées dans des zones à ciel ouvert.","Präzisionsgelenktes Munitionssystem, das gezielte Sprengangriffe im offenen Gelände ermöglicht.","","","Система высокоточного оружия, позволяющая наносить управляемые фугасные удары по открытой местности.","",""
"TFTV_THUNDERBIRD_SCANNER_MODULE_NAME","Text","","Argus Array","阿耳戈斯阵列","Réseau Argus","Argus-Array","","","Модуль «Глаза Аргуса»","",""
"TFTV_THUNDERBIRD_SCANNER_MODULE_DESCRIPTION","Text","","Military-grade sensor suite that enhances point-of-interest detection on the Geoscape and heightens operative perception in combat.","军用级传感器套件，增强世界地图上的兴趣点检测，并提升干员在战斗中的感知能力。","Suite de capteurs de qualité militaire qui améliore la détection des points d'intérêt sur le Géoscape et accroît la perception des unités au combat.","Militärtaugliches Sensorsystem zur verbesserten Erkennung interessanter Orte auf der Geosphäre und zur Steigerung der Wahrnehmung unserer Einheiten im Gefecht.","","","Набор военных датчиков, который улучшает обнаружение локаций на карте Земли и повышает Восприятие бойцов в сражениях.","",""
"TFTV_THUNDERBIRD_WORKSHOP_MODULE_NAME","Text","","Hephaestus Workshop","赫淮斯托斯工坊","Atelier d'Héphaïstos","Hephaistos-Werkstatt","","","Модуль «Кузница Гефеста»","",""
"TFTV_THUNDERBIRD_WORKSHOP_MODULE_DESCRIPTION","Text","","An engineering bay that repairs bionics and vehicle systems and enhances their resilience by integrating the latest technological breakthroughs.","一个工程车间，修复义体和飞行器系统，并通过整合最新技术突破提升其耐久性。","Une baie d'ingénierie qui répare les systèmes cybernétiques et les véhicules, tout en améliorant leur résistance grâce à l'intégration des dernières avancées technologiques.","Ingenieurbereich zur Reparatur von Bionik- und Fahrzeugsystemen.
<b>Erhöht die Widerstandsfähigkeit durch Integration modernster Technologiedurchbrüche.</b>","","","Инженерный отсек для ремонта аугментаций и машин, а также внедрения последних технических новинок.","",""
"TFTV_THUNDERBIRD_RANGE_MODULE_NAME","Text","","Daedalus Overdrive Suite","代达罗斯超频套件","Module de suralimentation Daedalus","Daedalus-Overdrive-System","","","Модуль «Ускоритель Дедала»","",""
"TFTV_THUNDERBIRD_RANGE_MODULE_DESCRIPTION","Text","","An automation-driven overdrive package that installs redundant subsystems and precision diagnostics, leveraging advanced automation to maximize range, speed, and airframe resilience.","自动化驱动的超频包，安装冗余子系统和精密诊断，利用先进自动化最大化射程、速度和机体耐久性。","Un ensemble de suralimentation piloté par automatisation qui installe des sous-systèmes redondants et des diagnostics de précision, exploitant l'automatisation avancée pour maximiser la portée, la vitesse et la résilience de la cellule de l'appareil.","Automatisiertes Überlastungspaket mit redundanten Subsystemen und Präzisionsdiagnostik.
<b>Maximiert Reichweite, Geschwindigkeit und Strukturstabilität des Fluggeräts.</b>","","","Комплекс автоматизированных резервных и диагностических систем для максимального увеличения дальности, скорости и прочности самолета.","",""
"TFTV_HELIOS_MISTREPELLER_MODULE_NAME","Text","","Boreas Purger","博瑞亚斯净化器","Purificateur Boreas","Boreas-Reiniger","","","Модуль «Дыхание Борея»","",""
"TFTV_HELIOS_MISTREPELLER_MODULE_DESCRIPTION","Text","","A variant of the Mist Repeller designed to be aircraft mounted.","一种设计用于飞行器安装的迷雾驱散器变体。","Une variante du Répulseur de brume conçue pour être montée sur apareil.","Eine für Fluggeräte angepasste Variante des Nebelabweisers.","","","Авиационный анти-Туманный модуль","",""
"TFTV_HELIOS_STEALTH_MODULE_NAME","Text","","Proteus Matrix","普罗透斯矩阵","Matrice Proteus","Proteus-Matrix","","","Модуль «Матрица Протея»","",""
"TFTV_HELIOS_STEALTH_MODULE_DESCRIPTION","Text","","An AI that forecasts optimal concealment tactics and likely threat vectors to guide operatives. Its predictive accuracy naturally degrades over time, capping its benefits to the mission’s opening phase.","一款人工智能，预测最佳隐蔽战术和可能的威胁方向以指导干员。其预测准确度会随着时间自然下降，收益仅限于任务的开局阶段。","Une IA qui prévoit les tactiques de camouflage optimales et les vecteurs de menace probables pour guider les agents. Sa précision prédictive se dégrade naturellement avec le temps, limitant ses avantages à la phase initiale de la mission.","KI zur Prognose von Tarnmanövern und feindlichen Bewegungen.
Die Präzision nimmt stetig ab und der Nutzen ist auf die Anfangsphase begrenzt.","","","ИИ, который обеспечивает маскировку и прогнозирует вероятные направления угроз, помогая бойцам на начальном этапе миссии. В дальнейшем точность его прогнозов естественным образом снижается.","",""
"TFTV_HELIOS_HEALING_MODULE_NAME","Text","","Panacea Nexus","万能枢纽","Panacea Nexus","Panacea-Regenerationsmodul","","","Модуль «Объятия Панацеи»","",""
"TFTV_HELIOS_HEALING_MODULE_DESCRIPTION","Text","","A bio-nanite infusion chamber that bathes operatives in regenerative swarms and primes them for battle.","一个生物纳米注入舱，浸泡干员于再生群体中，激发其战斗准备状态。","Une chambre d'infusion de bio-nanites qui baigne les agents dans des essaims régénérateurs et les prépare au combat.","Bio-Naniten-Infusionsmodul, das Einheiten in regenerative Schwärmen hüllt und sie auf den Kampf vorbereitet.","","","Камера-ванная с регенеративными био-нанитами для подготовки бойцов к сражению.","",""
"TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_0","Text","","Helios Engine upgrade: Overclocked Fusion Catalyst +100 Speed","赫利俄斯引擎升级：超频融合催化剂 +100 速度","Amélioration de moteur Helios : Catalyseur de fusion surcadencé +100 Vitesse","Helios-Triebwerksupgrade: Übertakteter Fusionskatalysator +100 Geschwindigkeit","","","Апгрейд для двигателя Гелиоса (Разгоночный Катализатор Синтеза): +100 к скорости","",""
"TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_1","Text","","Helios Engine upgrade: Magnetic Plasma Vortex Nozzles +100 Speed","赫利俄斯引擎升级：磁等离子涡喷嘴 +100 速度","Amélioration de moteur Helios : Tuyères à vortex de plasma magnétique +100 Vitesse","Helios-Triebwerksupgrade: Magnetische Plasmawirbel-Düsen +100 Geschwindigkeit","","","Апгрейд для двигателя Гелиоса (Вихревые Магнитоплазменные Сопла): +100 к скорости","",""
"TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_2","Text","","Helios Engine upgrade: Icarus Net +100 Speed","赫利俄斯引擎升级：伊卡洛斯网 +100 速度","Amélioration de moteur Helios : Filet d'Icare +100 Vitesse","Helios-Triebwerksupgrade: Ikarus-Netz +100 Geschwindigkeit","","","Апгрейд для двигателя Гелиоса (Сеть Икара): +100 к скорости","",""
"TFTV_HELIOS_SPEED_MODULE_RESEARCH_BENEFIT_3","Text","","Helios Engine upgrade: Gravitic Resonance Assist +100 Speed","赫利俄斯引擎升级：引力共振辅助 +100 速度","Amélioration de moteur Helios : Assistance par résonance gravitique +100 Vitesse","Helios-Triebwerksupgrade: Gravitische Resonanzunterstützung +100 Geschwindigkeit","","","Апгрейд для двигателя Гелиоса (Гравитационный Резонансный Ускоритель): +100 к скорости","",""
"TFTV_BLIMP_WP_MODULE_NAME","Text","","Sanctum of the Veil","面纱圣所","Sanctuaire du Voile","Heiligtum des Schleiers","","","Модуль «Святилище Вуали»","",""
"TFTV_BLIMP_WP_MODULE_DESCRIPTION","Text","","Aetheric chamber that prepares the Anointed for symbiosis with the Mist.","以太舱，准备受膏者与迷雾的共生。","Une chambre éthérique qui prépare les élus à la symbiose avec le Brouillard.","Ätherische Kammer zur Vorbereitung der Gesalbten auf die Symbiose mit dem Nebel.","","","Эфирная камера для подготовки Последователей к симбиозу с Туманом.","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_NAME","Text","","Mutog Menagerie","变异兽围栏","Centre de confinement pour Mutogs","Menagerie der Mutogs","","","Клетка для Мутога","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_DESCRIPTION","Text","","A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.","节省空间的有机收容模块。飞行器最多可携带并部署2只变异兽，每只占用1个空间。","Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun occupant 1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>","","","Компактный органический изолятор. Самолет может перевозить и размещать до двух Мутогов, по 1-му месту на каждого.","",""
"TFTV_BLIMP_MUTATIONLAB_MODULE_NAME","Text","","Conservatory of Transmutation","变形温室","Conservatoire de Transmutation","Hort der Transmutation","","","Модуль «Обитель Трансмутации»","",""
"TFTV_BLIMP_MUTATIONLAB_MODULE_DESCRIPTION","Text","","Biotic conservatory that nurtures the Anointed, healing wounds and restoring vigor.","培育受膏者的生物温室，能治疗伤口并恢复活力。","Conservatoire biotique qui soigne les élus, pansant leurs blessures et restaurant leur vigueur.","Ein biotischer Hort, der die Gesalbten nährt, Wunden heilt und die Lebenskraft erneuert.","","","Биотическая оранжерея, которая питает Последователей, залечивая раны и восстанавливая силы.","",""
"TFTV_BLIMP_SPEED_MODULE_NAME","Text","","Bioflux Assimilator","生物流同化器","Assimilateur de Bioflux","Bioflux-Assimilator","","","Модуль «Ассимилятор Биопотока»","",""
"TFTV_BLIMP_SPEED_MODULE_DESCRIPTION","Text","","A living engine graft that scavenges and metabolizes microscopic biomatter from the Mist, digesting Mist-borne organics into raw thrust.","一种活体引擎嫁接装置，能从迷雾中回收并代谢微观生物物质，将迷雾携带的有机物转化为原始推力。","Une greffe de moteur vivant qui récupère et métabolise la biomatière microscopique du Brouillard, digérant les organismes en suspension pour les convertir en poussée brute.","Organisches Triebwerk, das mikroskopische Biomasse aus dem Nebel verwertet.
<b>Wandelt organische Materie aus dem Nebel in Schub um.</b>","","","Живой трансплантат двигателя, который собирает и перерабатывает микроскопическую биоматерию из Тумана, превращая органику Тумана в чистую тягу.","",""
"TFTV_CLINIC_BONUS","Text","","Slowly recovers Stamina of characters on board","缓慢恢复机上角色的耐力","Récupère lentement l'endurance des personnages à bord.","Stellt langsam die Ausdauer der Einsatzkräfte an Bord wieder her.","","","Медленно восстанавливает Выносливость пассажиров на борту","",""
"KEY_FS_NJ_CRUISE_CONTROL_MODULE_NAME","Text","","Junker Jet Engine","废铁喷气发动机","Moteur à réaction de bric-et-broc","Junker-Strahltriebwerk","","","Реактивный тракторный движок","",""
"KEY_FS_NJ_CRUISE_CONTROL_MODULE_DESCRIPTION","Text","","They can go on planes too! Adds +150 Speed","他们也能乘坐飞机！增加+150速度","Ils s'adaptent aussi sur les appareils ! Ajoute +150 Vitesse","Kann auch an Fluggeräte montiert werden!
<b>+150 Geschwindigkeit</b>","","","Они годятся и для самолетов! Дает +150 к скорости","",""
"KEY_FS_NJ_FUEL_TANK_MODULE_NAME","Text","","Omni Tank","全能油箱","Omni-réservoir","Universaltank","","","Универсальный Реактор","",""
"KEY_FS_NJ_FUEL_TANK_MODULE_DESCRIPTION","Text","","Fill it up with anything you need to power your aircraft: gas, biomass, fissionable materials, pixie dust. Adds +1000 Range","用任何你需要的燃料填充它以驱动你的飞行器：汽油、生物质、裂变材料、仙尘。增加+1000射程","Remplissez-le avec tout ce dont vous avez besoin pour alimenter votre apareil : essence, biomasse, matières fissiles ou même de la poussière de fée. Ajoute +1000 Portée.","Befüllbar mit allem, was ein Fluggerät antreibt: Treibstoff, Biomasse, spaltbare Materialien, Feenstaub.
<b>+1000 Reichweite</b>","","","Заполните его чем угодно для питания вашего самолета: газом, биомассой, радиоактивными материалами, волшебной пыльцой. Дает +1000 к расстоянию перелета","",""
"TFTV_THUNDERBIRD_GAW_ABILITY_NAME","Text","","Call Fire Support","呼叫火力支援","Soutien tactique","Feuerunterstützung anfordern","","","Вызвать огневую поддержку","",""
"TFTV_THUNDERBIRD_GAW_ABILITY_DESCRIPTION","Text","","Launches guided munitions towards target area.","向目标区域发射制导弹药。","Lance des munitions guidées vers la zone cible.","Startet gelenkte Munition auf das Zielgebiet.","","","Запускает управляемые ракеты в целевой район.","",""
"TFTV_BLIMP_SPEED_RESEARCH_BENEFIT","Text","","Aircraft speed through Mist +150, aircraft maintenance loss reduced by 25%","飞行器穿越迷雾速度+150，飞行器维护损耗减少25%","Vitesse de l'apareil dans le Brouillard +150, perte de maintenance de l'apareil réduite de 25 %.","Fluggeschwindigkeit im Nebel <b>+150 Geschwindigkeit, Wartungsverlust −25%</b>","","","Скорость самолета в Тумане +150, стоимость обслуживания меньше на 25%","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_NAME","Text","","Mutog Menagerie","变异兽动物园","Centre de confinement pour Mutogs","Menagerie der Mutogs","","","Подвесная клетка для Мутогов","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_REVEAL","Text","","A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.","节省空间的有机收容模块。飞行器可携带并部署最多2只变异兽，每只占用1个空间。","Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun n'occupant qu'1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>","","","Наружный модуль-клетка. Самолет может перевозить и десантировать до двух Мутогов, каждый из которых занимает по одному пассажирскому месту.","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_UNLOCK","Text","","A space-saving organic containment module. Aircraft may carry and deploy up to 2 Mutogs for 1 space each.","节省空间的有机收容模块。飞行器可携带并部署最多2只变异兽，每只占用1个空间。","Un module de confinement organique conçu pour optimiser l'espace. Les apareils peuvent transporter et déployer jusqu'à 2 Mutogs, chacun n'occupant qu'1 emplacement.","Platzsparendes organisches Eindämungsmodul.
<b>Fluggeräte können bis zu 2 Mutogs transportieren und einsetzen (je 1 Platz).</b>","","","Наружный модуль-клетка. Самолет может перевозить и десантировать до двух Мутогов, каждый из которых занимает по одному пассажирскому месту.","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_COMPLETE","Text","","Mutog Menagerie complete.","变异兽动物园研究完成。","Recherche « Centre de confinement pour Mutogs » terminée.","Menagerie der Mutogs abgeschlossen.","","","Подвесная клетка для Мутогов разработана.","",""
"TFTV_BLIMP_MUTOG_PEN_MODULE_RESEARCH_BENEFITS","Text","","Allows manufacturing a module that allows carrying 2 Mutogs for 1 space on the Anu Blimp.","允许制造一个模块，使阿努飞艇可携带2只变异兽，占用1个空间。","Permet de fabriquer un module capable de transporter 2 Mutogs pour seulement 1 emplacement à bord du Dirigeable d'Anu.","Ermöglicht die Herstellung eines Moduls, das den Transport von <b>2 Mutogs für 1 Platz</b> im <b>Anu-Luftschiff</b> erlaubt.","","","Можно построить модуль, позволяющий перевозить до двух Мутогов на Тиамате Последователей Ану.","",""
"TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_NAME","Text","","Ezekiel's Dream","以西结之梦","Le Rêve d’Ézéchiel","Ezechiels Traum","","","Модуль «Мечта Иезекииля»","",""
"TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_REVEAL","Text","","A reinforced hard-point harness that lets any aircraft carry a ground vehicle as external cargo. Aircraft can carry a vehicle for 1 space less (Thunderbird can carry 2 vehicles for 1 space each).","一种加固的硬点挂架，允许任何飞行器携带地面车辆作为外部货物。飞行器携带车辆所占空间减少1格（雷鸟可携带2辆车辆，每辆占1格）。","Un harnais à points d'ancrage renforcés qui permet à n'importe quel apareil de transporter un véhicule terrestre en tant que cargaison externe. Les apareils peuvent transporter un véhicule pour 1 emplacement de moins (le Thunderbird peut ainsi transporter 2 véhicules occupant 1 emplacement chacun).","Verstärkte Außenlast-Aufhängung, die es Fluggeräten erlaubt, Bodenfahrzeuge extern zu transportieren.
<b>Fahrzeuge benötigen 1 Platz weniger</b> (Thunderbird kann <b>2 Fahrzeuge zu je 1 Platz</b> transportieren).","","","Усиленный грузовой захват для машин. Позволяет самолету нести машину снаружи корпуса. Машина занимает на 1 пассажиро-место меньше. (Гром-птица может нести 2 машины, по 1-му месту на каждую).","",""
"TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_UNLOCK","Text","","A reinforced hard-point harness that lets any aircraft carry a ground vehicle as external cargo. Aircraft can carry a vehicle for 1 space less (Thunderbird can carry 2 vehicles for 1 space each).","一种加固的硬点挂架，允许任何飞行器携带地面车辆作为外部货物。飞行器携带车辆所占空间减少1格（雷鸟可携带2辆车辆，每辆占1格）。","Un harnais à points d'ancrage renforcés qui permet à n'importe quel apareil de transporter un véhicule terrestre en tant que cargaison externe. Les apareils peuvent transporter un véhicule pour 1 emplacement de moins (le Thunderbird peut ainsi transporter 2 véhicules occupant 1 emplacement chacun).","Verstärkte Außenlast-Aufhängung, die es Fluggeräten erlaubt, Bodenfahrzeuge extern zu transportieren.
<b>Fahrzeuge benötigen 1 Platz weniger</b> (Thunderbird kann <b>2 Fahrzeuge zu je 1 Platz</b> transportieren).","","","Усиленный грузовой захват для машин. Позволяет самолету нести машину снаружи корпуса. Машина занимает на 1 пассажиро-место меньше. (Гром-птица может нести 2 машины, по 1-му месту на каждую).","",""
"TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_COMPLETE","Text","","Ezekiel's Dream research complete.","以西结之梦研究完成。","Recherche « Le Rêve d'Ézéchiel » terminée.","Ezekiels Traum – Forschung abgeschlossen.","","","Модуль «Мечта Иезекииля» исследован.","",""
"TFTV_VEHICLE_HARNESS_MODULE_RESEARCH_BENEFITS","Text","","Allows manufacturing a module that reduces space used by vehicles on aircraft","允许制造减少飞行器上车辆占用空间的模块","Permet de fabriquer un module qui réduit l'espace occupé par les véhicules à bord des apareils.","Ermöglicht die Herstellung eines Moduls, das den Platzbedarf von Fahrzeugen in Fluggeräten reduziert.","","","Можно построить модуль, который уменьшает место, занимаемое машинами на борту самолета.","",""
"Geoscape/KEY_AIRCRAFT_STATS_DURABILITY","Text","","OPS HOURS","作战小时","HEURES D'OPÉRATIONS","FLUGDIENST","","","ЧАСЫ РАБОТЫ","",""
"DLC 3 - Behemoth/KEY_DLC3_HULL_POINTS","Text","","CONDITION","状态","ÉTAT","ZUSTAND","","","СОСТОЯНИЕ","",""
"TFTV_KEY_TIER","Text","","Tier","等级","Rang","Stufe","","","Уровень","",""
"KEY_GEO_SCANNER_UNAVAILABLE","Text","","Area Scan already in progress.","区域扫描已在进行中。","Scan de zone déjà en cours.","Gebietsscan bereits im Gange.","","","Сканирование области уже идет.","",""
"TFTV_BLIMP_SPEED_MODULE_BENEFIT_1_SINGLE","Text","","• Aircraft speed through Mist increased by 150, aircraft maintenance loss reduced by 25% (TIER 1).","• 飞行器穿越迷雾速度提升150，飞行器维护损耗减少25%（等级1）。","• Vitesse des appareils dans la Brume augmentée de 150, coûts d'entretien réduits de 25% (NIVEAU 1).","• Fluggerätgeschwindigkeit im Nebel um 150 erhöht, Wartungsverlust um 25% reduziert (STUFE 1).","","","","",""
"TFTV_BLIMP_SPEED_MODULE_BENEFIT_2_SINGLE","Text","","• Aircraft speed through Mist increased by 300, aircraft maintenance loss reduced by 50% (TIER 2).","• 飞行器穿越迷雾速度提升300，飞行器维护损耗减少50%（等级2）。","• Vitesse des appareils dans la Brume augmentée de 300, coûts d'entretien réduits de 50% (NIVEAU 2).","• Fluggerätgeschwindigkeit im Nebel um 300 erhöht, Wartungsverlust um 50% reduziert (STUFE 2).","","","","",""
"TFTV_BLIMP_SPEED_MODULE_BENEFIT_3_SINGLE","Text","","• Aircraft speed through Mist increased by 450, aircraft maintenance loss reduced by 75% (TIER 3).","• 飞行器穿越迷雾速度提升450，飞行器维护损耗减少75%（三级）。","• Vitesse des appareils dans la Brume augmentée de 450, coûts d'entretien réduits de 75% (NIVEAU 3).","• Fluggerätgeschwindigkeit im Nebel um 450 erhöht, Wartungsverlust um 75% reduziert (STUFE 3).","","","","",""
"TFTV_BLIMP_SPEED_MODULE_BENEFIT_4_SINGLE","Text","","• Aircraft speed through Mist increased by 600, aircraft maintenance loss reduced by 100% (TIER 4).","• 飞行器穿越迷雾速度提升600，飞行器维护损耗减少100%（四级）。","• Vitesse des appareils dans la Brume augmentée de 600, coûts d'entretien réduits de 100% (NIVEAU 4).","• Fluggerätgeschwindigkeit im Nebel um 600 erhöht, Wartungsverlust um 100% reduziert (STUFE 4).","","","","",""
"TFTV_BLIMP_WP_MODULE_BENEFIT_ANU_MutationTech","Text","","• Ward of Resolve: Characters with at least one mutation no longer lose WP in the Mist.","• 毅力守护：拥有至少一个变异的角色在迷雾中不再失去意志力。","• Sceau de Volonté : Les personnages ayant au moins une mutation ne perdent plus de PVol dans la Brume.","• Schutz der Entschlossenheit: Einheiten mit mindestens einer Mutation verlieren im Nebel keine Willenspunkte mehr.","","","","",""
"TFTV_BLIMP_WP_MODULE_BENEFIT_ANU_MutationTech2","Text","","• Blessing of Clarity: Characters with at least one mutation regain WP in the Mist and suffer reduced sight penalties.","• 清明祝福：拥有至少一个变异的角色在迷雾中恢复意志力，并减少视线惩罚。","• Bénédiction de Clarté : Les personnages ayant au moins une mutation récupèrent des PVol dans la Brume et subissent des malus de vision réduits.","• Segen der Klarheit: Einheiten mit mindestens einer Mutation regenerieren im Nebel Willenspunkte und erleiden geringere Sicht-Mali.","","","","",""
"TFTV_BLIMP_WP_MODULE_BENEFIT_ANU_MutationTech3","Text","","• Eye of Anu: Characters with at least one mutation can see through the Mist like Pandorans.","• 阿努之眼：拥有至少一个变异的角色能像潘多拉体一样透视迷雾。","• Oeil d'Anu : Les personnages ayant au moins une mutation peuvent voir à travers la Brume comme les Pandoriens.","• Auge des Anu: Einheiten mit mindestens einer Mutation können durch den Nebel sehen wie Pandoraner.","","","","",""
